k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[145, 48, 0, 3]                                                            |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points | exploitation failed, decreasing delta | actual_k=16
       2|[0.8866285828994238, 0.8895775309544698, 0.8895471330284599, 0.8895803362518278, 0.8837474686217552, 0.8912524132031335, 0.8878957644935932, 0.8841471911177792, 0.8877290644023165, 0.8857470024531954, 1.0277216186881082, 0.6542167119979947, 0.984627751729074, 0.985600910730428, 0.9850731118778158, 0.9841060174159394, 0.975660861204571, 0.9654923736493027, 0.9827491199953584, 0.9997911904413677, 0.9892734335707692, 0.9888858835897921]|  1.3729575872421265|      1.00000000|[241, 80, 0, 5]                                                            |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       3|[0.8866285828994238, 0.8895775309544698, 0.8895471330284599, 0.8895803362518278, 0.8837474686217552, 0.8912524132031335, 0.8878957644935932, 0.8841471911177792, 0.8877290644023165, 0.8857470024531954, 1.0277216186881082, 0.6542167119979947, 0.984627751729074, 0.985600910730428, 0.9850731118778158, 0.9841060174159394, 0.975660861204571, 0.9654923736493027, 0.9827491199953584, 0.9997911904413677, 0.9892734335707692, 0.9888858835897921]|  1.3729575872421265|      0.50000000|[386, 128, 1, 9]                                                           |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
       4|[0.7740847655397358, 0.780165297805187, 0.781296238849097, 0.7719924868995811, 0.7626116944397435, 0.7824063109771329, 0.7723471987188208, 0.767486827722048, 0.773099774906872, 0.7739463981961002, 1.063071561712916, 0.3140550991820578, 0.9659726252819077, 0.974512298278757, 0.970369722656644, 0.9679045947690941, 0.9513461809671211, 0.9278961274946295, 0.9580450150977272, 0.9942476756667427, 0.9801136161469908, 0.9813235723295574]|  1.2272047996520996|      1.00000000|[482, 160, 1, 11]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       5|[0.7740847655397358, 0.780165297805187, 0.781296238849097, 0.7719924868995811, 0.7626116944397435, 0.7824063109771329, 0.7723471987188208, 0.767486827722048, 0.773099774906872, 0.7739463981961002, 1.063071561712916, 0.3140550991820578, 0.9659726252819077, 0.974512298278757, 0.970369722656644, 0.9679045947690941, 0.9513461809671211, 0.9278961274946295, 0.9580450150977272, 0.9942476756667427, 0.9801136161469908, 0.9813235723295574]|  1.2272047996520996|      0.50000000|[626, 208, 2, 15]                                                          |  | trying quadratic partial model with 49 points | trying quadratic partial model with 97 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=16
       6|[0.652227795397161, 0.666952895525599, 0.6560211315697723, 0.6668506839952054, 0.6588023261019466, 0.6705504829415612, 0.666955133251966, 0.6564908588544597, 0.6602639658266919, 0.6489368189830359, 1.0915868538732445, -0.0261497774872823, 0.9475651715570022, 0.9698409157876088, 0.9505158131187974, 0.963857423906478, 0.9172003215270517, 0.9077477912957032, 0.9264756739818907, 0.9871096035114185, 0.9585265621432993, 0.9913732569275191]|  1.0935188531875610|      1.00000000|[723, 240, 2, 17]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       7|[0.652227795397161, 0.666952895525599, 0.6560211315697723, 0.6668506839952054, 0.6588023261019466, 0.6705504829415612, 0.666955133251966, 0.6564908588544597, 0.6602639658266919, 0.6489368189830359, 1.0915868538732445, -0.0261497774872823, 0.9475651715570022, 0.9698409157876088, 0.9505158131187974, 0.963857423906478, 0.9172003215270517, 0.9077477912957032, 0.9264756739818907, 0.9871096035114185, 0.9585265621432993, 0.9913732569275191]|  1.0935188531875610|      0.50000000|[868, 288, 3, 21]                                                          |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
       8|[0.5350447622860047, 0.5495436380593923, 0.5356177840905375, 0.5514619546958259, 0.5423587195198241, 0.5572027181665515, 0.5490290567880658, 0.5405607274523059, 0.5418851697026843, 0.5346207633922222, 1.1078693968804358, -0.3561959157167277, 0.9378145265205701, 0.9520943269582031, 0.9346784254505031, 0.9521939238526257, 0.8892516242089031, 0.8650069030570992, 0.8969213453269621, 0.9790805983113644, 0.9442880420122235, 0.9815869963172116]|  0.9725003242492676|      1.00000000|[964, 320, 3, 23]                                                          |  | trying quadratic partial model with 49 points | iterate success | actual_k=16
       9|[0.5350447622860047, 0.5495436380593923, 0.5356177840905375, 0.5514619546958259, 0.5423587195198241, 0.5572027181665515, 0.5490290567880658, 0.5405607274523059, 0.5418851697026843, 0.5346207633922222, 1.1078693968804358, -0.3561959157167277, 0.9378145265205701, 0.9520943269582031, 0.9346784254505031, 0.9521939238526257, 0.8892516242089031, 0.8650069030570992, 0.8969213453269621, 0.9790805983113644, 0.9442880420122235, 0.9815869963172116]|  0.9725003242492676|      0.50000000|[1109, 368, 4, 27]                                                         |  | trying quadratic partial model with 49 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 98 points | exploitation failed, decreasing delta | actual_k=16
