k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[614, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[1227, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[1840, 0, 0, 30]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[2453, 0, 0, 40]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0302541762470003, 0.0154159856101995, 1.8882606799853123, 0.0146407808056907, 0.01433807195411, 2.004842637523559, 0.4332651037321815, 0.0222578807096927, 2.118184148858011, 0.8086055266686013, 0.0068678061676154, 2.1492409557012677, 0.2109908623970533, 0.0263337345356073, 2.215455351687966, 2.692065621700543, 0.0246304833182608, 2.2726091115255573, 0.8142002195360248, 0.0161699433224191, 2.3860268256826602, 2.270484954383771, 0.0232281735893937, 2.498363414066579, 14.355405784184532, 0.0536622752704236, 2.55262994393074, 12.162631285150919, 0.0361527050016738, 2.702635152372484, 0.280162033083183, 0.0108906903683117, 2.9387522350682844, 0.2489183169539398, 0.0221964377941599, 2.968928105710176, 1.1589735131506869, 0.0207535364894864, 3.120936470932083, 0.1831856338630878, 0.0234097624122859, 3.2338405613956547, 0.1210519734674866, 0.0184232178390507, 3.2542952155392637, 3.7480306437143316, 0.023988822149568, 3.3822251549201083, 0.8359886037983935, 0.022075762570425, 3.673065715823023, 0.1563283279631411, 0.0142028221469908, 3.7241457210328446, 0.3861930124735413, 0.0237211495552685, 3.8272266680434237, 0.9288369646030806, 0.0160085506976341, 3.9587067308187445, 0.2561222745156107, 0.0215392741825688, 4.055808541196359, 2.080265665660464, 0.018127233986696, 4.168137757744651, 1.9407658626485413, 0.0209493389107141, 4.429698814115146, 1.4771263614680494, 0.0178024459099967, 4.56353624369775, 0.4716568601516987, 0.0202032229773865, 4.598922919564157, 0.4964280669986263, 0.0221407643839575, 4.703029623399387, 0.3214212757767684, 0.0122936912212179, 4.796838522764594, 0.8417874984663956, 0.0223726733025654, 4.963604614058132, 0.4568653040729943, 0.0227823514837468, 5.390425776614394, 0.4915190204088458, 0.0199109320033835, 5.414684094522454, 0.993447024866386, 0.024658694916232, 2.5773068229095224, -0.0179386584221195, 0.0222065090256741, 3.8604631557223597, 0.2602504500223214, 0.0152638134614024, 5.206649972439755]|2486656.0000000000000000|      0.12500000|[2578, 0, 0, 42]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[1.0505024499351836, 0.0258921807262478, 1.868030861204616, 0.0223014767786473, 0.0096868980547908, 1.9869426132363783, 0.431114786692711, 0.0127027005515594, 2.0954290755891156, 0.808295948272024, -0.0069680452964176, 2.1458380869486247, 0.2400129149593625, 0.014846315954504, 2.2140155670605286, 2.6969210200240687, 0.0357680731729226, 2.2871678511296643, 0.8183526516459149, 0.0017651166350505, 2.3997348383176185, 2.277789150226298, 0.0455898213035216, 2.4912003877176647, 14.357305130207473, 0.0802552928997336, 2.567283957833838, 12.175990801986924, 0.0811943247083948, 2.7090615284338457, 0.2676200723821455, 0.0179268830937088, 2.9406597036898656, 0.2489355041825251, 0.008706567167451, 2.973909772561536, 1.1588867137790333, 0.0339779737127928, 3.113344709641713, 0.1915807983255664, 0.022400192460025, 3.2369115208512294, 0.1241445896272881, 0.0182144871136244, 3.232435923542454, 3.724646022281545, 0.0215411715662565, 3.3787951220990267, 0.816073363155366, 0.020657525228874, 3.6657010805734704, 0.170145334778434, 0.0026833555359348, 3.7296728715500236, 0.358871787208348, 0.0358872486148963, 3.8246827681451143, 0.9474228714516127, 0.0197565061861265, 3.94501117487988, 0.252273780944398, 0.0345601721424463, 4.061570443519332, 2.095294334987462, 0.0288981553545264, 4.172702769602634, 1.9328434023610008, 0.0251451660131905, 4.4464820335594215, 1.4820496933368648, 0.0069622044713325, 4.553275874313894, 0.4778460038193151, 0.0206996538364204, 4.591294749913066, 0.5008974142368393, 0.0006129858380827, 4.693144093729725, 0.3295490619885776, 0.0054265849883406, 4.816211450107548, 0.8490097322380072, 0.0158259510756452, 4.965927876213249, 0.4622606165869244, 0.0254128508136777, 5.38937619715482, 0.4853714912373728, 0.0145156485693363, 5.427060936832684, 1.0185222947969903, 0.0374463588413989, 2.579014862315359, -0.0234399763828118, 0.0355654730518964, 3.8683915452419484, 0.2604436847699349, 0.0065097541811092, 5.199129674563371]|2050818.1250000000000000|      0.25000000|[2703, 0, 0, 44]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[1.0265270809173812, 0.0313389582701217, 1.8800054855159158, 0.0383766101558689, -0.0093430355189675, 1.9883481393089975, 0.4458420454775895, -0.0010268199743267, 2.088275790962816, 0.7891981634775171, -0.0555768189917614, 2.1050770657604794, 0.261013542843364, 0.0101880621217679, 2.2265335331559424, 2.685104461001521, 0.0903077713128058, 2.2680186557955135, 0.8175169942201365, -0.0152709862159938, 2.4054037712488645, 2.273973557743941, 0.0205470896568095, 2.5000809573885707, 14.334463697865116, 0.1313584245715741, 2.5447905069890657, 12.214212232047595, 0.1056115685466698, 2.7946623102484014, 0.2790893671653888, 0.0582312259204568, 2.9646117516612316, 0.2265050706278582, 0.0521033946981309, 3.0039006220803346, 1.1850683164176605, 0.0312735023381973, 3.0850070887207095, 0.1561112434189927, 0.0304486755929776, 3.239129851431303, 0.1491056950585947, -0.0353550370925086, 3.2512237191757225, 3.739606311495505, 0.0172968044822929, 3.3690428233893637, 0.8402098981205072, 0.0485740351814588, 3.649232360874173, 0.1624555580069858, -0.0144559886132608, 3.7525212017523577, 0.3382384754759757, 0.0362688223715059, 3.8270749678298452, 0.961922222808603, 0.0483723872733896, 3.9282765142441707, 0.2553014496154957, 0.0462181109369801, 4.08566281700638, 2.0834326016841516, 0.0448845393146328, 4.1704848577382165, 1.9595042038618566, 0.0361721436994771, 4.409568392428253, 1.5035825862157735, -0.0139509149007466, 4.576310525498248, 0.4270279537488627, 0.0043871842878787, 4.604997884640946, 0.4479090393264294, 0.0258232344636577, 4.656481449222587, 0.3254052679658493, 0.0096446572957595, 4.83748291149723, 0.8573378897685644, 0.014798884404385, 4.997889123047251, 0.4832600784696626, 0.0124430715736222, 5.396233193914776, 0.4790456450598963, -0.0052344597876895, 5.422256156864453, 1.0137245547554945, 0.0169834913245876, 2.5411740700620733, -0.0428815302293499, 0.0479211357265664, 3.8836505227153353, 0.2265260201655189, -0.0327563705377673, 5.224632474671357]|1386427.8750000000000000|      0.50000000|[2828, 0, 0, 46]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[1.0168307616221517, 0.1327582246917015, 1.8134921774663808, 0.112858697046162, -0.0280323204385102, 1.9635443907116958, 0.4864579354687047, -0.0106011402547379, 2.017003445172346, 0.7681341125498089, -0.0573481630828717, 2.169119135106007, 0.2755452536287022, 0.0842296893562446, 2.2611970959923346, 2.6946870243466874, 0.2220117456766851, 2.2440953141685025, 0.7746180272159313, -0.0642593743961124, 2.3836997231463033, 2.224658087957683, 0.0521081891344564, 2.4745853307893295, 14.420235812672514, 0.2265112001616562, 2.5212265893613615, 12.226721723669671, 0.317622590322273, 2.8249107789777614, 0.296906177866347, 0.0834660176901846, 3.0380941404845507, 0.175276013490744, 0.0505050982142551, 3.019704494885292, 1.1266596578097658, 0.0670883884696063, 3.045236105864803, 0.1269926496672865, 0.0635281983643342, 3.3013384370842616, 0.1662142637841372, -0.0899758328568808, 3.1553846559465826, 3.740004462398541, 0.0507749000224759, 3.330919795279506, 0.7742094937329875, -0.008691214925445, 3.5977463690966625, 0.1555766484114491, -0.0107524937575298, 3.7300718397885455, 0.3018858413789207, 0.105662284307866, 3.843649017679262, 0.9627504185056714, 0.0923088344654882, 3.9652269701978953, 0.2501689883354966, 0.085296742100139, 4.114533824664162, 2.1225237322317323, -0.015894756541992, 4.149565970092065, 1.9837651360902175, 0.1206740028633634, 4.373849897740894, 1.4818417195960631, 0.0445577801552553, 4.546270935011049, 0.4445519843568116, -0.0062433026850879, 4.601464696382821, 0.4345122284386539, -0.0116024669089928, 4.6594175657605295, 0.3119391753933661, 0.0424930640043873, 4.812756395511481, 0.79264863128956, 0.0499428367625017, 5.024878984196295, 0.4798490843783551, -0.003561735996751, 5.428244108119312, 0.5314344395036503, -0.0694022040235194, 5.406997978623132, 0.9409601583007453, -0.0360489522900695, 2.5425880573253408, -0.0757537982830239, 0.071584437436504, 3.944642932117932, 0.1949023756572886, -0.111955506537726, 5.276587761190825]|685964.1250000000000000|      1.00000000|[3319, 0, 0, 54]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | iterate success | actual_k=0
       9|[1.0168307616221517, 0.1327582246917015, 1.8134921774663808, 0.112858697046162, -0.0280323204385102, 1.9635443907116958, 0.4864579354687047, -0.0106011402547379, 2.017003445172346, 0.7681341125498089, -0.0573481630828717, 2.169119135106007, 0.2755452536287022, 0.0842296893562446, 2.2611970959923346, 2.6946870243466874, 0.2220117456766851, 2.2440953141685025, 0.7746180272159313, -0.0642593743961124, 2.3836997231463033, 2.224658087957683, 0.0521081891344564, 2.4745853307893295, 14.420235812672514, 0.2265112001616562, 2.5212265893613615, 12.226721723669671, 0.317622590322273, 2.8249107789777614, 0.296906177866347, 0.0834660176901846, 3.0380941404845507, 0.175276013490744, 0.0505050982142551, 3.019704494885292, 1.1266596578097658, 0.0670883884696063, 3.045236105864803, 0.1269926496672865, 0.0635281983643342, 3.3013384370842616, 0.1662142637841372, -0.0899758328568808, 3.1553846559465826, 3.740004462398541, 0.0507749000224759, 3.330919795279506, 0.7742094937329875, -0.008691214925445, 3.5977463690966625, 0.1555766484114491, -0.0107524937575298, 3.7300718397885455, 0.3018858413789207, 0.105662284307866, 3.843649017679262, 0.9627504185056714, 0.0923088344654882, 3.9652269701978953, 0.2501689883354966, 0.085296742100139, 4.114533824664162, 2.1225237322317323, -0.015894756541992, 4.149565970092065, 1.9837651360902175, 0.1206740028633634, 4.373849897740894, 1.4818417195960631, 0.0445577801552553, 4.546270935011049, 0.4445519843568116, -0.0062433026850879, 4.601464696382821, 0.4345122284386539, -0.0116024669089928, 4.6594175657605295, 0.3119391753933661, 0.0424930640043873, 4.812756395511481, 0.79264863128956, 0.0499428367625017, 5.024878984196295, 0.4798490843783551, -0.003561735996751, 5.428244108119312, 0.5314344395036503, -0.0694022040235194, 5.406997978623132, 0.9409601583007453, -0.0360489522900695, 2.5425880573253408, -0.0757537982830239, 0.071584437436504, 3.944642932117932, 0.1949023756572886, -0.111955506537726, 5.276587761190825]|685964.1250000000000000|      0.50000000|[3932, 0, 0, 64]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.0168307616221517, 0.1327582246917015, 1.8134921774663808, 0.112858697046162, -0.0280323204385102, 1.9635443907116958, 0.4864579354687047, -0.0106011402547379, 2.017003445172346, 0.7681341125498089, -0.0573481630828717, 2.169119135106007, 0.2755452536287022, 0.0842296893562446, 2.2611970959923346, 2.6946870243466874, 0.2220117456766851, 2.2440953141685025, 0.7746180272159313, -0.0642593743961124, 2.3836997231463033, 2.224658087957683, 0.0521081891344564, 2.4745853307893295, 14.420235812672514, 0.2265112001616562, 2.5212265893613615, 12.226721723669671, 0.317622590322273, 2.8249107789777614, 0.296906177866347, 0.0834660176901846, 3.0380941404845507, 0.175276013490744, 0.0505050982142551, 3.019704494885292, 1.1266596578097658, 0.0670883884696063, 3.045236105864803, 0.1269926496672865, 0.0635281983643342, 3.3013384370842616, 0.1662142637841372, -0.0899758328568808, 3.1553846559465826, 3.740004462398541, 0.0507749000224759, 3.330919795279506, 0.7742094937329875, -0.008691214925445, 3.5977463690966625, 0.1555766484114491, -0.0107524937575298, 3.7300718397885455, 0.3018858413789207, 0.105662284307866, 3.843649017679262, 0.9627504185056714, 0.0923088344654882, 3.9652269701978953, 0.2501689883354966, 0.085296742100139, 4.114533824664162, 2.1225237322317323, -0.015894756541992, 4.149565970092065, 1.9837651360902175, 0.1206740028633634, 4.373849897740894, 1.4818417195960631, 0.0445577801552553, 4.546270935011049, 0.4445519843568116, -0.0062433026850879, 4.601464696382821, 0.4345122284386539, -0.0116024669089928, 4.6594175657605295, 0.3119391753933661, 0.0424930640043873, 4.812756395511481, 0.79264863128956, 0.0499428367625017, 5.024878984196295, 0.4798490843783551, -0.003561735996751, 5.428244108119312, 0.5314344395036503, -0.0694022040235194, 5.406997978623132, 0.9409601583007453, -0.0360489522900695, 2.5425880573253408, -0.0757537982830239, 0.071584437436504, 3.944642932117932, 0.1949023756572886, -0.111955506537726, 5.276587761190825]|685964.1250000000000000|      0.25000000|[4545, 0, 0, 74]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 126 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 187 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 248 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 309 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 370 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 431 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 492 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 553 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
