k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[88, 12, 1, 8]                                                             |  | used linear model with 100 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[176, 24, 2, 16]                                                           |  | used linear model with 100 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[263, 37, 3, 24]                                                           |  | used linear model with 100 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[351, 49, 4, 32]                                                           |  | used linear model with 100 points | iterate failure | actual_k=2
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[438, 62, 5, 40]                                                           |  | used linear model with 100 points | iterate failure | actual_k=2
       6|[1.0209297679187872, 0.0210024979094609, 1.8922376470489934, 0.0102030861570608, 0.0162285824269832, 1.998833273302154, 0.4274902067917625, 0.0192061096083087, 2.118642692426927, 0.7983857846234325, 0.0194622164010562, 2.1613900287321077, 0.2187063314921105, 0.0231865477994673, 2.220004973118778, 2.6883269876780194, 0.0208814414825545, 2.282297044909934, 0.806953317613128, 0.0162618438882972, 2.3884174976667323, 2.2722673246607665, 0.0182366700003159, 2.490291583990188, 14.355538319784188, 0.035796355294815, 2.55681256911463, 12.163931303183697, 0.031148868517835, 2.710736545022733, 0.2751332636956908, 0.0191088749149633, 2.9389655143200732, 0.2488846340739307, 0.0219302447582247, 2.9639750271858074, 1.1644348271692286, 0.0191055983708418, 3.1261292733639614, 0.179486141829474, 0.022341032455918, 3.2262278525793087, 0.1177561553340968, 0.0188611770534297, 3.251005883021079, 3.74542029252572, 0.0240053700093117, 3.3826616561130156, 0.8363075194541664, 0.0243484664077415, 3.6722516102340674, 0.1625636451501495, 0.0200700249735635, 3.718756949431978, 0.3855132923202146, 0.0214568641213247, 3.8333202365222045, 0.9222051037475077, 0.0228776634550168, 3.9603382965768517, 0.261599626825108, 0.0164591757337365, 4.0534036141319545, 2.071636850192029, 0.0207068886217453, 4.1732692630172545, 1.9466524629301283, 0.0221045183430238, 4.4339387618615325, 1.4815748445780303, 0.0171999468864733, 4.56082873325357, 0.4787507357703746, 0.0200161232928463, 4.605342158020023, 0.4941422065137647, 0.0165544583062478, 4.703997325146253, 0.3292664579557277, 0.0218009092211077, 4.802807529695457, 0.8391958716007238, 0.027460769770762, 4.972474674326444, 0.4585243844957108, 0.0229321465304065, 5.391930279779899, 0.489848496083171, 0.0199856214169743, 5.41887078149071, 0.9821267036472019, 0.0202336655227224, 2.5858730539933603, -0.0140970728566566, 0.0192267988748675, 3.863557778222055, 0.2679961629263955, 0.0156881565130366, 5.200288269173358]|2834191.7734999665990472|      0.06250000|[526, 74, 6, 48]                                                           |  | used linear model with 100 points | iterate success | actual_k=2
       7|[1.0202710104332988, 0.0118234438998853, 1.8820226069068366, 0.0208203634149828, 0.0178200828161994, 1.9920292308344167, 0.4276594176076474, 0.0197407635484409, 2.11903146947244, 0.8020329372162455, 0.0093456556122948, 2.162647764408594, 0.2241972467915438, 0.0139554352281014, 2.2214474738033045, 2.6894172485432173, 0.0133946223823809, 2.2897779082940852, 0.8062868470002662, 0.0112569118831461, 2.3861417418228377, 2.2682268526681253, 0.0320071463221998, 2.4855079362768415, 14.355020245868118, 0.0522045415015238, 2.5616916473121556, 12.171928946284766, 0.0572201320447004, 2.7095692930065156, 0.2700885423112193, 0.0104557886376498, 2.9356500611503473, 0.2507126449490896, 0.016992378615871, 2.9712310840919147, 1.1607877306574357, 0.023658825368332, 3.1285019563908167, 0.1827183301139644, 0.0228982736106462, 3.2337112546309563, 0.1151497080082668, 0.0185361068183892, 3.253804129855041, 3.750125279872752, 0.0264278295687504, 3.3834550919518875, 0.8409380038594575, 0.0339035931143606, 3.672503892926397, 0.1650454015426033, 0.0171530161103752, 3.7161408181318887, 0.3859139817779756, 0.0196057803879269, 3.834020834951745, 0.9223007324497617, 0.0188622822897854, 3.952445566247853, 0.259718229766035, 0.0051227504043062, 4.066515227149144, 2.0827485067416855, 0.0269764846345285, 4.173074801895238, 1.9360291428475866, 0.0222707341625769, 4.43151041567295, 1.4832579042255494, 0.0267942293095423, 4.553596130852912, 0.4798833725390992, 0.0143785773157764, 4.600269256734523, 0.493893194398271, 0.0162233614427692, 4.713508495114702, 0.3276363982942712, 0.0240992329944091, 4.796425414313475, 0.8412673650320538, 0.0185456300314239, 4.962583124662952, 0.4573566841465244, 0.025660702847465, 5.385239718019592, 0.4940176521933929, 0.0178210477417901, 5.4098454813279755, 0.9866734704802842, 0.0231592868120022, 2.5869201526796775, -0.0159685415141825, 0.0195857471830288, 3.85861649791201, 0.2642423494218232, 0.0132896186357283, 5.2021270619655535]|2280848.9203180177137256|      0.12500000|[613, 87, 7, 56]                                                           |  | used linear model with 100 points | iterate success | actual_k=2
       8|[1.0202710104332988, 0.0118234438998853, 1.8820226069068366, 0.0208203634149828, 0.0178200828161994, 1.9920292308344167, 0.4276594176076474, 0.0197407635484409, 2.11903146947244, 0.8020329372162455, 0.0093456556122948, 2.162647764408594, 0.2241972467915438, 0.0139554352281014, 2.2214474738033045, 2.6894172485432173, 0.0133946223823809, 2.2897779082940852, 0.8062868470002662, 0.0112569118831461, 2.3861417418228377, 2.2682268526681253, 0.0320071463221998, 2.4855079362768415, 14.355020245868118, 0.0522045415015238, 2.5616916473121556, 12.171928946284766, 0.0572201320447004, 2.7095692930065156, 0.2700885423112193, 0.0104557886376498, 2.9356500611503473, 0.2507126449490896, 0.016992378615871, 2.9712310840919147, 1.1607877306574357, 0.023658825368332, 3.1285019563908167, 0.1827183301139644, 0.0228982736106462, 3.2337112546309563, 0.1151497080082668, 0.0185361068183892, 3.253804129855041, 3.750125279872752, 0.0264278295687504, 3.3834550919518875, 0.8409380038594575, 0.0339035931143606, 3.672503892926397, 0.1650454015426033, 0.0171530161103752, 3.7161408181318887, 0.3859139817779756, 0.0196057803879269, 3.834020834951745, 0.9223007324497617, 0.0188622822897854, 3.952445566247853, 0.259718229766035, 0.0051227504043062, 4.066515227149144, 2.0827485067416855, 0.0269764846345285, 4.173074801895238, 1.9360291428475866, 0.0222707341625769, 4.43151041567295, 1.4832579042255494, 0.0267942293095423, 4.553596130852912, 0.4798833725390992, 0.0143785773157764, 4.600269256734523, 0.493893194398271, 0.0162233614427692, 4.713508495114702, 0.3276363982942712, 0.0240992329944091, 4.796425414313475, 0.8412673650320538, 0.0185456300314239, 4.962583124662952, 0.4573566841465244, 0.025660702847465, 5.385239718019592, 0.4940176521933929, 0.0178210477417901, 5.4098454813279755, 0.9866734704802842, 0.0231592868120022, 2.5869201526796775, -0.0159685415141825, 0.0195857471830288, 3.85861649791201, 0.2642423494218232, 0.0132896186357283, 5.2021270619655535]|2280848.9203180177137256|      0.06250000|[701, 99, 8, 64]                                                           |  | used linear model with 100 points | iterate failure | actual_k=2
       9|[1.0202710104332988, 0.0118234438998853, 1.8820226069068366, 0.0208203634149828, 0.0178200828161994, 1.9920292308344167, 0.4276594176076474, 0.0197407635484409, 2.11903146947244, 0.8020329372162455, 0.0093456556122948, 2.162647764408594, 0.2241972467915438, 0.0139554352281014, 2.2214474738033045, 2.6894172485432173, 0.0133946223823809, 2.2897779082940852, 0.8062868470002662, 0.0112569118831461, 2.3861417418228377, 2.2682268526681253, 0.0320071463221998, 2.4855079362768415, 14.355020245868118, 0.0522045415015238, 2.5616916473121556, 12.171928946284766, 0.0572201320447004, 2.7095692930065156, 0.2700885423112193, 0.0104557886376498, 2.9356500611503473, 0.2507126449490896, 0.016992378615871, 2.9712310840919147, 1.1607877306574357, 0.023658825368332, 3.1285019563908167, 0.1827183301139644, 0.0228982736106462, 3.2337112546309563, 0.1151497080082668, 0.0185361068183892, 3.253804129855041, 3.750125279872752, 0.0264278295687504, 3.3834550919518875, 0.8409380038594575, 0.0339035931143606, 3.672503892926397, 0.1650454015426033, 0.0171530161103752, 3.7161408181318887, 0.3859139817779756, 0.0196057803879269, 3.834020834951745, 0.9223007324497617, 0.0188622822897854, 3.952445566247853, 0.259718229766035, 0.0051227504043062, 4.066515227149144, 2.0827485067416855, 0.0269764846345285, 4.173074801895238, 1.9360291428475866, 0.0222707341625769, 4.43151041567295, 1.4832579042255494, 0.0267942293095423, 4.553596130852912, 0.4798833725390992, 0.0143785773157764, 4.600269256734523, 0.493893194398271, 0.0162233614427692, 4.713508495114702, 0.3276363982942712, 0.0240992329944091, 4.796425414313475, 0.8412673650320538, 0.0185456300314239, 4.962583124662952, 0.4573566841465244, 0.025660702847465, 5.385239718019592, 0.4940176521933929, 0.0178210477417901, 5.4098454813279755, 0.9866734704802842, 0.0231592868120022, 2.5869201526796775, -0.0159685415141825, 0.0195857471830288, 3.85861649791201, 0.2642423494218232, 0.0132896186357283, 5.2021270619655535]|2280848.9203180177137256|      0.03125000|[788, 112, 9, 72]                                                          |  | used linear model with 100 points | iterate failure | actual_k=2
      10|[1.0157329886703566, 0.0125937276281603, 1.8842734132586112, 0.0291559725532707, 0.0195717760195277, 1.9893577637784983, 0.4292822883306138, 0.0160312322619219, 2.1190912730884577, 0.7983019089637775, 0.0143237786321967, 2.164888560001251, 0.2255168657143098, 0.0135640565369492, 2.217400780080036, 2.685133012777048, 0.0211481181080863, 2.289854791828653, 0.8050937992316939, 0.0091320221665437, 2.3895762531794293, 2.2673427351483713, 0.0335855528808295, 2.4808416260431954, 14.355357440970314, 0.0617132974266828, 2.5583747455673898, 12.17175724554907, 0.059054337413491, 2.711394789487906, 0.2694332200246707, 0.0078355760996613, 2.9286950642388905, 0.2483428837078452, 0.0139526927156254, 2.9672039882451235, 1.1607312138208683, 0.0254283385035108, 3.1303763472155404, 0.185918185691117, 0.0211757126446888, 3.23089653896756, 0.1169118137690976, 0.0191000475431117, 3.2531041372611003, 3.7490596025720726, 0.0336311333721006, 3.381401078797745, 0.8422330254906502, 0.0319478081922236, 3.674634527347129, 0.1662593443029847, 0.0163484688099638, 3.719013143330218, 0.3872653580664713, 0.0175627802581557, 3.8429177037495497, 0.9238553189098809, 0.0212220692107445, 3.9520994008075987, 0.2605160293925962, 0.0031885461713753, 4.062968876134047, 2.080210611611096, 0.0304079702975918, 4.1730374649385835, 1.9347616916038959, 0.0216807887839253, 4.4335449668679585, 1.4795138581561316, 0.0267428294368579, 4.548716299419294, 0.4792918636412108, 0.0130953111676801, 4.605818801878158, 0.4891517301691745, 0.0169256108345607, 4.715143419262577, 0.3224977568073344, 0.0242753459517323, 4.794384852178383, 0.8450416277142389, 0.020212936367628, 4.96680128104525, 0.4564332868885515, 0.0268974168460019, 5.38898677093534, 0.4951862979326165, 0.0183252169708955, 5.407600788372325, 0.9858169865065947, 0.0280039771943049, 2.587460670403234, -0.014726340502868, 0.0188248183215344, 3.8545278224605566, 0.2640396581724406, 0.0120112014255758, 5.200604868270414]|2080836.4766116449609399|      0.06250000|[876, 124, 10, 80]                                                         |  | used linear model with 100 points | iterate success | actual_k=2
      11|[1.0157329886703566, 0.0125937276281603, 1.8842734132586112, 0.0291559725532707, 0.0195717760195277, 1.9893577637784983, 0.4292822883306138, 0.0160312322619219, 2.1190912730884577, 0.7983019089637775, 0.0143237786321967, 2.164888560001251, 0.2255168657143098, 0.0135640565369492, 2.217400780080036, 2.685133012777048, 0.0211481181080863, 2.289854791828653, 0.8050937992316939, 0.0091320221665437, 2.3895762531794293, 2.2673427351483713, 0.0335855528808295, 2.4808416260431954, 14.355357440970314, 0.0617132974266828, 2.5583747455673898, 12.17175724554907, 0.059054337413491, 2.711394789487906, 0.2694332200246707, 0.0078355760996613, 2.9286950642388905, 0.2483428837078452, 0.0139526927156254, 2.9672039882451235, 1.1607312138208683, 0.0254283385035108, 3.1303763472155404, 0.185918185691117, 0.0211757126446888, 3.23089653896756, 0.1169118137690976, 0.0191000475431117, 3.2531041372611003, 3.7490596025720726, 0.0336311333721006, 3.381401078797745, 0.8422330254906502, 0.0319478081922236, 3.674634527347129, 0.1662593443029847, 0.0163484688099638, 3.719013143330218, 0.3872653580664713, 0.0175627802581557, 3.8429177037495497, 0.9238553189098809, 0.0212220692107445, 3.9520994008075987, 0.2605160293925962, 0.0031885461713753, 4.062968876134047, 2.080210611611096, 0.0304079702975918, 4.1730374649385835, 1.9347616916038959, 0.0216807887839253, 4.4335449668679585, 1.4795138581561316, 0.0267428294368579, 4.548716299419294, 0.4792918636412108, 0.0130953111676801, 4.605818801878158, 0.4891517301691745, 0.0169256108345607, 4.715143419262577, 0.3224977568073344, 0.0242753459517323, 4.794384852178383, 0.8450416277142389, 0.020212936367628, 4.96680128104525, 0.4564332868885515, 0.0268974168460019, 5.38898677093534, 0.4951862979326165, 0.0183252169708955, 5.407600788372325, 0.9858169865065947, 0.0280039771943049, 2.587460670403234, -0.014726340502868, 0.0188248183215344, 3.8545278224605566, 0.2640396581724406, 0.0120112014255758, 5.200604868270414]|2080836.4766116449609399|      0.03125000|[964, 136, 11, 88]                                                         |  | used linear model with 100 points | iterate failure | actual_k=2
