k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6099044758043022, 0.0137247683990811, 1.7155699627598635, 0.656420715520486, 0.0433931975562902, 2.0550896799000413, 1.433827570033423, 0.3178160668167714, 2.116735177032344, -0.2083904622274614, 0.0611688562792856, 2.154450115296952, 1.2330661373925997, 0.0339822758294007, 2.247225102205147, 0.1395556308426714, -0.0537559300952808, 2.380126723619816, 1.3891857681820248, -0.116940563816544, 2.4584601422864885, 4.638104436395289, 0.1563817993698063, 2.344247068247057, 0.6573598489795734, -0.0903982099936625, 2.696357344812822, 4.403743427987873, 0.1449133290677967, 2.639441798103891, 0.2845456706430421, 0.1187780976112424, 2.8970691695010338, 0.3498541241925139, 0.0371688765901046, 2.831600405881764, 0.6727941913461539, -0.0145264371671268, 3.006124339514073, 0.4626800628296832, -0.04327933133638, 3.252408095077671, -0.1304364272250406, 0.090335171356178, 3.2343183045971475, 1.5225202251944152, 0.1688960409459949, 3.389624889131894, 0.3668001257585259, 0.0762534334377338, 3.7976277997277634, -0.0628272989725863, 0.1168906944044131, 3.8465838059916346, -0.054380506454895, -0.0741713462811857, 3.9512689175353097, 0.4643552896515444, 0.0968825469146401, 3.934424609991683, 0.330984739106002, -0.1013962260737682, 4.180440633272556, 0.9577216856597415, 0.0924214376251611, 4.241558761734507, 0.8885900556375854, 0.0097652526850015, 4.39150712346556, 0.9007026193022248, 0.1139957810255222, 4.841261972550038, 0.1542095704699685, 0.0059999762806067, 4.580868805301129, 0.4543095007013248, 0.0772518987859084, 4.6622564406514915, -0.0612789973093126, -0.046872971594859, 4.719475137681467, 0.3929372243976093, -0.0786046057424653, 4.9730046488257225, 0.212881763226503, 0.001408513250411, 5.508237923743884, 0.3428823384601436, 0.1600302229337358, 5.3842365252354325, -0.0030278346825384, -0.1937915260224038, 2.528459671296477, 0.0939025378781412, 0.0957532936285041, 3.9074177948800286, 0.2745801083505908, -0.0540310699920846, 5.170386302550753]|116041.1329141520982375|      2.00000000|[5066, 0, 1, 81]                                                           |  | used quadratic model with 5066 points | iterate success | actual_k=0
       2|[0.6099044758043022, 0.0137247683990811, 1.7155699627598635, 0.656420715520486, 0.0433931975562902, 2.0550896799000413, 1.433827570033423, 0.3178160668167714, 2.116735177032344, -0.2083904622274614, 0.0611688562792856, 2.154450115296952, 1.2330661373925997, 0.0339822758294007, 2.247225102205147, 0.1395556308426714, -0.0537559300952808, 2.380126723619816, 1.3891857681820248, -0.116940563816544, 2.4584601422864885, 4.638104436395289, 0.1563817993698063, 2.344247068247057, 0.6573598489795734, -0.0903982099936625, 2.696357344812822, 4.403743427987873, 0.1449133290677967, 2.639441798103891, 0.2845456706430421, 0.1187780976112424, 2.8970691695010338, 0.3498541241925139, 0.0371688765901046, 2.831600405881764, 0.6727941913461539, -0.0145264371671268, 3.006124339514073, 0.4626800628296832, -0.04327933133638, 3.252408095077671, -0.1304364272250406, 0.090335171356178, 3.2343183045971475, 1.5225202251944152, 0.1688960409459949, 3.389624889131894, 0.3668001257585259, 0.0762534334377338, 3.7976277997277634, -0.0628272989725863, 0.1168906944044131, 3.8465838059916346, -0.054380506454895, -0.0741713462811857, 3.9512689175353097, 0.4643552896515444, 0.0968825469146401, 3.934424609991683, 0.330984739106002, -0.1013962260737682, 4.180440633272556, 0.9577216856597415, 0.0924214376251611, 4.241558761734507, 0.8885900556375854, 0.0097652526850015, 4.39150712346556, 0.9007026193022248, 0.1139957810255222, 4.841261972550038, 0.1542095704699685, 0.0059999762806067, 4.580868805301129, 0.4543095007013248, 0.0772518987859084, 4.6622564406514915, -0.0612789973093126, -0.046872971594859, 4.719475137681467, 0.3929372243976093, -0.0786046057424653, 4.9730046488257225, 0.212881763226503, 0.001408513250411, 5.508237923743884, 0.3428823384601436, 0.1600302229337358, 5.3842365252354325, -0.0030278346825384, -0.1937915260224038, 2.528459671296477, 0.0939025378781412, 0.0957532936285041, 3.9074177948800286, 0.2745801083505908, -0.0540310699920846, 5.170386302550753]|116041.1329141520982375|      1.00000000|[10132, 0, 2, 162]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       3|[0.6099044758043022, 0.0137247683990811, 1.7155699627598635, 0.656420715520486, 0.0433931975562902, 2.0550896799000413, 1.433827570033423, 0.3178160668167714, 2.116735177032344, -0.2083904622274614, 0.0611688562792856, 2.154450115296952, 1.2330661373925997, 0.0339822758294007, 2.247225102205147, 0.1395556308426714, -0.0537559300952808, 2.380126723619816, 1.3891857681820248, -0.116940563816544, 2.4584601422864885, 4.638104436395289, 0.1563817993698063, 2.344247068247057, 0.6573598489795734, -0.0903982099936625, 2.696357344812822, 4.403743427987873, 0.1449133290677967, 2.639441798103891, 0.2845456706430421, 0.1187780976112424, 2.8970691695010338, 0.3498541241925139, 0.0371688765901046, 2.831600405881764, 0.6727941913461539, -0.0145264371671268, 3.006124339514073, 0.4626800628296832, -0.04327933133638, 3.252408095077671, -0.1304364272250406, 0.090335171356178, 3.2343183045971475, 1.5225202251944152, 0.1688960409459949, 3.389624889131894, 0.3668001257585259, 0.0762534334377338, 3.7976277997277634, -0.0628272989725863, 0.1168906944044131, 3.8465838059916346, -0.054380506454895, -0.0741713462811857, 3.9512689175353097, 0.4643552896515444, 0.0968825469146401, 3.934424609991683, 0.330984739106002, -0.1013962260737682, 4.180440633272556, 0.9577216856597415, 0.0924214376251611, 4.241558761734507, 0.8885900556375854, 0.0097652526850015, 4.39150712346556, 0.9007026193022248, 0.1139957810255222, 4.841261972550038, 0.1542095704699685, 0.0059999762806067, 4.580868805301129, 0.4543095007013248, 0.0772518987859084, 4.6622564406514915, -0.0612789973093126, -0.046872971594859, 4.719475137681467, 0.3929372243976093, -0.0786046057424653, 4.9730046488257225, 0.212881763226503, 0.001408513250411, 5.508237923743884, 0.3428823384601436, 0.1600302229337358, 5.3842365252354325, -0.0030278346825384, -0.1937915260224038, 2.528459671296477, 0.0939025378781412, 0.0957532936285041, 3.9074177948800286, 0.2745801083505908, -0.0540310699920846, 5.170386302550753]|116041.1329141520982375|      0.50000000|[15198, 0, 3, 243]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       4|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      1.00000000|[20264, 0, 4, 324]                                                         |  | used quadratic model with 5066 points | iterate success | actual_k=0
       5|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.50000000|[25330, 0, 5, 405]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       6|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.25000000|[30396, 0, 6, 486]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       7|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.12500000|[35462, 0, 7, 567]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       8|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.06250000|[40528, 0, 8, 648]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
       9|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.03125000|[45594, 0, 9, 729]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=0
      10|[0.620448937797505, 0.0003952131721368, 1.6789627515190355, 0.6082547377522608, 0.0735093696630247, 2.060666540699255, 1.462412240748316, 0.3722991547056332, 2.079814492103923, -0.2351035251540698, 0.101279129091021, 2.1015401390969504, 1.2290127733402605, 0.0730428520618396, 2.215376786306215, 0.1385579408654434, -0.0771883666579113, 2.356094528506624, 1.3963689476880563, -0.1487768514930324, 2.4525656593908804, 4.650209191535273, 0.3690483630238149, 2.3122251031803627, 0.6182678372293882, -0.2322801470000779, 2.682466877720957, 4.460070425033395, 0.3637413118696325, 2.7194558933900264, 0.2615751957537082, 0.1028132045121035, 2.9381068965218544, 0.3684538757544054, 0.0128637776435162, 2.8847353478137423, 0.7318890442268658, -0.06380884184473, 2.9289964723197097, 0.4305088009803598, -0.0775942899597785, 3.247931185166641, -0.1257889072393023, 0.1131741263774775, 3.2808171063428664, 1.5513176486575664, 0.2076055660532185, 3.3465623184859354, 0.3637235157857105, 0.0940848533346753, 3.792337722267698, -0.1014445007681512, 0.1072818025222417, 3.836198544468712, -0.0663989750480291, -0.0666798318092149, 3.994916164087018, 0.4511142780762441, 0.100715293248945, 3.890412752252785, 0.3020309192370891, -0.0533439944330662, 4.133034078174518, 0.9554770814452254, 0.2060608928984867, 4.288519117737248, 0.8720719084328175, 0.0382845347087826, 4.36587275148289, 0.8863006717121679, 0.1120844595520099, 4.859590035835016, 0.2001011692256565, 0.0078935829704945, 4.557007046039978, 0.5149771940977615, 0.0548869304408857, 4.592532064118673, -0.0652277360258328, -0.0438108740077955, 4.624388668773801, 0.3179332240814238, -0.0344250764712661, 4.937286987519456, 0.1842365044451906, 0.0056419423001992, 5.50042331142148, 0.3028285570516797, 0.1551996844225327, 5.3725198668350425, 0.0186289786797929, -0.1960830232319234, 2.6097194651742046, 0.1169901160421837, 0.0936786094265415, 3.8298920643826735, 0.3161403417559409, -0.0523171633987261, 5.189919874894399]|60575.2586767898465041|      0.01562500|[50660, 0, 10, 810]                                                        |  | used quadratic model with 5066 points | iterate failure | actual_k=0
      11|[0.6204917747382902, 7.6160037818e-06, 1.6789320984954759, 0.6077316000424644, 0.0742203579766008, 2.060005565083995, 1.4620749623885627, 0.3730639777374825, 2.079325974356073, -0.2355568347028093, 0.1009319922555566, 2.101876956164179, 1.228368372723893, 0.0763534133874921, 2.215775449260801, 0.1389117258701791, -0.0772791496423232, 2.3557475636961067, 1.396725158549246, -0.1488015802410204, 2.451828689028847, 4.6498355299747445, 0.3707364060155499, 2.3127588168420536, 0.6184927281837991, -0.2322676823945616, 2.6821676714154656, 4.459715321508745, 0.3642161466856865, 2.7199468436055505, 0.2612662972494853, 0.1029722740679088, 2.938156187751735, 0.3676348542041017, 0.0191337666059893, 2.885840549319588, 0.7321050366775449, -0.0637884242179323, 2.9276769747003857, 0.4307632602122881, -0.0779466936296348, 3.2477923340792003, -0.1259532779709266, 0.1134557535690885, 3.280816678065014, 1.5509546915999668, 0.2074939432971188, 3.34634728701627, 0.3633837288487003, 0.0942070747091176, 3.7923737248354707, -0.101899071110354, 0.1073952939505688, 3.836277441545907, -0.0662900506666076, -0.0666204307109819, 3.994649320934276, 0.4510017173487744, 0.1006275172530559, 3.890626872813271, 0.3020559414553071, -0.0539091418161243, 4.132938891258564, 0.9548566867611006, 0.2062405766185212, 4.288029776281184, 0.8714150242140297, 0.0423481612724093, 4.365906528545459, 0.8861639368669928, 0.1120045017210635, 4.860239200423145, 0.1993356653294515, 0.0136693185090547, 4.556742364963945, 0.5146918965681399, 0.055810774860851, 4.593130933772854, -0.0645750335835036, -0.0437695188751098, 4.62416600037708, 0.3179028095593069, -0.03513118393655, 4.936843816025705, 0.1836486739408784, 0.0168321989440523, 5.500488690457186, 0.3031967862386395, 0.1552106740984898, 5.372627704041511, 0.0187761151976178, -0.1960900007489247, 2.6097388719935455, 0.1167538771500884, 0.0936916752461862, 3.8298022156570286, 0.3162496120701467, -0.0526650072785368, 5.1899275341973174]|57901.6364305692623020|      0.03125000|[55726, 0, 11, 891]                                                        |  | used quadratic model with 5066 points | iterate success | actual_k=0
