k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[100, 0, 1, 3]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[200, 0, 2, 6]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[300, 0, 3, 9]                                                             |  | used linear model with 100 points | iterate failure | actual_k=0
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[400, 0, 4, 12]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[500, 0, 5, 15]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[600, 0, 6, 18]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       7|[0.5999812720818999, 0.0206308778719529, 1.8883075839820984, 0.6551648872508762, 0.0220306178056987, 1.9989771879538434, 1.2970523234378546, 0.0208116922191477, 2.1175822146792713, -0.021778344406953, 0.0194551635524393, 2.1633079819245613, 1.2331584378442861, 0.0192491469145747, 2.2173847418182207, 0.2196609943395951, 0.0178372595242673, 2.2811051292898057, 1.3348227852934211, 0.0214787656488641, 2.391201658474111, 4.5058944271039625, 0.0237758782809361, 2.49011231646065, 0.6568368198142588, 0.016109447214072, 2.560458501107564, 4.386252663970056, 0.0251017693253685, 2.7082273209624934, 0.2271904118267353, 0.0212193911606068, 2.9426714740796758, 0.2348482271530548, 0.0180419130014976, 2.970180786453623, 0.712564703363798, 0.0214206033919608, 3.1282061681769058, 0.2057859859722638, 0.0192494402962123, 3.226878160783781, -0.0660850840897101, 0.0192711611830189, 3.254175202549427, 1.3810998309462177, 0.0200659181722216, 3.3798666690189743, 0.2409293534613985, 0.0201651214151268, 3.6698476249518226, 0.061102617338307, 0.0201146913526664, 3.7202842720202143, 0.0163587096687542, 0.0180851766626729, 3.8315608679959503, 0.4184596152498852, 0.0183356571239386, 3.9610925181016716, 0.2661832808926931, 0.0202848438546766, 4.050435970931087, 0.817784806646213, 0.0197954413923044, 4.1755995865491355, 0.9659547064400408, 0.0215180624497312, 4.43041973459094, 0.7439597477252057, 0.0208703406720698, 4.5587633589631285, 0.2108553668709996, 0.019706762811027, 4.603005414036116, 0.5049662365080017, 0.021255111950958, 4.704198142415408, 0.0473107529825167, 0.0191315032541961, 4.802429048285982, 0.369679419686902, 0.020079203625048, 4.96701044852921, 0.1604089525183481, 0.0220131487557071, 5.394922062609612, 0.2899821449991783, 0.0203373082599838, 5.420304375063294, 0.0970846777522063, 0.0209827810750001, 2.586428488485636, 0.0009894157846427, 0.0214337345105563, 3.8606229305076547, 0.1548151569541343, 0.0211719474464751, 5.197608385735111]|427305.3657928925822489|      0.03125000|[700, 0, 7, 21]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
       8|[0.5999812720818999, 0.0206308778719529, 1.8883075839820984, 0.6551648872508762, 0.0220306178056987, 1.9989771879538434, 1.2970523234378546, 0.0208116922191477, 2.1175822146792713, -0.021778344406953, 0.0194551635524393, 2.1633079819245613, 1.2331584378442861, 0.0192491469145747, 2.2173847418182207, 0.2196609943395951, 0.0178372595242673, 2.2811051292898057, 1.3348227852934211, 0.0214787656488641, 2.391201658474111, 4.5058944271039625, 0.0237758782809361, 2.49011231646065, 0.6568368198142588, 0.016109447214072, 2.560458501107564, 4.386252663970056, 0.0251017693253685, 2.7082273209624934, 0.2271904118267353, 0.0212193911606068, 2.9426714740796758, 0.2348482271530548, 0.0180419130014976, 2.970180786453623, 0.712564703363798, 0.0214206033919608, 3.1282061681769058, 0.2057859859722638, 0.0192494402962123, 3.226878160783781, -0.0660850840897101, 0.0192711611830189, 3.254175202549427, 1.3810998309462177, 0.0200659181722216, 3.3798666690189743, 0.2409293534613985, 0.0201651214151268, 3.6698476249518226, 0.061102617338307, 0.0201146913526664, 3.7202842720202143, 0.0163587096687542, 0.0180851766626729, 3.8315608679959503, 0.4184596152498852, 0.0183356571239386, 3.9610925181016716, 0.2661832808926931, 0.0202848438546766, 4.050435970931087, 0.817784806646213, 0.0197954413923044, 4.1755995865491355, 0.9659547064400408, 0.0215180624497312, 4.43041973459094, 0.7439597477252057, 0.0208703406720698, 4.5587633589631285, 0.2108553668709996, 0.019706762811027, 4.603005414036116, 0.5049662365080017, 0.021255111950958, 4.704198142415408, 0.0473107529825167, 0.0191315032541961, 4.802429048285982, 0.369679419686902, 0.020079203625048, 4.96701044852921, 0.1604089525183481, 0.0220131487557071, 5.394922062609612, 0.2899821449991783, 0.0203373082599838, 5.420304375063294, 0.0970846777522063, 0.0209827810750001, 2.586428488485636, 0.0009894157846427, 0.0214337345105563, 3.8606229305076547, 0.1548151569541343, 0.0211719474464751, 5.197608385735111]|427305.3657928925822489|      0.01562500|[800, 0, 8, 24]                                                            |  | used linear model with 100 points | iterate failure | actual_k=0
       9|[0.5996417072236992, 0.0205248126794327, 1.8876839075600398, 0.6564411963851973, 0.0207560352625541, 1.9985621708201715, 1.2973143863344623, 0.0210963825269772, 2.116639232359507, -0.0205796226773448, 0.0187128265683635, 2.163721033884743, 1.232396728514458, 0.0168126192129438, 2.220152257506787, 0.2192624100432222, 0.0172367005175296, 2.281704370442537, 1.3368471215449411, 0.022434771176348, 2.3934631618273627, 4.5050106301399016, 0.0287588169261226, 2.491224518568852, 0.6592366324372018, 0.0175107160752356, 2.5611922206758853, 4.385440501090344, 0.029956758551731, 2.7103540327407365, 0.2263264631942593, 0.0189648987104423, 2.942022069196441, 0.2345453291965452, 0.0173914952284368, 2.969037826320836, 0.7117524333249113, 0.0222486078776908, 3.1297027368831127, 0.2064072492614602, 0.0181601320868594, 3.227939047929547, -0.0650456416715363, 0.0203895288170688, 3.256359887425165, 1.381072873941535, 0.0205407380641742, 3.381994062233396, 0.2414543837172713, 0.0234459548115743, 3.6693918537541736, 0.0630490250574565, 0.0204830838157023, 3.720882468560833, 0.013510660265644, 0.0179016273109844, 3.827531080317661, 0.416122935686236, 0.0167393915677525, 3.9607215722469107, 0.2673985607988046, 0.0188428336982816, 4.050866314271433, 0.8172980097522218, 0.018421263386059, 4.175335268294967, 0.964183153668258, 0.0199519386593071, 4.430538203210521, 0.7437587737961091, 0.0198340584904796, 4.560068102343997, 0.2116566724724213, 0.0198174150586636, 4.606347891601912, 0.5063433467045086, 0.0226065954715637, 4.703679479089765, 0.048274648538629, 0.0210543924620067, 4.801459103871228, 0.3693124222509108, 0.0193525661895444, 4.968737816800811, 0.1600211018927607, 0.0201526581451327, 5.396626103724564, 0.2902003529021721, 0.0227267936688293, 5.420145671819217, 0.0993493326950679, 0.0225143951584309, 2.5857820804388307, 0.002433013274005, 0.0232082532624642, 3.860010356401591, 0.1540003978202109, 0.01926882636258, 5.1955557964029815]|390212.7312962023424916|      0.03125000|[900, 0, 9, 27]                                                            |  | used linear model with 100 points | iterate success | actual_k=0
      10|[0.6040524455512383, 0.0201744698015364, 1.8932478388781078, 0.6551130335230875, 0.0185707810608878, 2.004242967839675, 1.293348767481581, 0.0188032962613599, 2.11312212204694, -0.0212179307571877, 0.0221396084136544, 2.1609817738024315, 1.2345203305297663, 0.0238939104466645, 2.2198014736534897, 0.2195857878217782, 0.0178271688517667, 2.2790541931057566, 1.3355932128768535, 0.023128537685846, 2.3930302759286, 4.509856662957643, 0.039090203377312, 2.493375891964864, 0.6578218951607134, 0.0190293308372486, 2.5654891175295, 4.383142831135559, 0.040915795465125, 2.7101233189432627, 0.226519871987867, 0.0184482518490242, 2.9396864095452164, 0.2359702381199127, 0.017508678937973, 2.9691399607970577, 0.7056132802602706, 0.0242810002332165, 3.130047626355119, 0.2027082408405248, 0.021559930586478, 3.2296873929192205, -0.0648079863496274, 0.0224140247077904, 3.2531497998675856, 1.3787725233739336, 0.0223254490934219, 3.382362742907076, 0.2469329191584593, 0.0249345203294443, 3.6703326365349693, 0.0639092866547428, 0.020673963581681, 3.7226804572871304, 0.0166536099636878, 0.0185137596805066, 3.827809595051216, 0.4171507723975265, 0.0187721177247262, 3.9589821864758483, 0.2703947133205424, 0.0217367380011818, 4.051215443431722, 0.8200653395201333, 0.0215134407592271, 4.175837126157562, 0.9613561332550022, 0.0252682055531693, 4.431873031996297, 0.7444236406004087, 0.017960584601111, 4.561439230268792, 0.2119142529692301, 0.0206961540643198, 4.603849542619198, 0.5020459257945935, 0.0173858122667613, 4.702658162672801, 0.046114567051302, 0.0192906852590211, 4.802012780837656, 0.3702309751792011, 0.0196337800082971, 4.971654005240883, 0.1615638812418461, 0.0226053667056667, 5.403611875839806, 0.2910171389772573, 0.0237765763455113, 5.423279427864103, 0.0973655099130424, 0.0203602898555422, 2.5845289597759606, 0.00519725623596, 0.0235647756860867, 3.860496949843234, 0.1603584160343623, 0.0171929628719352, 5.1886257920924965]|337165.5795750977122225|      0.06250000|[1000, 0, 10, 30]                                                          |  | used linear model with 100 points | iterate success | actual_k=0
      11|[0.6040524455512383, 0.0201744698015364, 1.8932478388781078, 0.6551130335230875, 0.0185707810608878, 2.004242967839675, 1.293348767481581, 0.0188032962613599, 2.11312212204694, -0.0212179307571877, 0.0221396084136544, 2.1609817738024315, 1.2345203305297663, 0.0238939104466645, 2.2198014736534897, 0.2195857878217782, 0.0178271688517667, 2.2790541931057566, 1.3355932128768535, 0.023128537685846, 2.3930302759286, 4.509856662957643, 0.039090203377312, 2.493375891964864, 0.6578218951607134, 0.0190293308372486, 2.5654891175295, 4.383142831135559, 0.040915795465125, 2.7101233189432627, 0.226519871987867, 0.0184482518490242, 2.9396864095452164, 0.2359702381199127, 0.017508678937973, 2.9691399607970577, 0.7056132802602706, 0.0242810002332165, 3.130047626355119, 0.2027082408405248, 0.021559930586478, 3.2296873929192205, -0.0648079863496274, 0.0224140247077904, 3.2531497998675856, 1.3787725233739336, 0.0223254490934219, 3.382362742907076, 0.2469329191584593, 0.0249345203294443, 3.6703326365349693, 0.0639092866547428, 0.020673963581681, 3.7226804572871304, 0.0166536099636878, 0.0185137596805066, 3.827809595051216, 0.4171507723975265, 0.0187721177247262, 3.9589821864758483, 0.2703947133205424, 0.0217367380011818, 4.051215443431722, 0.8200653395201333, 0.0215134407592271, 4.175837126157562, 0.9613561332550022, 0.0252682055531693, 4.431873031996297, 0.7444236406004087, 0.017960584601111, 4.561439230268792, 0.2119142529692301, 0.0206961540643198, 4.603849542619198, 0.5020459257945935, 0.0173858122667613, 4.702658162672801, 0.046114567051302, 0.0192906852590211, 4.802012780837656, 0.3702309751792011, 0.0196337800082971, 4.971654005240883, 0.1615638812418461, 0.0226053667056667, 5.403611875839806, 0.2910171389772573, 0.0237765763455113, 5.423279427864103, 0.0973655099130424, 0.0203602898555422, 2.5845289597759606, 0.00519725623596, 0.0235647756860867, 3.860496949843234, 0.1603584160343623, 0.0171929628719352, 5.1886257920924965]|337165.5795750977122225|      0.03125000|[1100, 0, 11, 33]                                                          |  | used linear model with 100 points | iterate failure | actual_k=0
