k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0422508334759805, 0.0250488984951133, 0.0322285199915724, 0.0368224447626497, 0.0554191276809607, 0.0777570738453071, 0.0936640997057139, 0.0934827208835324, 0.1427985538252529, 0.1409259908180303, 0.1589593115224481, 0.1609367485677741, 0.1950171532552557, 0.1818720846327032, 0.1833394066581187, 0.2125768969589378, 0.2008333493474094, 0.2546882822443916, 0.2245106827630723, 0.2331798120191992, 0.2685847964832901, 0.2850631063692036, 0.2613983986372008, 0.3179279945010929, 0.3069802516222825, 0.3009899251845225, 0.3155855916324313, 0.3211611425538772, 0.3397601432211848, 0.3583333538148705, 0.3581905220062604, 0.3950512797469313, 0.3955465072233508, 0.3688986416035712, 0.3867774040181232, 0.3741029144208436, 0.3599104403750656, 0.387222546017296, 0.4036022141826083, 0.4378657236402438, 0.4400900078145635, 0.389849227848966, 0.4223843868667519, 0.473090480904565, 0.481266431452445, 0.4268952225932272, 0.4952337937192312, 0.4821349742130241, 0.4916294108266612, 0.4739305887222288, 0.488149429297613, 0.5075777866938909, 0.5309581413984373, 0.5629359112083506, 0.5090926374135886, 0.5502027942693264, 0.5690164968237831, 0.5415206625611588, 0.5706342349621056, 0.5829548510285424, 0.6177299712837108, 0.6302443043056666, 0.6078053582091013, 0.6243512543036145, 0.639498797004653, 0.6995937264136581, 0.6641398483322871, 0.6893518063409207, 0.7116311016892627, 0.7106707266526487, 0.7237328371891298, 0.7210328686842016, 0.7393503154013921, 0.7888418006953649, 0.7792645391184835, 0.8144822255303853, 0.8121336326838052, 0.851334067138874, 0.8402773751351077, 0.8934266717927426, 0.9058210352128351, 0.9367647689316146, 0.9354786553561266, 0.9656590546557321, 0.9999675211151204, 0.9588209857745349, 1.044609074594026, 1.0406990788186772, 1.0330392093679626, 1.0793407223074996, 1.1058610883079085, 1.164437701150508, 1.104342546345914, 1.186503798386486, 1.2046854628403938, 1.2465861752653726, 1.211452270881677, 1.2725782647929607, 1.3053346025659696, 1.3391882752040654]|-159.1717913404418709|      2.00000000|[5151, 0, 1, 82]                                                           |  | used quadratic model with 5151 points | iterate success | actual_k=0
       2|[0.0468524155024619, 0.0307547632738556, -0.0501475811057999, -0.0454205594124183, 0.054533613901029, 0.1283515997582536, 0.0441868751891324, 0.143653014531411, 0.1927755091923449, 0.1394942202415062, 0.2014914601755173, 0.2707658616947688, 0.3169051047518692, 0.2636365351294521, 0.2152413257631767, 0.3219609870996168, 0.2497801695474074, 0.377185198426791, 0.2514689956572939, 0.3442523146475892, 0.3000735622637966, 0.3629391298004218, 0.3193089591225068, 0.4327502920678031, 0.3433762412493888, 0.4417339589800302, 0.4063342296056889, 0.4159577115348521, 0.4291955469559198, 0.4359374143950655, 0.4093304521465206, 0.4391575114337147, 0.5168608207464701, 0.4781832923397074, 0.4649333671312114, 0.45008429374881, 0.4019471786031932, 0.4716581149103837, 0.4714424341271954, 0.4731374436658948, 0.4951257285288944, 0.4847212883168092, 0.5657820234447306, 0.5854897589134003, 0.5942777844258915, 0.5404979046939761, 0.564509575972351, 0.5677602983130148, 0.6224926856572561, 0.5769024398957331, 0.5122616161127215, 0.5664186898833454, 0.547796995745239, 0.6536400795867742, 0.5680813184357603, 0.5804576246512992, 0.6640313193280747, 0.5641342151427172, 0.5670039682791062, 0.6054445097106643, 0.684822614786892, 0.6598539409281068, 0.6162993800521659, 0.6940531608963645, 0.6868809710270768, 0.8736564901694103, 0.7710951898134286, 0.8130754836930983, 0.7855168126019665, 0.7568519433108702, 0.7913156225696188, 0.7430409227402746, 0.7919262776954152, 0.9356744167396484, 0.8180293590867652, 0.9503665960814893, 0.9203930489834892, 0.9541128648163483, 0.9019982234619064, 1.038321995901331, 1.0497106518635833, 1.1468587556687315, 1.134379639841001, 1.1556692656805763, 1.208703793933928, 1.0818999073316444, 1.33804498718334, 1.4341289625000044, 1.4240856738338192, 1.4955802864427206, 1.5199271770883023, 1.6413069314110684, 1.4577825132370446, 1.6594459727039057, 1.7442504299017674, 1.7829915319603857, 1.7851643126963932, 1.8229942603319962, 1.8733266059125682, 1.9755700218205856]|-481.7923996285553017|      4.00000000|[10302, 0, 2, 164]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=0
       3|[-0.0948480510724731, -0.044748288743276, -0.4390092400240044, -0.4693172353137068, -0.0912415229512682, 0.0362580739341479, -0.0431471259288079, 0.2716679804666307, 0.2203252902722527, 0.0769976740615309, 0.2732061947681884, 0.3712407769500549, 0.5550582063115874, 0.404054287652221, 0.1695344038510531, 0.4575117785609925, 0.3282450561560409, 0.5954368096698262, 0.3867605399702548, 0.5689159928894812, 0.4966079253353141, 0.6766134094668901, 0.6101194277701971, 0.7902680714328701, 0.4815948449216746, 0.7034193352437889, 0.5924181191607498, 0.6921624499011545, 0.7173522056880217, 0.8478486144179741, 0.6727985866289719, 0.6487745157703914, 0.8976926573643313, 0.8201216114488459, 0.7768441391671789, 0.8223751639881072, 0.6518589844519008, 0.6889366435674018, 0.8087996610123526, 0.790024582841527, 0.8813887609515727, 0.7738209426848319, 0.8523589225042053, 1.011145222052331, 1.1498892887123868, 0.8929871909858069, 0.9552477799428427, 0.9443114848267696, 1.0052040154248552, 0.892419372639456, 0.7969314612334771, 0.9871150970419216, 0.9795613638521963, 0.9173801565450461, 1.0108662420695367, 0.9910691910387268, 1.03069496673583, 0.9163577115917211, 0.8442466331234741, 1.0557243848251443, 1.0347710567948507, 1.0694077176528347, 1.0982917428518035, 1.0770627841237486, 1.1910332264724706, 1.3928054439421063, 1.123514795805957, 1.283395607844263, 1.2889494146785552, 1.2925693466882597, 1.1188931051349549, 1.2218773145285746, 1.2630179755144977, 1.4777882576476298, 1.304453688609175, 1.5039000421064366, 1.3846763890507132, 1.5213329648026064, 1.2836704767774982, 1.4844005151305737, 1.6706069284236063, 1.7507962595829536, 1.6600460538531108, 1.8365055270064925, 1.7535480860162838, 1.7107527839887637, 2.040331671011113, 2.0361991248207634, 2.2000828781743182, 2.1799372635946015, 2.2587593155157544, 2.235695190772162, 2.091008746686883, 2.1683068909443493, 2.23421633475761, 2.1885653369414, 2.120150982353463, 2.166068564342768, 2.132118928429698, 1.921553685468227]|-1098.7615894610898977|      8.00000000|[15453, 0, 3, 246]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=0
       4|[0.0602057667634232, -0.4462225202443849, -0.9182129462611376, -0.6401318439100092, -0.5577435586087867, -0.0328423770536276, -0.2922958840016229, 0.0923155248876181, -0.050908806154933, -0.0387897508214997, 0.6766167889978847, 1.0579326849369686, 1.8586178219290128, 1.1819086440546804, 0.1359243706926849, 1.0677772452732484, 0.8091041088592907, 1.704165054101303, 1.2420318916923756, 0.9949232224780953, 1.095748872708534, 0.5622887766464062, 1.160334573167593, 2.4874392049933918, 1.848562142766614, 1.637622700638179, 1.0493125099188294, 1.5147599648022818, 1.7202413760631359, 2.2336607871451455, 1.3230988806625104, 1.720426415385293, 1.7286034795564826, 2.209137510213826, 2.0740844452101452, 1.5053013923474996, 2.054249047270584, 0.8699007202695987, 1.3483483038763104, 2.062691102363527, 1.8330261159110184, 1.1912184293399641, 0.6763323721309075, 1.6951050038013902, 1.7864932475623858, 1.5959773001825148, 1.371497392191862, 2.4001881608109565, 1.2338699703430958, 2.0898722589586285, 1.1908031837485118, 1.8044228428160258, 1.2906212401704091, 1.4856066413099764, 1.8185909546219488, 2.3779801149111965, 1.7999745034004757, 1.5188137899360656, 2.7702829523694317, 1.1811587166264363, 1.695370500154843, 2.022788054853487, 1.3007578067817527, 2.3070883216497666, 1.7922663298960593, 2.4907652011419694, 2.621147320439242, 1.7583354810922514, 1.3025942228822363, 2.449064538765904, 1.7206843546329593, 1.8375456800315342, 1.0289616849645864, 1.6991993329998318, 1.3158471490437296, 1.5093753255275322, 1.7447912305590965, 2.0743504033717173, 1.5872971218172842, 1.93609842038201, 1.7880605949941828, 1.113693029236603, 1.5547460448126733, 0.7752800919391392, 2.1028701097881575, 1.0101893552794685, 1.6256740848137843, 0.5067348343891702, 1.7334976818004053, 1.593724238950752, 1.3774114361471064, 0.5753495277831449, 1.499062976441444, 1.6858602815233386, 2.0622245374560815, 1.276936480115931, 1.1080011874634736, 2.215227074581116, 1.0986107706413242, 1.4878875008931267]|-1329.5882926950318961|     16.00000000|[20604, 0, 4, 328]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=0
       5|[0.0602057667634232, -0.4462225202443849, -0.9182129462611376, -0.6401318439100092, -0.5577435586087867, -0.0328423770536276, -0.2922958840016229, 0.0923155248876181, -0.050908806154933, -0.0387897508214997, 0.6766167889978847, 1.0579326849369686, 1.8586178219290128, 1.1819086440546804, 0.1359243706926849, 1.0677772452732484, 0.8091041088592907, 1.704165054101303, 1.2420318916923756, 0.9949232224780953, 1.095748872708534, 0.5622887766464062, 1.160334573167593, 2.4874392049933918, 1.848562142766614, 1.637622700638179, 1.0493125099188294, 1.5147599648022818, 1.7202413760631359, 2.2336607871451455, 1.3230988806625104, 1.720426415385293, 1.7286034795564826, 2.209137510213826, 2.0740844452101452, 1.5053013923474996, 2.054249047270584, 0.8699007202695987, 1.3483483038763104, 2.062691102363527, 1.8330261159110184, 1.1912184293399641, 0.6763323721309075, 1.6951050038013902, 1.7864932475623858, 1.5959773001825148, 1.371497392191862, 2.4001881608109565, 1.2338699703430958, 2.0898722589586285, 1.1908031837485118, 1.8044228428160258, 1.2906212401704091, 1.4856066413099764, 1.8185909546219488, 2.3779801149111965, 1.7999745034004757, 1.5188137899360656, 2.7702829523694317, 1.1811587166264363, 1.695370500154843, 2.022788054853487, 1.3007578067817527, 2.3070883216497666, 1.7922663298960593, 2.4907652011419694, 2.621147320439242, 1.7583354810922514, 1.3025942228822363, 2.449064538765904, 1.7206843546329593, 1.8375456800315342, 1.0289616849645864, 1.6991993329998318, 1.3158471490437296, 1.5093753255275322, 1.7447912305590965, 2.0743504033717173, 1.5872971218172842, 1.93609842038201, 1.7880605949941828, 1.113693029236603, 1.5547460448126733, 0.7752800919391392, 2.1028701097881575, 1.0101893552794685, 1.6256740848137843, 0.5067348343891702, 1.7334976818004053, 1.593724238950752, 1.3774114361471064, 0.5753495277831449, 1.499062976441444, 1.6858602815233386, 2.0622245374560815, 1.276936480115931, 1.1080011874634736, 2.215227074581116, 1.0986107706413242, 1.4878875008931267]|-1329.5882926950318961|      8.00000000|[25755, 0, 5, 410]                                                         |  | used quadratic model with 5151 points | iterate failure | actual_k=0
       6|[0.61654820725781, -1.3782230030539147, -1.9798705763363245, -1.6400594184767072, -2.6853071465372182, 1.0540525104564515, -0.3779609402300123, 1.1905161006728886, -0.721552096288272, 0.2018580040033694, 1.261814718888853, 2.1907731724432216, 1.2649482904526788, 2.2858074268381987, -0.409444393565638, 1.913381561982524, 1.326627936881001, 2.205138392607834, 2.0973887768421555, 1.3611849683600465, 1.144577387324494, 1.9542815383122605, 1.5290353529085499, 0.6043913610159362, 2.120519721092232, 0.7001239268976978, 0.7196010267545583, 3.3209325793461115, 1.7100710671449082, 1.2463353279675071, 2.64338549413639, 1.2288949658270143, 1.3858721827578595, 1.9823219217700576, 0.1307236588041962, 2.552417910807079, 0.7089859968658712, 1.744360664379872, 0.9074954641644284, 1.8436494870520526, 1.6250211900553504, 1.2552010784701246, 0.1151530018390546, 2.4379685270037954, 1.0883727558557852, 0.8796334212372154, 1.6222692198021917, 2.232342892962298, 2.0996186769545306, 2.286703887813429, 1.001992665836312, 1.576402820467671, 1.1566841773613656, 1.2521605782565872, 0.9084058686893568, 1.2435862737125032, 1.3603503652347453, 1.8016048520823307, 3.540621643814202, 1.007234282020217, 1.3782392959122785, 2.1078864103322306, 2.171335699341556, 2.7989118749665494, 2.2744045868396094, 2.3688369460000454, 2.4684956223172363, 2.1567975745033854, 0.9226445471754096, 2.474086719449225, 1.2384206569923804, 0.6580005728296852, 2.061594976177684, 1.8395615060260864, 2.9947702730810466, 1.9957136328414449, 2.2793434541982704, 0.9530657451030748, 2.39289717949692, 2.188992806652675, 2.7425801675855856, 0.4287427199063564, 0.5113039280678511, 1.8795556293967448, 1.696429545680739, 1.1482432789772776, 1.14519759065709, 2.5620989267371783, 1.6755260582822231, 1.2694097691108694, 1.3791152371552653, 0.7747514771717082, 0.8837910154844562, 1.2066551239015229, 2.0916869617194664, 1.5342837070119448, 1.8080171253398523, 1.700668688785519, 2.232005129016516, 1.7057132759125626]|-1445.2897078073738157|     16.00000000|[30906, 0, 6, 492]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=0
       7|[0.61654820725781, -1.3782230030539147, -1.9798705763363245, -1.6400594184767072, -2.6853071465372182, 1.0540525104564515, -0.3779609402300123, 1.1905161006728886, -0.721552096288272, 0.2018580040033694, 1.261814718888853, 2.1907731724432216, 1.2649482904526788, 2.2858074268381987, -0.409444393565638, 1.913381561982524, 1.326627936881001, 2.205138392607834, 2.0973887768421555, 1.3611849683600465, 1.144577387324494, 1.9542815383122605, 1.5290353529085499, 0.6043913610159362, 2.120519721092232, 0.7001239268976978, 0.7196010267545583, 3.3209325793461115, 1.7100710671449082, 1.2463353279675071, 2.64338549413639, 1.2288949658270143, 1.3858721827578595, 1.9823219217700576, 0.1307236588041962, 2.552417910807079, 0.7089859968658712, 1.744360664379872, 0.9074954641644284, 1.8436494870520526, 1.6250211900553504, 1.2552010784701246, 0.1151530018390546, 2.4379685270037954, 1.0883727558557852, 0.8796334212372154, 1.6222692198021917, 2.232342892962298, 2.0996186769545306, 2.286703887813429, 1.001992665836312, 1.576402820467671, 1.1566841773613656, 1.2521605782565872, 0.9084058686893568, 1.2435862737125032, 1.3603503652347453, 1.8016048520823307, 3.540621643814202, 1.007234282020217, 1.3782392959122785, 2.1078864103322306, 2.171335699341556, 2.7989118749665494, 2.2744045868396094, 2.3688369460000454, 2.4684956223172363, 2.1567975745033854, 0.9226445471754096, 2.474086719449225, 1.2384206569923804, 0.6580005728296852, 2.061594976177684, 1.8395615060260864, 2.9947702730810466, 1.9957136328414449, 2.2793434541982704, 0.9530657451030748, 2.39289717949692, 2.188992806652675, 2.7425801675855856, 0.4287427199063564, 0.5113039280678511, 1.8795556293967448, 1.696429545680739, 1.1482432789772776, 1.14519759065709, 2.5620989267371783, 1.6755260582822231, 1.2694097691108694, 1.3791152371552653, 0.7747514771717082, 0.8837910154844562, 1.2066551239015229, 2.0916869617194664, 1.5342837070119448, 1.8080171253398523, 1.700668688785519, 2.232005129016516, 1.7057132759125626]|-1445.2897078073738157|      8.00000000|[36057, 0, 7, 574]                                                         |  | used quadratic model with 5151 points | iterate failure | actual_k=0
       8|[0.61654820725781, -1.3782230030539147, -1.9798705763363245, -1.6400594184767072, -2.6853071465372182, 1.0540525104564515, -0.3779609402300123, 1.1905161006728886, -0.721552096288272, 0.2018580040033694, 1.261814718888853, 2.1907731724432216, 1.2649482904526788, 2.2858074268381987, -0.409444393565638, 1.913381561982524, 1.326627936881001, 2.205138392607834, 2.0973887768421555, 1.3611849683600465, 1.144577387324494, 1.9542815383122605, 1.5290353529085499, 0.6043913610159362, 2.120519721092232, 0.7001239268976978, 0.7196010267545583, 3.3209325793461115, 1.7100710671449082, 1.2463353279675071, 2.64338549413639, 1.2288949658270143, 1.3858721827578595, 1.9823219217700576, 0.1307236588041962, 2.552417910807079, 0.7089859968658712, 1.744360664379872, 0.9074954641644284, 1.8436494870520526, 1.6250211900553504, 1.2552010784701246, 0.1151530018390546, 2.4379685270037954, 1.0883727558557852, 0.8796334212372154, 1.6222692198021917, 2.232342892962298, 2.0996186769545306, 2.286703887813429, 1.001992665836312, 1.576402820467671, 1.1566841773613656, 1.2521605782565872, 0.9084058686893568, 1.2435862737125032, 1.3603503652347453, 1.8016048520823307, 3.540621643814202, 1.007234282020217, 1.3782392959122785, 2.1078864103322306, 2.171335699341556, 2.7989118749665494, 2.2744045868396094, 2.3688369460000454, 2.4684956223172363, 2.1567975745033854, 0.9226445471754096, 2.474086719449225, 1.2384206569923804, 0.6580005728296852, 2.061594976177684, 1.8395615060260864, 2.9947702730810466, 1.9957136328414449, 2.2793434541982704, 0.9530657451030748, 2.39289717949692, 2.188992806652675, 2.7425801675855856, 0.4287427199063564, 0.5113039280678511, 1.8795556293967448, 1.696429545680739, 1.1482432789772776, 1.14519759065709, 2.5620989267371783, 1.6755260582822231, 1.2694097691108694, 1.3791152371552653, 0.7747514771717082, 0.8837910154844562, 1.2066551239015229, 2.0916869617194664, 1.5342837070119448, 1.8080171253398523, 1.700668688785519, 2.232005129016516, 1.7057132759125626]|-1445.2897078073738157|      4.00000000|[41208, 0, 8, 656]                                                         |  | used quadratic model with 5151 points | iterate failure | actual_k=0
       9|[0.67477090088861, -0.9392578675470127, -1.866189579265816, -1.2448906387988128, -2.231417718908001, 1.2159665510605318, -0.7221960596597148, 1.0682416916788844, -0.9369605134026697, 0.5023126243148048, 1.8571457614441225, 2.1639387933529073, 1.274299308990211, 2.1093235389358953, -1.1669076890511096, 1.89415379185771, 0.8932376421695651, 2.5443933181883898, 2.2085090147167055, 1.7649427137108598, 1.1835476492487904, 2.0823446983429754, 1.1230577115930647, 1.3252716352049605, 1.766015081840398, 1.5549758204460546, 1.1480006813533827, 3.5485849182326747, 1.5071504074468725, 1.0995492916298637, 1.9484535960471971, 1.4125553092531893, 1.4915101026347528, 1.9145134926444252, 0.3216565405598106, 1.7184753064466163, 1.1621210539235496, 1.9972775620030987, 1.5311845196267215, 1.9130296273045155, 1.3931005154474976, 1.0441876126027303, 0.0457784052534663, 1.7279938561571204, 0.9907839563564128, 1.5204620810637148, 1.8122762893660336, 2.012404826500998, 1.3908214783649226, 2.404735305378091, 1.778536975119424, 1.2742686186125127, 0.9694660948922766, 1.054912475682705, 1.1273703924788887, 1.6520457897603844, 1.5233478344483478, 1.680969559246771, 4.27822380084258, 0.9571774013749315, 1.3409606671587768, 1.9850619801163996, 1.9200008690980956, 2.4189591522140774, 1.5091991223413663, 1.850058423113815, 1.8446102860941358, 2.1500903283331865, 1.4384664347090388, 1.5855023604270233, 1.2800113539706042, 1.3827309247008128, 1.4339411546793603, 2.271806580372502, 2.323107258346417, 1.8670774592718822, 2.2887424896457937, 0.7993000489662989, 2.44315751680246, 1.6984120142563133, 2.4264400454637767, 0.9180220764865262, 1.3111611811178014, 1.4941566087700737, 1.6738733724648258, 1.1374682226974586, 1.4286923495342303, 1.8282323980631534, 1.6307512399724817, 1.0207303588221295, 1.439529208034515, 0.8278112410564186, 0.9397060967267021, 1.413241228964918, 1.845667970494986, 1.3657394697293006, 2.1171039347271865, 1.727441019978741, 1.7006260751153355, 1.8223585093412753]|-1544.7907527654124351|      8.00000000|[46359, 0, 9, 738]                                                         |  | used quadratic model with 5151 points | iterate success | actual_k=0
      10|[0.67477090088861, -0.9392578675470127, -1.866189579265816, -1.2448906387988128, -2.231417718908001, 1.2159665510605318, -0.7221960596597148, 1.0682416916788844, -0.9369605134026697, 0.5023126243148048, 1.8571457614441225, 2.1639387933529073, 1.274299308990211, 2.1093235389358953, -1.1669076890511096, 1.89415379185771, 0.8932376421695651, 2.5443933181883898, 2.2085090147167055, 1.7649427137108598, 1.1835476492487904, 2.0823446983429754, 1.1230577115930647, 1.3252716352049605, 1.766015081840398, 1.5549758204460546, 1.1480006813533827, 3.5485849182326747, 1.5071504074468725, 1.0995492916298637, 1.9484535960471971, 1.4125553092531893, 1.4915101026347528, 1.9145134926444252, 0.3216565405598106, 1.7184753064466163, 1.1621210539235496, 1.9972775620030987, 1.5311845196267215, 1.9130296273045155, 1.3931005154474976, 1.0441876126027303, 0.0457784052534663, 1.7279938561571204, 0.9907839563564128, 1.5204620810637148, 1.8122762893660336, 2.012404826500998, 1.3908214783649226, 2.404735305378091, 1.778536975119424, 1.2742686186125127, 0.9694660948922766, 1.054912475682705, 1.1273703924788887, 1.6520457897603844, 1.5233478344483478, 1.680969559246771, 4.27822380084258, 0.9571774013749315, 1.3409606671587768, 1.9850619801163996, 1.9200008690980956, 2.4189591522140774, 1.5091991223413663, 1.850058423113815, 1.8446102860941358, 2.1500903283331865, 1.4384664347090388, 1.5855023604270233, 1.2800113539706042, 1.3827309247008128, 1.4339411546793603, 2.271806580372502, 2.323107258346417, 1.8670774592718822, 2.2887424896457937, 0.7993000489662989, 2.44315751680246, 1.6984120142563133, 2.4264400454637767, 0.9180220764865262, 1.3111611811178014, 1.4941566087700737, 1.6738733724648258, 1.1374682226974586, 1.4286923495342303, 1.8282323980631534, 1.6307512399724817, 1.0207303588221295, 1.439529208034515, 0.8278112410564186, 0.9397060967267021, 1.413241228964918, 1.845667970494986, 1.3657394697293006, 2.1171039347271865, 1.727441019978741, 1.7006260751153355, 1.8223585093412753]|-1544.7907527654124351|      4.00000000|[51510, 0, 10, 820]                                                        |  | used quadratic model with 5151 points | iterate failure | actual_k=0
      11|[0.67477090088861, -0.9392578675470127, -1.866189579265816, -1.2448906387988128, -2.231417718908001, 1.2159665510605318, -0.7221960596597148, 1.0682416916788844, -0.9369605134026697, 0.5023126243148048, 1.8571457614441225, 2.1639387933529073, 1.274299308990211, 2.1093235389358953, -1.1669076890511096, 1.89415379185771, 0.8932376421695651, 2.5443933181883898, 2.2085090147167055, 1.7649427137108598, 1.1835476492487904, 2.0823446983429754, 1.1230577115930647, 1.3252716352049605, 1.766015081840398, 1.5549758204460546, 1.1480006813533827, 3.5485849182326747, 1.5071504074468725, 1.0995492916298637, 1.9484535960471971, 1.4125553092531893, 1.4915101026347528, 1.9145134926444252, 0.3216565405598106, 1.7184753064466163, 1.1621210539235496, 1.9972775620030987, 1.5311845196267215, 1.9130296273045155, 1.3931005154474976, 1.0441876126027303, 0.0457784052534663, 1.7279938561571204, 0.9907839563564128, 1.5204620810637148, 1.8122762893660336, 2.012404826500998, 1.3908214783649226, 2.404735305378091, 1.778536975119424, 1.2742686186125127, 0.9694660948922766, 1.054912475682705, 1.1273703924788887, 1.6520457897603844, 1.5233478344483478, 1.680969559246771, 4.27822380084258, 0.9571774013749315, 1.3409606671587768, 1.9850619801163996, 1.9200008690980956, 2.4189591522140774, 1.5091991223413663, 1.850058423113815, 1.8446102860941358, 2.1500903283331865, 1.4384664347090388, 1.5855023604270233, 1.2800113539706042, 1.3827309247008128, 1.4339411546793603, 2.271806580372502, 2.323107258346417, 1.8670774592718822, 2.2887424896457937, 0.7993000489662989, 2.44315751680246, 1.6984120142563133, 2.4264400454637767, 0.9180220764865262, 1.3111611811178014, 1.4941566087700737, 1.6738733724648258, 1.1374682226974586, 1.4286923495342303, 1.8282323980631534, 1.6307512399724817, 1.0207303588221295, 1.439529208034515, 0.8278112410564186, 0.9397060967267021, 1.413241228964918, 1.845667970494986, 1.3657394697293006, 2.1171039347271865, 1.727441019978741, 1.7006260751153355, 1.8223585093412753]|-1544.7907527654124351|      2.00000000|[56661, 0, 11, 902]                                                        |  | used quadratic model with 5151 points | iterate failure | actual_k=0
