k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1829960449797901, -0.0137077551134855, -0.1995556776929815, -0.1355577323310343, 0.6829878126351849, -0.0885140783299838, 0.5321096558517474, 0.2922851205350281, -0.2554365006603868]|45683.2500000000000000|      2.00000000|[43, 3, 0, 3]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=1
       2|[0.1829960449797901, -0.0137077551134855, -0.1995556776929815, -0.1355577323310343, 0.6829878126351849, -0.0885140783299838, 0.5321096558517474, 0.2922851205350281, -0.2554365006603868]|45683.2500000000000000|      1.00000000|[98, 7, 0, 7]                                                              |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1829960449797901, -0.0137077551134855, -0.1995556776929815, -0.1355577323310343, 0.6829878126351849, -0.0885140783299838, 0.5321096558517474, 0.2922851205350281, -0.2554365006603868]|45683.2500000000000000|      0.50000000|[154, 11, 0, 11]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.1829960449797901, -0.0137077551134855, -0.1995556776929815, -0.1355577323310343, 0.6829878126351849, -0.0885140783299838, 0.5321096558517474, 0.2922851205350281, -0.2554365006603868]|45683.2500000000000000|      0.25000000|[208, 15, 0, 15]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.2254192295892748, 0.0465789820559002, -0.1984157858056312, 0.0271300473435159, 0.7815884288600047, 0.0444327391494613, 0.4984574135914886, 0.2773879384635412, -0.2124733480820683]|9782.2382812500000000|      0.50000000|[251, 18, 0, 18]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 30 points | iterate success | actual_k=1
       6|[0.2254192295892748, 0.0465789820559002, -0.1984157858056312, 0.0271300473435159, 0.7815884288600047, 0.0444327391494613, 0.4984574135914886, 0.2773879384635412, -0.2124733480820683]|9782.2382812500000000|      0.25000000|[306, 22, 0, 22]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.2254192295892748, 0.0465789820559002, -0.1984157858056312, 0.0271300473435159, 0.7815884288600047, 0.0444327391494613, 0.4984574135914886, 0.2773879384635412, -0.2124733480820683]|9782.2382812500000000|      0.12500000|[360, 26, 0, 26]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.2254192295892748, 0.0465789820559002, -0.1984157858056312, 0.0271300473435159, 0.7815884288600047, 0.0444327391494613, 0.4984574135914886, 0.2773879384635412, -0.2124733480820683]|9782.2382812500000000|      0.06250000|[414, 30, 0, 30]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1951111276311437, 0.057867544777369, -0.1961087009940941, -0.0103283817606615, 0.8119022663673355, 0.0308884656818455, 0.4868270981775938, 0.2835731884662926, -0.2257354411932271]|6632.1064453125000000|      0.12500000|[442, 32, 0, 32]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      10|[0.1951111276311437, 0.057867544777369, -0.1961087009940941, -0.0103283817606615, 0.8119022663673355, 0.0308884656818455, 0.4868270981775938, 0.2835731884662926, -0.2257354411932271]|6632.1064453125000000|      0.06250000|[496, 36, 0, 36]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.1799605358107918, 0.0518994802600288, -0.1867915836441278, 0.0182424051148923, 0.8289030663168316, -0.0061538392141283, 0.4974723885512329, 0.2609662285132951, -0.247006003917894]|1188.6888427734375000|      0.12500000|[524, 38, 0, 38]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      12|[0.1799605358107918, 0.0518994802600288, -0.1867915836441278, 0.0182424051148923, 0.8289030663168316, -0.0061538392141283, 0.4974723885512329, 0.2609662285132951, -0.247006003917894]|1188.6888427734375000|      0.06250000|[578, 42, 0, 42]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.1799605358107918, 0.0518994802600288, -0.1867915836441278, 0.0182424051148923, 0.8289030663168316, -0.0061538392141283, 0.4974723885512329, 0.2609662285132951, -0.247006003917894]|1188.6888427734375000|      0.03125000|[633, 46, 0, 46]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.1990408992357399, 0.0657299259860704, -0.1801076926213387, 0.0197627083109112, 0.8456154826271891, -0.0039591508154475, 0.4961337375045248, 0.2518468793936295, -0.2447346055623944]|902.3732299804687500|      0.06250000|[674, 49, 0, 49]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=1
      15|[0.1990408992357399, 0.0657299259860704, -0.1801076926213387, 0.0197627083109112, 0.8456154826271891, -0.0039591508154475, 0.4961337375045248, 0.2518468793936295, -0.2447346055623944]|902.3732299804687500|      0.03125000|[728, 53, 0, 53]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.1990408992357399, 0.0657299259860704, -0.1801076926213387, 0.0197627083109112, 0.8456154826271891, -0.0039591508154475, 0.4961337375045248, 0.2518468793936295, -0.2447346055623944]|902.3732299804687500|      0.01562500|[783, 57, 0, 57]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.1977592620442453, 0.057138643047069, -0.1865228409361357, 0.0210591346243234, 0.8555629092286103, -0.0086209650143683, 0.4958899282169182, 0.250951369333281, -0.2426590693349049]|634.4543457031250000|      0.03125000|[811, 59, 0, 59]                                                           |  | trying quadratic partial model with 16 points | iterate success | actual_k=1
      18|[0.1977592620442453, 0.057138643047069, -0.1865228409361357, 0.0210591346243234, 0.8555629092286103, -0.0086209650143683, 0.4958899282169182, 0.250951369333281, -0.2426590693349049]|634.4543457031250000|      0.01562500|[865, 63, 0, 63]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.1992199807479636, 0.0547651735475741, -0.1867604208678838, 0.0197965981198449, 0.8678321272126044, -0.012760083980772, 0.5039371058834465, 0.2524656329800949, -0.2427430169907622]|452.8638916015625000|      0.03125000|[906, 66, 0, 66]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | iterate success | actual_k=1
      20|[0.1922718746449182, 0.0492070652587924, -0.1853721686562178, 0.0239930550190738, 0.8959903544880585, -0.0141613247619234, 0.5044098403860579, 0.2441453056963679, -0.2464248230801071]|244.3414764404296875|      0.06250000|[961, 70, 0, 70]                                                           |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | iterate success | actual_k=1
      21|[0.1922718746449182, 0.0492070652587924, -0.1853721686562178, 0.0239930550190738, 0.8959903544880585, -0.0141613247619234, 0.5044098403860579, 0.2441453056963679, -0.2464248230801071]|244.3414764404296875|      0.03125000|[1016, 74, 0, 74]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.1922718746449182, 0.0492070652587924, -0.1853721686562178, 0.0239930550190738, 0.8959903544880585, -0.0141613247619234, 0.5044098403860579, 0.2441453056963679, -0.2464248230801071]|244.3414764404296875|      0.01562500|[1070, 78, 0, 78]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.1959166806779173, 0.0446723530551507, -0.1912562706043075, 0.0239575464142141, 0.9043551274447382, -0.007794737314195, 0.5086902697386351, 0.2410285309439653, -0.2525182014508826]|194.1657714843750000|      0.03125000|[1124, 82, 0, 82]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | iterate success | actual_k=1
      24|[0.1959166806779173, 0.0446723530551507, -0.1912562706043075, 0.0239575464142141, 0.9043551274447382, -0.007794737314195, 0.5086902697386351, 0.2410285309439653, -0.2525182014508826]|194.1657714843750000|      0.01562500|[1178, 86, 0, 86]                                                          |  | trying quadratic partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 42 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
