k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0553312297808213, 0.9768469863398554, 1.1349466761370508, 0.8979824855279079, 0.8355556548474449, 1.0308323586281263, 1.0029615829968208, 0.9148948734284609, 1.0117883570081359, 0.9620248262277357, 0.9666582931389602, 0.9943249214434726, 0.9555058529030216, 0.9961694002891709, 0.9874408273601619, 1.0305314148705402, 0.9117236500089636, 1.0001727863330498, 0.9721970963663507, 0.9725597051096889, 1.0377220928253268, 1.0255871171236293, 0.9213168032042504, 1.1536767137571033, 1.107436224945532, 1.0811023645513143, 1.0562321243254453, 1.0339273828196804, 1.0085943702902396, 0.9745414630728348, 1.2412942358717765, 1.1088857611378005, 1.1035881322653323, 1.0359625106947694, 0.9151932129058028, 0.9420771536597875, 1.1015349998615662, 1.0011045876371574, 1.0182122587974112, 1.0207131646511651, 1.0144371903894276, 0.9614004695559336, 1.0436695801373344, 0.990435002200866, 1.0709383682380407, 1.0567295712603186, 0.9450768346487766, 1.0489765723330338, 1.092019842405373, 1.1156275162695106, 1.0427744221179498, 1.0676911784490724, 0.9743725801571682, 1.0226118560714903, 1.1397105025217966, 0.9745096348660925, 1.1430926432772084, 1.1934198628204395, 1.175489752998533, 1.133439055479727, 1.1709781367508147, 1.1729636917954827, 1.1315380988647603, 1.0097125801957068, 0.9809793126746138, 1.1128465302173751, 1.1266683873708023, 1.041664143749365, 1.1220912250027495, 1.0284506947171481, 1.1023039801885124, 1.179862051168164, 1.072456639805381, 1.0573628796373922, 1.0315289506907517, 1.0955611700224517, 1.0827064419328636, 1.1376490881686974, 1.1426286957190797, 1.148215239499571, 1.0466989408036946, 1.1902513920437077, 1.1084001363875036, 1.1454671747594545, 0.9509429434115688, 1.0977094826117337, 1.1047281765677244, 1.0606470580991552, 0.9998745010194734, 1.2684839310293898, 1.1470317790649027, 1.063442619937785, 1.1269615042959655, 1.1496069388004464, 1.0870925163017289, 1.1726553286970463, 1.2205137870877008, 1.0616216609329243, 1.0238238705797431, 1.0893853759840273]|326588.1330746713792905|      2.00000000|[97, 4, 1, 3]                                                              |  | used linear model with 101 points | iterate success | actual_k=4
       2|[0.720629642276682, 1.1946143597559395, 1.2746185486913846, 1.0510917231049435, 1.1888549014568557, 1.1773165801607073, 0.7079954429473314, 1.1097422805887374, 1.027098209871809, 0.992318212290653, 0.9461825375515827, 1.1074641262979477, 1.0865607031056281, 1.0809773116283787, 1.2167941520122345, 1.0001140313759547, 0.9161348213454659, 1.0527301105344327, 1.2621540464764494, 0.5585344958326632, 1.1476245001993004, 0.8934283458927077, 0.8581803926506745, 1.0228314754264578, 1.2417636949056206, 1.3500501254815132, 1.2126939707807745, 0.9945687395382355, 1.255155609824017, 1.1100682187759197, 1.2529914188867315, 1.2295339726311045, 1.1509483812295145, 0.9945423608440388, 0.9426690464332779, 1.2272579708253815, 1.2389598931122574, 0.9738208416027219, 1.0925875803836522, 1.2992127084690401, 1.1529094681775376, 0.9882752715828792, 1.265138518028094, 0.9802353968372022, 1.1731255984414286, 1.2939517211211553, 1.0077952196498756, 1.2352007966471221, 1.0610605666913762, 1.478305354020605, 0.9167686225962803, 1.104811098438333, 1.1384895684085747, 0.9186473946238326, 1.267713232600869, 1.1269519088372866, 1.6008140750387319, 1.530732887562484, 1.4013502305557382, 1.3995070718274845, 1.233198235542534, 1.240114949213508, 0.882209111330853, 1.2829422148339342, 1.266618960072665, 1.0677194786687536, 1.2383641099120868, 0.9856032036948686, 1.2737965546631176, 1.1539091822052239, 1.1623807418114447, 1.4181400707473781, 1.238108606842709, 1.1837004000040905, 1.339134964541692, 1.551634251088633, 1.2782270486506404, 1.2843085928721985, 1.2149814911434846, 1.2206862725902137, 1.2692624084051565, 1.2220418603367995, 1.1223055209486683, 1.216129949563681, 0.9633036194573005, 1.2341974669294542, 1.2660101704430908, 1.1851600590277713, 1.245609923512703, 1.7330671858664723, 1.5813365833642914, 1.3086988426749488, 1.3926962930287128, 1.3333714947717412, 1.3079458488134703, 1.3377407101499708, 1.6305087319840712, 1.3517239082531214, 1.0623969943055325, 1.3004112567321644]|322873.3482192755327560|      4.00000000|[192, 10, 2, 6]                                                            |  | used linear model with 101 points | iterate success | actual_k=4
       3|[0.6595458613306121, 1.3545068012679553, 1.8863859781373788, 0.8247889940105966, 0.67139093578817, 1.1920567456808135, 0.7823141504466136, 1.1284607461366927, 1.1182740259963881, 0.3717331401529824, 0.8886635060717742, 1.1883082502116908, 1.263850300219461, 1.279333486052515, 1.4243369069249299, 0.7869534000295948, 0.2196793931511332, 1.4163624358925309, 1.1812326662602455, 0.9130885103145147, 1.3670595805166108, 0.937880321321715, 1.3479914083629456, 1.2821151358766207, 1.3612753727030025, 1.5351557551955124, 1.3338535092805621, 0.6521508972080355, 1.4153512096938163, 0.7531887026426055, 1.1880896080285148, 1.1742292764468922, 0.8470143812481356, 1.4886530246565552, 0.9326909351592031, 1.448681051210915, 1.6977595056397208, 0.7759554828711712, 1.5633050496749998, 1.775451798427701, 1.7076730898819177, 1.4066277383878918, 1.5425388600853116, 0.8620561910130341, 0.9047623796749824, 1.5296561957970307, 1.2848335752295181, 1.4786844534533155, 1.5890936949020478, 1.9368143340012716, 0.973742444091015, 1.6023938861079745, 1.121350411997625, 0.8654967095732602, 1.420964748949656, 1.7542108487738601, 2.2044925606239683, 2.276122233196108, 1.5535236714787126, 2.2562950819880334, 1.902784210827253, 1.4473354550399538, 1.066674895737321, 1.5533946658307678, 1.61125188796447, 1.062230414994042, 1.4625785552860098, 1.2398372825347876, 1.623337030709874, 1.3420962185208576, 1.3833725587699053, 1.3107474368125605, 1.4454837465524022, 1.5185019009334089, 1.434588090387994, 2.17604888114821, 1.8675606908628484, 1.8718603944675762, 1.2324445099254806, 1.6004266724202911, 1.5743377005655796, 1.5033119979891727, 2.085869837773014, 1.975505420266019, 0.756915560266807, 1.764244995688595, 1.258836800513182, 1.5520989120133555, 1.8574339811108618, 2.014786783608785, 2.4146560868848512, 1.9837630779632969, 1.3704281401939062, 1.600800013780634, 1.7407326770611338, 2.04731627978669, 1.8672725455779444, 1.5930072334243577, 1.7848021127635374, 2.2613622983332493]|312954.0985424361424521|      8.00000000|[286, 17, 3, 9]                                                            |  | used linear model with 101 points | iterate success | actual_k=4
       4|[1.1387040892865208, 1.2359111526714943, 2.458765399371694, 0.9353754821966309, -0.282195116905294, 0.7979067853175013, 0.2427418265914397, 1.1815712376660132, 1.3467272341834522, 1.2454022281933999, 1.4360658567167492, 1.2969295236611014, 1.6674599280330211, 1.809639276107682, 1.5662148733340677, 0.89698838025091, -0.6020043436548668, 1.941156368826686, 1.2278193954945333, 0.2922384028498605, 1.314117329402746, 0.8504761231533908, 2.4099305073974975, 1.1945533506076713, 0.1053865841434085, 0.6533581488628919, 2.000375121621567, 0.2645012134496674, 2.553462428671546, -0.762968240775585, 1.0218581959270747, 1.3626333259423422, 1.491570609412984, 1.0611156462696671, 1.1181103575124567, 1.0949180442342688, 1.3467747673341997, 0.2543737054637111, -0.1607575570392115, 2.279038863778791, 2.2695412116693086, 1.8772359429916539, 2.8252185547534143, 0.3686282419388183, 0.7352629771282916, 1.9177787741280619, 1.514771245021713, 1.1499023997417868, 3.1512640942181616, 1.8947019119988806, 1.3318677233885912, 2.833051512021497, 0.5911359259509407, 1.358221493092445, 2.5463665394590587, 1.9277592966552906, 1.6419464499324934, 2.877028775563158, 1.8695089054054734, 3.1457811957902573, 2.492920421619371, 2.0431675110695435, 1.3325849473497138, 2.1456578014808114, 2.4314762906480714, 1.3049718549619553, 2.734025419616227, 2.502710689625452, 2.5906165600932067, 1.0480829143117714, 2.1743850201080073, 1.4600161790031585, 1.9218765453408206, 3.843956878447306, 2.664009082375893, 2.0931555207437564, 1.1722108697168119, 2.2438850391580147, 1.1724420461692298, 0.8415973528082643, 2.625685451568457, 2.4270854492065235, 2.282901054144084, 3.6727156112237296, 1.456530129093486, 1.8848574570001204, 1.969429576911705, 0.4393879621895853, 3.1255287359336172, 2.755255262103435, 2.66985149294886, 2.1568520214036067, 1.6772892216794986, 1.8533868358387109, 3.697467160123691, 2.777531347504648, 4.278117547666394, 1.2653077922169895, 2.364144865829367, 3.486387516784813]|291840.5865815044962801|     16.00000000|[381, 23, 4, 12]                                                           |  | used linear model with 101 points | iterate success | actual_k=4
       5|[0.892995070616738, -0.5288303372515668, 1.8949993249202381, 0.8790092148147817, 2.1642755266416325, -1.2660855578834511, 0.7387957265492944, 0.6609674069172135, 2.133439768216217, -0.5648815802292293, 0.5080642959801108, 0.3340733010326931, 3.201409120894252, 2.620484933660699, 0.511233472244627, 2.8248777188613694, -2.017819897520793, 3.8483394369832142, -0.3019511810028657, -0.0462985470340319, -2.253927591867976, -0.0770138049057868, 1.7863218835578722, 2.263619142614864, 1.6131651822531694, -2.0900112458386095, 0.8020486659324795, 1.892014236296107, 5.2836560769608925, -0.2283175573936391, 0.3754116638785443, -0.4054785805700787, 1.6737244424611366, -0.2941602468024984, 1.912165793317658, 0.4050192925148535, 1.8029616726014823, 1.6900681613097377, -0.6525472058266347, 1.3393145653333243, 2.5253815808792743, 1.6897549365158029, 4.332688750177814, 1.0496449925114995, 0.8162696164355869, 0.0937128576112833, 0.6912845076707836, 0.9164161773142545, 4.750277071904007, 0.6866857637641965, 2.2179932309617527, 5.460081356612804, 1.9048847217002538, 2.8241925856785888, 2.936176227446901, 2.7440390837995317, 1.6541543932131892, 3.8435560040341965, 1.8461668428155973, 5.190438893788619, 3.289433102191907, 0.5984464691183746, 3.034062798268953, 3.085471125375701, 1.9562047397239157, 3.4609098840699826, 5.690365708087397, 4.3705042509823775, 3.962650640001402, 2.541183988248606, 3.6893367250999685, 1.9410400413022497, 2.0293313442146554, 2.9553215507730406, 4.659927317467169, 3.9227616032860144, 0.7279221756620489, 0.4186807160067076, 0.8070176529444519, 3.5120218302762645, 2.2394234330510683, 5.238916784598834, 4.485493263204432, 7.783827473924895, 3.1220253054368423, 2.0035179780971224, 2.82735929798915, -1.790260981521318, 5.42909697456276, 4.525068434203462, 5.904252460746246, 2.8274088959381136, 2.490265741596814, 4.230134259303915, 6.410244463390512, 4.425472477511157, 8.774779654971953, 1.2272834136225796, 3.0976492712276213, 4.5256846142765745]|234634.7422907234576996|     32.00000000|[477, 28, 5, 15]                                                           |  | used linear model with 101 points | iterate success | actual_k=4
       6|[0.5048071738365691, -0.941043507004895, 2.8024959565577254, 0.8890436794169151, -3.402048319987105, -3.448594677336054, -0.7890028433084837, 1.754016119645514, -0.0997249124699562, 6.035877281569212, 0.2712490906871911, 1.4856740188399808, 1.36313449374457, 0.9606331394409915, -2.805447229811887, 3.135201282298454, -5.3350406801869035, 0.7050604978031316, 1.2017893032448688, -2.9417228065661862, -3.245500349096152, 4.633972407403901, -0.5193753939618424, 3.3896359171216646, 2.4102855614637377, 0.8158115221133735, -3.7306402212629517, -2.183500836835842, 3.2334243622835954, -2.3597278863517532, -1.1217141768478243, -4.622878271267657, -1.540111170183465, 2.2994842564353464, 8.16327336891048, -1.1535572105507472, 1.8449996594725997, -1.246986581378291, -1.029488153979087, -0.9605955560276167, 5.850269487693126, 2.322336320347545, 5.575283856196403, 2.698628428457557, 0.8564732877175114, 3.3375479228699323, -2.4517783300959604, -3.2296576393231593, 7.455288404280148, 2.5058591163388786, 6.049695783251956, 3.1320996701710637, 4.715419182278769, 5.833224756032893, 3.5301099349395617, 6.79488129289808, 0.0609971335110358, 0.8929381660888369, -3.108359884408781, 2.0165420518202444, 8.212973547000978, 6.2303900497276, 5.54607066178913, 6.350517335224769, 2.695053881516598, 6.688839483241668, 13.40267770215576, 5.449732690755198, 7.7579059672245005, 5.058202612780542, 0.6676691434770832, 4.515728720150822, 3.6033934903107436, 3.150471972785094, 7.746336240448563, 5.539389297261584, -5.923656625821441, -3.818769064094983, -2.735823536172204, 6.500002217351232, 2.3987572139463706, 7.354454202515392, 9.140382223038744, 7.915377216910208, 8.063158107061431, 7.942419983144797, 2.620977352083479, -3.290214283800002, 10.711964716859857, 8.132591912959407, 12.20859697939817, 2.9210674916208648, 6.236652231267611, 7.992976833291308, 11.32402320896728, 10.523225948349559, 6.499814859326274, 0.5731174024754759, 3.158132924565243, 3.799916035543583]|161502.0010870420665015|     64.00000000|[572, 34, 6, 18]                                                           |  | used linear model with 101 points | iterate success | actual_k=4
       7|[0.5048071738365691, -0.941043507004895, 2.8024959565577254, 0.8890436794169151, -3.402048319987105, -3.448594677336054, -0.7890028433084837, 1.754016119645514, -0.0997249124699562, 6.035877281569212, 0.2712490906871911, 1.4856740188399808, 1.36313449374457, 0.9606331394409915, -2.805447229811887, 3.135201282298454, -5.3350406801869035, 0.7050604978031316, 1.2017893032448688, -2.9417228065661862, -3.245500349096152, 4.633972407403901, -0.5193753939618424, 3.3896359171216646, 2.4102855614637377, 0.8158115221133735, -3.7306402212629517, -2.183500836835842, 3.2334243622835954, -2.3597278863517532, -1.1217141768478243, -4.622878271267657, -1.540111170183465, 2.2994842564353464, 8.16327336891048, -1.1535572105507472, 1.8449996594725997, -1.246986581378291, -1.029488153979087, -0.9605955560276167, 5.850269487693126, 2.322336320347545, 5.575283856196403, 2.698628428457557, 0.8564732877175114, 3.3375479228699323, -2.4517783300959604, -3.2296576393231593, 7.455288404280148, 2.5058591163388786, 6.049695783251956, 3.1320996701710637, 4.715419182278769, 5.833224756032893, 3.5301099349395617, 6.79488129289808, 0.0609971335110358, 0.8929381660888369, -3.108359884408781, 2.0165420518202444, 8.212973547000978, 6.2303900497276, 5.54607066178913, 6.350517335224769, 2.695053881516598, 6.688839483241668, 13.40267770215576, 5.449732690755198, 7.7579059672245005, 5.058202612780542, 0.6676691434770832, 4.515728720150822, 3.6033934903107436, 3.150471972785094, 7.746336240448563, 5.539389297261584, -5.923656625821441, -3.818769064094983, -2.735823536172204, 6.500002217351232, 2.3987572139463706, 7.354454202515392, 9.140382223038744, 7.915377216910208, 8.063158107061431, 7.942419983144797, 2.620977352083479, -3.290214283800002, 10.711964716859857, 8.132591912959407, 12.20859697939817, 2.9210674916208648, 6.236652231267611, 7.992976833291308, 11.32402320896728, 10.523225948349559, 6.499814859326274, 0.5731174024754759, 3.158132924565243, 3.799916035543583]|161502.0010870420665015|     32.00000000|[666, 41, 7, 21]                                                           |  | used linear model with 101 points | iterate failure | actual_k=4
       8|[0.5048071738365691, -0.941043507004895, 2.8024959565577254, 0.8890436794169151, -3.402048319987105, -3.448594677336054, -0.7890028433084837, 1.754016119645514, -0.0997249124699562, 6.035877281569212, 0.2712490906871911, 1.4856740188399808, 1.36313449374457, 0.9606331394409915, -2.805447229811887, 3.135201282298454, -5.3350406801869035, 0.7050604978031316, 1.2017893032448688, -2.9417228065661862, -3.245500349096152, 4.633972407403901, -0.5193753939618424, 3.3896359171216646, 2.4102855614637377, 0.8158115221133735, -3.7306402212629517, -2.183500836835842, 3.2334243622835954, -2.3597278863517532, -1.1217141768478243, -4.622878271267657, -1.540111170183465, 2.2994842564353464, 8.16327336891048, -1.1535572105507472, 1.8449996594725997, -1.246986581378291, -1.029488153979087, -0.9605955560276167, 5.850269487693126, 2.322336320347545, 5.575283856196403, 2.698628428457557, 0.8564732877175114, 3.3375479228699323, -2.4517783300959604, -3.2296576393231593, 7.455288404280148, 2.5058591163388786, 6.049695783251956, 3.1320996701710637, 4.715419182278769, 5.833224756032893, 3.5301099349395617, 6.79488129289808, 0.0609971335110358, 0.8929381660888369, -3.108359884408781, 2.0165420518202444, 8.212973547000978, 6.2303900497276, 5.54607066178913, 6.350517335224769, 2.695053881516598, 6.688839483241668, 13.40267770215576, 5.449732690755198, 7.7579059672245005, 5.058202612780542, 0.6676691434770832, 4.515728720150822, 3.6033934903107436, 3.150471972785094, 7.746336240448563, 5.539389297261584, -5.923656625821441, -3.818769064094983, -2.735823536172204, 6.500002217351232, 2.3987572139463706, 7.354454202515392, 9.140382223038744, 7.915377216910208, 8.063158107061431, 7.942419983144797, 2.620977352083479, -3.290214283800002, 10.711964716859857, 8.132591912959407, 12.20859697939817, 2.9210674916208648, 6.236652231267611, 7.992976833291308, 11.32402320896728, 10.523225948349559, 6.499814859326274, 0.5731174024754759, 3.158132924565243, 3.799916035543583]|161502.0010870420665015|     16.00000000|[761, 47, 8, 24]                                                           |  | used linear model with 101 points | iterate failure | actual_k=4
       9|[1.7338984542405256, -0.5215846996997193, 2.9011906331707045, -0.9870300599142791, -4.223447907408125, -4.563654176441635, -1.4122468415113252, 1.4847043632710637, -0.2671168762810685, 5.88218944621363, -1.8744070155964287, 0.5777295332258396, 2.2140806566366678, 1.2852325964861702, -4.416132777802536, 2.7524403555976313, -4.280215254133138, -0.1157314348988663, 1.398080352650846, -2.5080709174585882, -5.072615848907147, 5.449493914702094, -1.896882865692161, 2.395671005513317, 1.807061277647262, 2.842312204882501, -2.82449956095456, -2.6509205378147866, 1.20435882427233, -2.5919407319498635, 0.8860890291773424, -4.389270615274888, 0.0439381347939869, 2.825924065135062, 8.98221074650138, -1.9319058311902635, 1.2746835194762722, -0.3501551776723827, -2.431860358211633, -1.6068118555287947, 5.824827466521588, -0.3102436975208924, 5.371906419691013, 2.7495685732675863, 0.5181968155457346, 3.355743334585423, 0.7605716404170964, -1.8123466734032099, 6.074052467161732, 1.7426303601797979, 6.236812924389963, 6.3313041801843895, 4.320158647795125, 9.116465654855634, 3.923277481543927, 7.913297856258315, -0.2615431247819452, 1.8083801871211884, -1.6571407316365878, 1.667218081350911, 6.414481825137206, 5.29926725610124, 6.107717626773002, 7.061269450521272, 3.7408805329070365, 3.9636233277905255, 8.204880376059517, 6.063536719016677, 8.82408700542869, 8.994817155715243, 0.0828995625002826, 7.376344272664689, 5.766714646008368, 1.6223215430169469, 8.506850235436128, 6.219283234824504, -6.13449793760095, -3.663445123850041, -3.808313639697009, 5.190063579983966, 3.2381767405867294, 10.468820185971301, 6.91715581582201, 9.246568953431545, 7.549144029727247, 8.880785964436612, 4.4566101330222345, -7.459153159949535, 7.395241112144495, 7.808020142190118, 9.604099560221364, 3.4072480351070507, 10.010610740808273, 8.854917061542999, 11.047527841101985, 9.911625844006167, 8.110870143747388, 0.4414148745734349, 2.600164036824473, 6.789002208256946]|126626.1015362858015578|     32.00000000|[854, 55, 9, 27]                                                           |  | used linear model with 101 points | iterate success | actual_k=4
      10|[1.7338984542405256, -0.5215846996997193, 2.9011906331707045, -0.9870300599142791, -4.223447907408125, -4.563654176441635, -1.4122468415113252, 1.4847043632710637, -0.2671168762810685, 5.88218944621363, -1.8744070155964287, 0.5777295332258396, 2.2140806566366678, 1.2852325964861702, -4.416132777802536, 2.7524403555976313, -4.280215254133138, -0.1157314348988663, 1.398080352650846, -2.5080709174585882, -5.072615848907147, 5.449493914702094, -1.896882865692161, 2.395671005513317, 1.807061277647262, 2.842312204882501, -2.82449956095456, -2.6509205378147866, 1.20435882427233, -2.5919407319498635, 0.8860890291773424, -4.389270615274888, 0.0439381347939869, 2.825924065135062, 8.98221074650138, -1.9319058311902635, 1.2746835194762722, -0.3501551776723827, -2.431860358211633, -1.6068118555287947, 5.824827466521588, -0.3102436975208924, 5.371906419691013, 2.7495685732675863, 0.5181968155457346, 3.355743334585423, 0.7605716404170964, -1.8123466734032099, 6.074052467161732, 1.7426303601797979, 6.236812924389963, 6.3313041801843895, 4.320158647795125, 9.116465654855634, 3.923277481543927, 7.913297856258315, -0.2615431247819452, 1.8083801871211884, -1.6571407316365878, 1.667218081350911, 6.414481825137206, 5.29926725610124, 6.107717626773002, 7.061269450521272, 3.7408805329070365, 3.9636233277905255, 8.204880376059517, 6.063536719016677, 8.82408700542869, 8.994817155715243, 0.0828995625002826, 7.376344272664689, 5.766714646008368, 1.6223215430169469, 8.506850235436128, 6.219283234824504, -6.13449793760095, -3.663445123850041, -3.808313639697009, 5.190063579983966, 3.2381767405867294, 10.468820185971301, 6.91715581582201, 9.246568953431545, 7.549144029727247, 8.880785964436612, 4.4566101330222345, -7.459153159949535, 7.395241112144495, 7.808020142190118, 9.604099560221364, 3.4072480351070507, 10.010610740808273, 8.854917061542999, 11.047527841101985, 9.911625844006167, 8.110870143747388, 0.4414148745734349, 2.600164036824473, 6.789002208256946]|126626.1015362858015578|     16.00000000|[948, 62, 10, 30]                                                          |  | used linear model with 101 points | iterate failure | actual_k=4
      11|[1.1748449597661224, -2.242570655173334, 2.4292608038655272, -0.5681278659769957, -4.783303961638574, -3.9193838629028317, -1.8794547052788373, 0.7594466135559094, 1.5741593185689924, 5.658857235170684, 0.0699040940618905, 0.8303764860652535, 3.295807700192287, 3.4744342397418393, -3.5739369687896865, 2.8831447981470273, -3.4091952755004127, -0.7740516479871463, 1.5362996844607577, -3.9428414223174943, -1.5790427758638965, 5.211704862988377, -1.7832746141716989, 2.4706940663518835, 2.412583841909057, 2.4670096413725613, -1.7206450552880381, -3.5040615090620757, 0.7055280562765265, -1.915592861538711, 0.5553298209960562, -5.448160847346912, 1.0176747751011332, 5.702721557646851, 6.104038690036591, -3.48490655381175, 0.2456069922253898, 0.2325265204414954, -3.1550624474620808, 0.2348267374284492, 5.7392237349668935, 2.008609027431984, 3.981990878812951, 2.911040082662689, 0.5380168001932993, 3.4179211799520153, 1.6089252860128611, -0.018372742717147, 5.11829433119517, 0.5384562539233639, 5.76367780147112, 7.62051281332218, 4.829145640786249, 8.032186850688596, 3.5188279166950176, 6.580036716582137, -2.2299417316461816, 3.9606481171830445, -2.159910062707917, 4.312085838837504, 6.91543411733134, 6.8452137363301855, 6.2215245753003545, 9.153176315528224, 5.314430950822633, 5.028520193014563, 8.677751607160323, 7.257697933396229, 4.740519436271069, 7.82144748287722, 0.3201059582433058, 7.910872726061496, 7.472549069298742, 3.3227756670805064, 7.889381241811195, 5.3278656404776825, -7.894079374490289, -5.23164812067991, -6.634140601236945, 7.376683446265768, 3.76941556392465, 5.264820977628197, 8.359007649918901, 11.489665603484076, 7.079238063230485, 7.822295411837884, 7.4682020049467175, -8.766047257474764, 10.351820945949076, 6.251832238496902, 9.589093496086637, 3.4339615801687526, 7.564544997989808, 10.428626279366327, 7.0991075799145085, 12.867730046630971, 10.416403992854974, 0.7705025985441267, 2.1863382776786633, 9.006854530716968]|113141.2479576691694092|     32.00000000|[1043, 68, 11, 33]                                                         |  | used linear model with 101 points | iterate success | actual_k=4
