k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.9365902964341896, 0.8546717869914204, 0.9669550062713833, 0.9329176396004941, 0.8612556744030021, 0.9980160662454314, 0.9278781026980063, 0.8468261828023375, 0.9227814071613193, 0.8344585412581189, 1.0423451025824597, 0.6509009111816055, 1.0417261603616326, 1.034892116020638, 0.9899248952536426, 1.0216845092703715, 1.0093549660015926, 0.9269315369586314, 0.9654200375175562, 1.0349763092355508, 1.0477596309411201, 1.0257362775029448]|  1.3876353502273560|      1.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.9365902964341896, 0.8546717869914204, 0.9669550062713833, 0.9329176396004941, 0.8612556744030021, 0.9980160662454314, 0.9278781026980063, 0.8468261828023375, 0.9227814071613193, 0.8344585412581189, 1.0423451025824597, 0.6509009111816055, 1.0417261603616326, 1.034892116020638, 0.9899248952536426, 1.0216845092703715, 1.0093549660015926, 0.9269315369586314, 0.9654200375175562, 1.0349763092355508, 1.0477596309411201, 1.0257362775029448]|  1.3876353502273560|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.9365902964341896, 0.8546717869914204, 0.9669550062713833, 0.9329176396004941, 0.8612556744030021, 0.9980160662454314, 0.9278781026980063, 0.8468261828023375, 0.9227814071613193, 0.8344585412581189, 1.0423451025824597, 0.6509009111816055, 1.0417261603616326, 1.034892116020638, 0.9899248952536426, 1.0216845092703715, 1.0093549660015926, 0.9269315369586314, 0.9654200375175562, 1.0349763092355508, 1.0477596309411201, 1.0257362775029448]|  1.3876353502273560|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       5|[0.8832077300890205, 0.7909204165279398, 0.9320028474688064, 0.8623788793667853, 0.7871590081080247, 0.8901144223960432, 0.8783963359412668, 0.8335456136539158, 0.9248799590030563, 0.7842821611142435, 1.0671673257766923, 0.4968932786235654, 1.0552956872867783, 1.016761356375173, 0.975314328968687, 1.0601646398619042, 1.0065645709708462, 0.9414157529144119, 0.9763055455358515, 1.0209944076769197, 1.052781471041564, 1.0225118448773272]|  1.3214271068572998|      0.50000000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.8832077300890205, 0.7909204165279398, 0.9320028474688064, 0.8623788793667853, 0.7871590081080247, 0.8901144223960432, 0.8783963359412668, 0.8335456136539158, 0.9248799590030563, 0.7842821611142435, 1.0671673257766923, 0.4968932786235654, 1.0552956872867783, 1.016761356375173, 0.975314328968687, 1.0601646398619042, 1.0065645709708462, 0.9414157529144119, 0.9763055455358515, 1.0209944076769197, 1.052781471041564, 1.0225118448773272]|  1.3214271068572998|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       7|[0.8566827346019452, 0.7272422384030451, 0.8554283734985316, 0.751219693098905, 0.7589802950877255, 0.8695285272515952, 0.8713992093105398, 0.7889869435538842, 0.8500231677626544, 0.6989526405429708, 1.1082646624483432, 0.3853873834974927, 0.9839260076521501, 0.9797897977397534, 0.9416008667745004, 1.0325593009472103, 0.9918249232167147, 0.9224921898865126, 0.9667588552217526, 1.0290116240123446, 1.0396733861771985, 1.0220131556188565]|  1.2613383531570435|      0.50000000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[0.8566827346019452, 0.7272422384030451, 0.8554283734985316, 0.751219693098905, 0.7589802950877255, 0.8695285272515952, 0.8713992093105398, 0.7889869435538842, 0.8500231677626544, 0.6989526405429708, 1.1082646624483432, 0.3853873834974927, 0.9839260076521501, 0.9797897977397534, 0.9416008667745004, 1.0325593009472103, 0.9918249232167147, 0.9224921898865126, 0.9667588552217526, 1.0290116240123446, 1.0396733861771985, 1.0220131556188565]|  1.2613383531570435|      0.25000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
       9|[0.7883249214591075, 0.6925130133437721, 0.8133877146236352, 0.7123767496065736, 0.6984771134855363, 0.8455937676258919, 0.814508162935677, 0.737207307142425, 0.7852012622067982, 0.665210950677529, 1.1129731323073004, 0.2027630700978095, 0.9624049803336273, 0.9503713848885742, 0.9201809902579077, 1.0333173456046685, 0.9730542226044636, 0.9068106576597048, 0.9961749435959546, 1.0600706008604888, 1.0236004437012776, 1.019790537593665]|  1.1954013109207153|      0.50000000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.7883249214591075, 0.6925130133437721, 0.8133877146236352, 0.7123767496065736, 0.6984771134855363, 0.8455937676258919, 0.814508162935677, 0.737207307142425, 0.7852012622067982, 0.665210950677529, 1.1129731323073004, 0.2027630700978095, 0.9624049803336273, 0.9503713848885742, 0.9201809902579077, 1.0333173456046685, 0.9730542226044636, 0.9068106576597048, 0.9961749435959546, 1.0600706008604888, 1.0236004437012776, 1.019790537593665]|  1.1954013109207153|      0.25000000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      11|[0.6767050042588744, 0.6830114840182182, 0.8090451611298278, 0.7268518117214271, 0.6469245662018387, 0.8774220169599058, 0.7525951117064117, 0.6202019074455959, 0.7087228336111707, 0.6344248664159585, 1.0851457110038343, 0.1381005417746579, 0.9311449650049345, 0.9251887722795485, 0.9458052827260305, 0.9881527140704426, 0.9473850482301636, 0.9211147176065133, 1.0126106079684123, 1.0976417002201289, 1.0206504150047502, 0.9202211543649446]|  1.1573239564895630|      0.50000000|[296, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
