k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0135488446688218, 0.047458138857354, -0.0527059755665714, -0.1141565006323562, -0.1057849492386411, 0.046194860410621, -0.0214177719005836, 0.2342048031605537, 0.184882632975005, 0.045652910310356, 0.1056807757876558, 0.1374512818007461, 0.2788665225885412, 0.230546892900685, 0.013199567898845, -0.0308848139923643, 0.3027218064018223, 0.2349362374601726, 0.3666031193414181, 0.1612178786462583, 0.165725342016152, 0.2217138447326525, 0.2548935138025382, 0.1863188777590564, 0.2644701391058488, 0.3230168230511238, 0.2601694190816912, 0.1854081843977815, 0.1981618875474117, 0.3645609003848323, 0.0349255587860468, 0.2829295074762306, 0.3995535639824607, 0.3344058283897789, 0.2476550105707427, 0.3541881667005266, 0.3577261413062051, 0.4366373899508508, 0.4008874725657864, 0.4981713259841645, 0.3731605313967151, 0.3790575583572368, 0.5818016233025334, 0.4017924712798277, 0.4122584655747414, 0.4527874067316374, 0.6134459037783315, 0.4761960214589219, 0.3201473596525903, 0.4455138599275157, 0.5416044126453715, 0.6313995992611859, 0.5443978418221156, 0.4484605577874919, 0.5602475142580224, 0.6230700033032192, 0.410820785446729, 0.4437805992577432, 0.6141133665233316, 0.657460823419792, 0.7992899762329422, 0.6262929707809302, 0.7316539181151848, 0.5290931018432998, 0.7775154066233494, 0.5585491744122469, 0.4319700988680415, 0.724031295147503, 0.7584304921669817, 0.8518655160752393, 0.5921639991535177, 0.6827784667711975, 0.6050374640657649, 0.7085662744482447, 0.7315667648185943, 0.7834020442397487, 0.6876441536598841, 0.7844861516552187, 0.9184610319798927, 0.8822815729325133, 0.852406976321121, 0.7880170255201306, 0.9467585244601344, 0.8442909837573438, 0.8367155291960839, 0.7018573461976804, 1.0182177189926531, 0.8228149027797251, 0.8379990715667559, 0.8309864818964632, 0.8909285233130528, 1.0027142001462752, 1.0172128812746015, 0.8738518395707735, 0.9848702647444524, 0.8728633366504298, 1.007862828724297, 1.0583599028860662, 1.0594767208754228, 1.3461469412732694]|-81.0178833007812500|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[0.0591481221915383, 0.10458895492163, 0.2290705322093134, -0.3619572355327588, -0.1639300230932876, 0.3741192604305034, -0.2231083321711302, 0.0946126460572641, 0.0575521874931506, -0.0812656960949798, 0.3177250490694766, 0.1791228516082125, 0.2059332280754636, 0.1234900288653852, 0.2996640988082919, 0.0002909634491539, 0.5139261947066022, 0.1149263961192038, 0.5210555630687493, 0.3738089685377151, 0.0447489060449458, 0.2928550844085597, 0.4130793894276605, 0.3145840304559567, 0.198134832097964, 0.5605788750132584, 0.362579797309181, 0.4918920053915594, 0.3558872499802161, 0.5409458752257632, 0.3492849619564583, 0.3841377113226327, 0.5033135292545469, 0.4386130115305131, 0.3345960999319975, 0.0353017707265211, 0.3237870520782145, 0.2613115629614757, 0.4002910930136516, 0.7061148575084323, 0.6001184387899239, 0.423108045615096, 0.4444296310944205, 0.3722801039694826, 0.5131270173574974, 0.7637195252591085, 0.4137125695872762, 0.5705859067424465, 0.2111815205219697, 0.7378840906407351, 0.5561911500277344, 0.6189855733594557, 0.9375931846351551, 0.548940289395305, 0.8834440827453351, 1.067917883081456, 0.3044828309254213, 0.5396439908377882, 1.0598686065153173, 0.5521640241058674, 0.8648044745247849, 0.7418494785332513, 0.7652367201051958, 0.8540126712872673, 0.6882233117401956, 0.4388113990222317, 0.5469039817119739, 0.6036945129705609, 0.6015547865946078, 1.32452414397912, 0.3620475829766138, 0.6720227402918376, 0.472617189046763, 1.5490673501115477, 0.4909477098424573, 0.907341575633465, 0.6952038529199471, 1.1249818264836056, 1.131542183350637, 1.1345715234270342, 0.9851729940578056, 0.7060866385506614, 1.0543758597146153, 0.8276501801163288, 1.0382761120900483, 0.758794040024256, 1.0013878044774438, 0.944241301568997, 0.8959734050815861, 0.8081443846427827, 0.7433155784690718, 0.9515167314386113, 1.2149354540560626, 1.0020291982523177, 1.0107875213259712, 1.0620416419473018, 0.9036824288617612, 1.1691289448001083, 1.1635271597554013, 1.432510262214294]|-190.3388824462890625|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-0.0780226574933834, -0.1251438266892281, 0.5739485572099237, -0.730859343323625, -0.8957876105399917, 0.3542789469566625, 0.4234048131506607, -0.1678842125691145, 0.9182266174216216, 0.0605522379309379, 0.7220901432996494, -0.5913355504913759, 0.6536589174240097, 0.5344609253072632, 0.396671075384913, -0.0202130091729826, 0.3874177808997055, 0.4409412888413433, -0.040636191061621, 0.1880221991317635, 0.0877413384005898, 0.0051964852143696, -0.1011308479033796, -0.5991426586515973, -0.031859885963765, 0.0703070509907504, 0.4267402491628717, 0.8401135230073187, 0.6072572219625068, 0.4986009047289829, -0.4915996010593648, 0.390513651531571, 0.5786635395795874, 0.5378897731642064, -0.473931651485764, 0.4782523737200454, 0.5853982601947691, -0.2760570667415937, 0.8414748732151911, 0.4172241954128147, 1.1600049867183975, 0.5593513211272831, 0.1400141977015379, -0.1346417386411509, 0.6389734686083306, 0.5330087432602882, 0.5871969551849345, -0.1462180785433798, 0.4312697400970817, 0.7762024709195453, 0.9509435769766766, 0.5796667864918357, 0.7509406255499795, 0.7183806754894811, 1.3596197619035022, 0.8718528126449983, 0.0877298680792905, 0.7232956495878335, 1.0214257389170591, 0.6942072058525265, 1.4173131946990842, 1.4754134932291239, 0.1788285683722147, 0.7556618936441974, 0.3204938343311984, 0.9991697376381723, 0.5219987226750031, 0.7532848834808645, 0.6488316172253196, 1.5270266427550327, 0.1609109357414762, 0.6684618927449644, 0.6683023799582989, 1.4615217107962053, 1.1789821282628297, 1.4733115904204928, 0.4649351345007676, 0.8975017334193034, 1.6885545709408563, 1.2363534702486625, 1.170286743346523, 1.1401290462901974, 0.6048559653042587, 0.5449026001292383, 1.6511466608383807, 0.4445763289638358, 1.2330868590319495, 1.152869916460348, 0.7209005284780283, 0.1563818488915485, 0.5513860520229723, 1.4767168346156878, 1.0936454485154725, 0.146621293994827, 1.0284480932605622, 0.6865613119879228, 0.1370326716257949, 1.4421553071816537, 1.3618223609126525, 1.5772401636700213]|-461.3427124023437500|      8.00000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.834164475906631, 1.8213652873291881, 2.3499144317111647, 0.9463913276892155, -1.0006738002724456, -0.4490111025753259, -1.2232314706895888, -0.7373644981646427, 1.6068448017176977, 0.6948651137870652, 0.2218608712870841, -1.3727912666885582, -0.2184964784070418, 1.3699725989691318, -0.2709299485315495, 0.6527226989259974, 0.8998502828142942, 0.2328247597247305, 0.4271588932885494, 0.0441720591278006, 1.153440788576125, -1.2771814248777846, -1.8618004677775213, -0.334252310809478, 0.4604075784308688, 0.2788884957329638, -0.1353978126025048, 0.9969183878494366, 0.7546640417098893, -0.8598265433051336, 0.9539421076023549, -0.25592862391648, 1.1991575508578396, -0.7748995363250689, -0.578491494979549, 1.4956058117570594, 1.5004217651968565, 0.4666586498167087, 1.3011454770428976, -0.0955725010199938, 1.4636094084591522, -0.7859759810582043, 1.1586146925062697, 0.7445666265814875, 1.3054668615839629, 1.5316960484479658, 0.4791908581327338, 0.1668157264970206, -0.4407958215083559, 0.5413182377520107, 2.065814264326163, 0.8879704147052538, -0.4726179693002011, -0.0263234261713682, 2.0714958278601143, 0.817526764793516, 0.1230035546067109, 1.5490239742428664, 0.8213116450848097, 1.0038166133826345, 1.5096357494431254, 2.646342771193005, 0.622122720405448, 1.9208604378741991, -0.1771954909336337, 2.101885003992053, -0.062432246410017, 0.389884281817631, 0.6619997719961079, 0.9927366308899624, 0.6354269000692485, -0.5824453775555365, -0.0839605326968113, 2.859828215526804, 2.0853704562091666, 2.039613012678226, 0.8134423214346285, 1.5617999564623024, 1.7170207116158565, 1.013087262911202, 0.7975849794602742, 0.5454355573880985, 1.690367669865648, 0.8803932435719523, 1.7641054852328992, 0.9740774058161472, 1.8601058087260929, 1.1537533748537232, 0.7541611040269309, -0.9431756040478465, 0.0165207276467064, 1.4612827622112363, 1.9089653924645813, -0.0258132436300987, 1.3687263402402254, 1.1775082148444431, -1.1225679592469806, 1.7671804179301493, 1.8013515449296595, 1.1453223754864417]|-1047.4409179687500000|     16.00000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[0.4816976806976758, 1.4923995281518017, 0.2422420771953906, 2.095465153107635, -0.176114847621794, -0.5699307844825762, 0.6727703706227246, -1.6977144130800041, -0.4402041013746172, 1.1759878194750784, 2.0062536379950124, 0.0256717395917438, -1.3749663908334802, 4.235016873497724, -0.874548170684196, -0.6912842715723456, 1.6275776376905438, 1.8105420048057916, 0.6874985536156257, 1.5644922389882918, 0.9859066728151726, 0.5037315545979593, 1.077256810667997, 1.4793916072875375, -2.1658595974914734, 4.860548072466234, 1.2207266543003836, 4.036221022273437, 0.9944293715996392, 0.9162751500517486, 2.9158293293431896, -0.4002713148369677, 1.159741798106065, -1.8704715918446282, -1.8794855913504458, 4.2344450643365015, 0.0451460912654864, -1.4695376273856422, 3.8511463678979094, -2.672879282726245, 4.124761762780626, -1.201266988853908, 0.4331488298509796, -0.3129087594479553, 2.071416606601321, 1.5349691073964016, 0.3658953730832104, -0.6794551452558909, 0.0051712683039382, 0.5476441558642843, -1.2079659105613771, 2.1104784555929825, -1.0394389198415186, -1.9983922814927526, -0.1112090780173856, -0.2504718676097382, -4.061820735483572, 4.026977504324751, 1.1045278806847951, 2.7933225949177927, 0.7479691328630825, -1.1391187126483904, 0.6188598804933062, 2.5845257631751277, -0.6713959118828741, 1.3743252778508732, -0.5247251249938276, 0.681712906882428, -0.7917862362930399, 0.3042201603358363, -1.151574970200662, -0.2478363928493905, 2.481595347981178, 2.107888212171483, 3.2999158976168115, 0.940105445770901, 1.893211735047171, 2.1617529995113225, 3.652278338193913, -0.5686339182712488, -0.8512151046956443, 3.6360688228478057, 4.008385648800015, 0.9699216729596057, 1.8507414326305245, 0.9327501791470392, 1.48365391845306, 1.9936911994485458, 1.2851970172126173, -1.7519429457295685, -0.0343611184584061, 2.5233076329493462, 1.3787928444625117, -0.875102863010004, 2.2214084164134302, 0.5384445315514775, -1.4916307787455794, 0.9176777816576862, -0.2618608696229585, 1.4796579783743662]|-1158.7812500000000000|     32.00000000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[0.4816976806976758, 1.4923995281518017, 0.2422420771953906, 2.095465153107635, -0.176114847621794, -0.5699307844825762, 0.6727703706227246, -1.6977144130800041, -0.4402041013746172, 1.1759878194750784, 2.0062536379950124, 0.0256717395917438, -1.3749663908334802, 4.235016873497724, -0.874548170684196, -0.6912842715723456, 1.6275776376905438, 1.8105420048057916, 0.6874985536156257, 1.5644922389882918, 0.9859066728151726, 0.5037315545979593, 1.077256810667997, 1.4793916072875375, -2.1658595974914734, 4.860548072466234, 1.2207266543003836, 4.036221022273437, 0.9944293715996392, 0.9162751500517486, 2.9158293293431896, -0.4002713148369677, 1.159741798106065, -1.8704715918446282, -1.8794855913504458, 4.2344450643365015, 0.0451460912654864, -1.4695376273856422, 3.8511463678979094, -2.672879282726245, 4.124761762780626, -1.201266988853908, 0.4331488298509796, -0.3129087594479553, 2.071416606601321, 1.5349691073964016, 0.3658953730832104, -0.6794551452558909, 0.0051712683039382, 0.5476441558642843, -1.2079659105613771, 2.1104784555929825, -1.0394389198415186, -1.9983922814927526, -0.1112090780173856, -0.2504718676097382, -4.061820735483572, 4.026977504324751, 1.1045278806847951, 2.7933225949177927, 0.7479691328630825, -1.1391187126483904, 0.6188598804933062, 2.5845257631751277, -0.6713959118828741, 1.3743252778508732, -0.5247251249938276, 0.681712906882428, -0.7917862362930399, 0.3042201603358363, -1.151574970200662, -0.2478363928493905, 2.481595347981178, 2.107888212171483, 3.2999158976168115, 0.940105445770901, 1.893211735047171, 2.1617529995113225, 3.652278338193913, -0.5686339182712488, -0.8512151046956443, 3.6360688228478057, 4.008385648800015, 0.9699216729596057, 1.8507414326305245, 0.9327501791470392, 1.48365391845306, 1.9936911994485458, 1.2851970172126173, -1.7519429457295685, -0.0343611184584061, 2.5233076329493462, 1.3787928444625117, -0.875102863010004, 2.2214084164134302, 0.5384445315514775, -1.4916307787455794, 0.9176777816576862, -0.2618608696229585, 1.4796579783743662]|-1158.7812500000000000|     16.00000000|[265, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.4816976806976758, 1.4923995281518017, 0.2422420771953906, 2.095465153107635, -0.176114847621794, -0.5699307844825762, 0.6727703706227246, -1.6977144130800041, -0.4402041013746172, 1.1759878194750784, 2.0062536379950124, 0.0256717395917438, -1.3749663908334802, 4.235016873497724, -0.874548170684196, -0.6912842715723456, 1.6275776376905438, 1.8105420048057916, 0.6874985536156257, 1.5644922389882918, 0.9859066728151726, 0.5037315545979593, 1.077256810667997, 1.4793916072875375, -2.1658595974914734, 4.860548072466234, 1.2207266543003836, 4.036221022273437, 0.9944293715996392, 0.9162751500517486, 2.9158293293431896, -0.4002713148369677, 1.159741798106065, -1.8704715918446282, -1.8794855913504458, 4.2344450643365015, 0.0451460912654864, -1.4695376273856422, 3.8511463678979094, -2.672879282726245, 4.124761762780626, -1.201266988853908, 0.4331488298509796, -0.3129087594479553, 2.071416606601321, 1.5349691073964016, 0.3658953730832104, -0.6794551452558909, 0.0051712683039382, 0.5476441558642843, -1.2079659105613771, 2.1104784555929825, -1.0394389198415186, -1.9983922814927526, -0.1112090780173856, -0.2504718676097382, -4.061820735483572, 4.026977504324751, 1.1045278806847951, 2.7933225949177927, 0.7479691328630825, -1.1391187126483904, 0.6188598804933062, 2.5845257631751277, -0.6713959118828741, 1.3743252778508732, -0.5247251249938276, 0.681712906882428, -0.7917862362930399, 0.3042201603358363, -1.151574970200662, -0.2478363928493905, 2.481595347981178, 2.107888212171483, 3.2999158976168115, 0.940105445770901, 1.893211735047171, 2.1617529995113225, 3.652278338193913, -0.5686339182712488, -0.8512151046956443, 3.6360688228478057, 4.008385648800015, 0.9699216729596057, 1.8507414326305245, 0.9327501791470392, 1.48365391845306, 1.9936911994485458, 1.2851970172126173, -1.7519429457295685, -0.0343611184584061, 2.5233076329493462, 1.3787928444625117, -0.875102863010004, 2.2214084164134302, 0.5384445315514775, -1.4916307787455794, 0.9176777816576862, -0.2618608696229585, 1.4796579783743662]|-1158.7812500000000000|      8.00000000|[379, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.4816976806976758, 1.4923995281518017, 0.2422420771953906, 2.095465153107635, -0.176114847621794, -0.5699307844825762, 0.6727703706227246, -1.6977144130800041, -0.4402041013746172, 1.1759878194750784, 2.0062536379950124, 0.0256717395917438, -1.3749663908334802, 4.235016873497724, -0.874548170684196, -0.6912842715723456, 1.6275776376905438, 1.8105420048057916, 0.6874985536156257, 1.5644922389882918, 0.9859066728151726, 0.5037315545979593, 1.077256810667997, 1.4793916072875375, -2.1658595974914734, 4.860548072466234, 1.2207266543003836, 4.036221022273437, 0.9944293715996392, 0.9162751500517486, 2.9158293293431896, -0.4002713148369677, 1.159741798106065, -1.8704715918446282, -1.8794855913504458, 4.2344450643365015, 0.0451460912654864, -1.4695376273856422, 3.8511463678979094, -2.672879282726245, 4.124761762780626, -1.201266988853908, 0.4331488298509796, -0.3129087594479553, 2.071416606601321, 1.5349691073964016, 0.3658953730832104, -0.6794551452558909, 0.0051712683039382, 0.5476441558642843, -1.2079659105613771, 2.1104784555929825, -1.0394389198415186, -1.9983922814927526, -0.1112090780173856, -0.2504718676097382, -4.061820735483572, 4.026977504324751, 1.1045278806847951, 2.7933225949177927, 0.7479691328630825, -1.1391187126483904, 0.6188598804933062, 2.5845257631751277, -0.6713959118828741, 1.3743252778508732, -0.5247251249938276, 0.681712906882428, -0.7917862362930399, 0.3042201603358363, -1.151574970200662, -0.2478363928493905, 2.481595347981178, 2.107888212171483, 3.2999158976168115, 0.940105445770901, 1.893211735047171, 2.1617529995113225, 3.652278338193913, -0.5686339182712488, -0.8512151046956443, 3.6360688228478057, 4.008385648800015, 0.9699216729596057, 1.8507414326305245, 0.9327501791470392, 1.48365391845306, 1.9936911994485458, 1.2851970172126173, -1.7519429457295685, -0.0343611184584061, 2.5233076329493462, 1.3787928444625117, -0.875102863010004, 2.2214084164134302, 0.5384445315514775, -1.4916307787455794, 0.9176777816576862, -0.2618608696229585, 1.4796579783743662]|-1158.7812500000000000|      4.00000000|[493, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.8367347929680997, 1.4571050484196224, 0.3936192609169757, 1.8897593400304036, -0.4178389234878217, -1.0157594284753522, 0.0973374080039083, -2.4259284139600785, -0.7454766887431168, 1.383914702623514, 1.5722575019345049, -0.3062541784247, -2.0085506572529686, 4.525154977053154, -0.7839546375662955, -1.221730731682467, 1.8058762508763821, 1.9096896260312413, 0.8278349001240936, 1.8867670059790367, 1.1966338112459267, 0.6313506172086603, 0.5548451421144034, 1.2030929776010353, -2.4629945910512103, 4.933542770023766, 0.766852037603275, 3.821562772401519, 1.1811904948757215, 1.1193487973312994, 2.9409189144024923, -0.2726283292961517, 1.7863068468544856, -2.0430132287916414, -2.515122330916179, 4.198226836727308, -0.0194143146409305, -1.74257165055202, 4.7085533234264805, -2.2302378412635067, 4.6836518868534505, -1.6075576177449258, 1.2751790114316905, -0.3687445707213026, 1.9186477368026873, 0.968116139880255, 1.3846705914472426, -0.6713369395116355, 0.125293337614563, 0.868028507873474, -0.3460702267254055, 1.5695093007932548, -1.6238095259789624, -1.2236226084395314, -0.0561799652037283, -0.966071414689357, -4.2371194458617225, 4.15618382453721, 1.015317200823278, 2.3925872326953557, 1.1145273911341458, -1.5822394653974448, 0.6808079536952645, 2.215314993945029, -0.4642893468964209, 1.5742374122810125, -0.6786716224289178, 1.2245682927902064, -0.9300680448906611, 0.0169032011159799, -1.7243567154747712, -0.699125262969006, 2.5153465864922615, 2.006865984055398, 3.9766541825088204, 1.5108705121114805, 2.2394075323822538, 2.1127548826328826, 3.3448684270557822, -0.0411022744915532, -0.645642948426996, 3.662546817248083, 3.937019412302074, 1.1895682393748241, 1.4264206145868017, 1.3685045348662963, 1.2862768441655956, 1.988731375057686, 1.075989089744404, -2.234917056561737, -0.1179673174861603, 2.285923393956308, 1.2555970188758168, -0.996731760775048, 2.4601330478137937, 0.8159065935904856, -1.4890513312375409, 1.8797566350366721, -0.8729487604466579, 1.8339322253022692]|-1289.2308349609375000|      8.00000000|[579, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | iterate success | actual_k=0
      10|[0.8367347929680997, 1.4571050484196224, 0.3936192609169757, 1.8897593400304036, -0.4178389234878217, -1.0157594284753522, 0.0973374080039083, -2.4259284139600785, -0.7454766887431168, 1.383914702623514, 1.5722575019345049, -0.3062541784247, -2.0085506572529686, 4.525154977053154, -0.7839546375662955, -1.221730731682467, 1.8058762508763821, 1.9096896260312413, 0.8278349001240936, 1.8867670059790367, 1.1966338112459267, 0.6313506172086603, 0.5548451421144034, 1.2030929776010353, -2.4629945910512103, 4.933542770023766, 0.766852037603275, 3.821562772401519, 1.1811904948757215, 1.1193487973312994, 2.9409189144024923, -0.2726283292961517, 1.7863068468544856, -2.0430132287916414, -2.515122330916179, 4.198226836727308, -0.0194143146409305, -1.74257165055202, 4.7085533234264805, -2.2302378412635067, 4.6836518868534505, -1.6075576177449258, 1.2751790114316905, -0.3687445707213026, 1.9186477368026873, 0.968116139880255, 1.3846705914472426, -0.6713369395116355, 0.125293337614563, 0.868028507873474, -0.3460702267254055, 1.5695093007932548, -1.6238095259789624, -1.2236226084395314, -0.0561799652037283, -0.966071414689357, -4.2371194458617225, 4.15618382453721, 1.015317200823278, 2.3925872326953557, 1.1145273911341458, -1.5822394653974448, 0.6808079536952645, 2.215314993945029, -0.4642893468964209, 1.5742374122810125, -0.6786716224289178, 1.2245682927902064, -0.9300680448906611, 0.0169032011159799, -1.7243567154747712, -0.699125262969006, 2.5153465864922615, 2.006865984055398, 3.9766541825088204, 1.5108705121114805, 2.2394075323822538, 2.1127548826328826, 3.3448684270557822, -0.0411022744915532, -0.645642948426996, 3.662546817248083, 3.937019412302074, 1.1895682393748241, 1.4264206145868017, 1.3685045348662963, 1.2862768441655956, 1.988731375057686, 1.075989089744404, -2.234917056561737, -0.1179673174861603, 2.285923393956308, 1.2555970188758168, -0.996731760775048, 2.4601330478137937, 0.8159065935904856, -1.4890513312375409, 1.8797566350366721, -0.8729487604466579, 1.8339322253022692]|-1289.2308349609375000|      4.00000000|[693, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
