k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[4433, 633, 1, 81]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[8865, 1267, 2, 162]                                                       |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[13297, 1901, 3, 243]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[17730, 2534, 4, 324]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[22163, 3167, 5, 405]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       6|[0.5986577428988422, 0.0206780804504641, 1.8884004320769934, 0.6539593472087697, 0.0216762162526466, 2.0016158468173493, 1.2978996586532396, 0.0200402752331166, 2.1181341092908275, -0.0217227709265727, 0.0206935094824161, 2.1612674593903347, 1.2312869329117657, 0.0227882783084838, 2.219238116437916, 0.2192447704998308, 0.0204696485652723, 2.2815583765407665, 1.3348479869504724, 0.0210995708584108, 2.3897145797748753, 4.505738456140659, 0.0442931329150206, 2.488208595522897, 0.6588099179589751, 0.0210306295324999, 2.5581158647059494, 4.387451322948152, 0.0367208412084261, 2.7056131211967895, 0.2274727757398589, 0.0205935462833572, 2.942134587382045, 0.2333060429518055, 0.0191902922258917, 2.966796183663999, 0.7100857460297414, 0.022405810525568, 3.1303368739118143, 0.2046272590190369, 0.0212331594687418, 3.225217856194587, -0.0676898394885331, 0.0194163284144432, 3.25589807668917, 1.381273408776586, 0.0215900053991972, 3.3797043460694622, 0.241915340612741, 0.0218968066470615, 3.6690200131286734, 0.0600414634132485, 0.0200700342177112, 3.721917242509567, 0.0185107823871093, 0.020319502783398, 3.8317263019331618, 0.4137619443357706, 0.0206561116769846, 3.9561613590780156, 0.264623524267138, 0.019013382342301, 4.052595256135324, 0.8189139318282339, 0.0206272675398299, 4.174199757881057, 0.9667601378595424, 0.0190108917767318, 4.432675439823888, 0.743851345611715, 0.020698568311444, 4.5590210138194776, 0.2145116340826865, 0.0200987536792056, 4.600685944409904, 0.5031874975213766, 0.0179675597860863, 4.7045540645054285, 0.0494138560085488, 0.0195518049812437, 4.801482926437274, 0.368269223503998, 0.0206721083892953, 4.969598016696362, 0.1624426717840231, 0.0198149730255426, 5.394173189055546, 0.2904500105744742, 0.0196603769408812, 5.419560294527139, 0.0967106917713705, 0.0192878560323057, 2.586462811172246, 0.000891776724019, 0.0192000724121077, 3.860173239919313, 0.1542521591492731, 0.0220979840191354, 5.200295521445585]|339491.6430547825293615|      0.06250000|[26596, 3800, 6, 486]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=8
       7|[0.5986577428988422, 0.0206780804504641, 1.8884004320769934, 0.6539593472087697, 0.0216762162526466, 2.0016158468173493, 1.2978996586532396, 0.0200402752331166, 2.1181341092908275, -0.0217227709265727, 0.0206935094824161, 2.1612674593903347, 1.2312869329117657, 0.0227882783084838, 2.219238116437916, 0.2192447704998308, 0.0204696485652723, 2.2815583765407665, 1.3348479869504724, 0.0210995708584108, 2.3897145797748753, 4.505738456140659, 0.0442931329150206, 2.488208595522897, 0.6588099179589751, 0.0210306295324999, 2.5581158647059494, 4.387451322948152, 0.0367208412084261, 2.7056131211967895, 0.2274727757398589, 0.0205935462833572, 2.942134587382045, 0.2333060429518055, 0.0191902922258917, 2.966796183663999, 0.7100857460297414, 0.022405810525568, 3.1303368739118143, 0.2046272590190369, 0.0212331594687418, 3.225217856194587, -0.0676898394885331, 0.0194163284144432, 3.25589807668917, 1.381273408776586, 0.0215900053991972, 3.3797043460694622, 0.241915340612741, 0.0218968066470615, 3.6690200131286734, 0.0600414634132485, 0.0200700342177112, 3.721917242509567, 0.0185107823871093, 0.020319502783398, 3.8317263019331618, 0.4137619443357706, 0.0206561116769846, 3.9561613590780156, 0.264623524267138, 0.019013382342301, 4.052595256135324, 0.8189139318282339, 0.0206272675398299, 4.174199757881057, 0.9667601378595424, 0.0190108917767318, 4.432675439823888, 0.743851345611715, 0.020698568311444, 4.5590210138194776, 0.2145116340826865, 0.0200987536792056, 4.600685944409904, 0.5031874975213766, 0.0179675597860863, 4.7045540645054285, 0.0494138560085488, 0.0195518049812437, 4.801482926437274, 0.368269223503998, 0.0206721083892953, 4.969598016696362, 0.1624426717840231, 0.0198149730255426, 5.394173189055546, 0.2904500105744742, 0.0196603769408812, 5.419560294527139, 0.0967106917713705, 0.0192878560323057, 2.586462811172246, 0.000891776724019, 0.0192000724121077, 3.860173239919313, 0.1542521591492731, 0.0220979840191354, 5.200295521445585]|339491.6430547825293615|      0.03125000|[31029, 4433, 7, 567]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=8
       8|[0.5982768656880091, 0.0212600940756974, 1.8892795430312268, 0.6527970592085359, 0.0236696514370439, 1.9998238078853499, 1.2973291008143242, 0.0294681300228497, 2.1159440781399854, -0.021501991300413, 0.0211824810387006, 2.1621143413537514, 1.231443658888466, 0.0261840440180167, 2.2186234652195447, 0.2189391422917874, 0.0204390725781772, 2.2815648225258816, 1.3347113392758698, 0.0288789807271289, 2.385994523048588, 4.504955206872029, 0.0556288672112163, 2.488074425475942, 0.6581629243275601, 0.022685684308158, 2.5602505785259466, 4.388067806752238, 0.0570537262532765, 2.706964448740257, 0.227123464157525, 0.0214274687585072, 2.9417446761719592, 0.233612356060706, 0.0190947871124046, 2.966280317087653, 0.7094297418349721, 0.0238705834525533, 3.129494346900442, 0.2049097592420111, 0.022251905193126, 3.2252938431399656, -0.0683201406796082, 0.0196789290446242, 3.2561541364547, 1.3808370442768203, 0.0320628104385169, 3.3792848963720035, 0.2425378422396791, 0.0228284838679494, 3.670345107393697, 0.0599639909228448, 0.0216793321682184, 3.722353050806438, 0.0186640799327174, 0.0196866014500917, 3.831239768969347, 0.4145858414605659, 0.022226527216367, 3.955526695939253, 0.2635908977513225, 0.019196299507832, 4.05212709700358, 0.819073773760693, 0.0245101807417901, 4.173854834937651, 0.9663579262040404, 0.0265131738728134, 4.431906651810324, 0.7423251182869076, 0.0242331862152628, 4.559227225730339, 0.2137789854521336, 0.0202816102433766, 4.600521106840151, 0.5031627752685657, 0.0201558390999983, 4.704857227248503, 0.0492069996094684, 0.0192022265160215, 4.801825361503682, 0.3678185414123095, 0.0215141315308316, 4.968461105139251, 0.1619517285045502, 0.0186496597079828, 5.393655162286336, 0.2892846784464122, 0.0208423185171419, 5.419204471868133, 0.0969203192523303, 0.0195756851276798, 2.5871970267623667, 0.0017045221238913, 0.0201372820414318, 3.861312466219237, 0.1539031185245291, 0.0229559400954696, 5.1992820171103]|289293.9159134184010327|      0.06250000|[35460, 5068, 8, 648]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=8
       9|[0.5982768656880091, 0.0212600940756974, 1.8892795430312268, 0.6527970592085359, 0.0236696514370439, 1.9998238078853499, 1.2973291008143242, 0.0294681300228497, 2.1159440781399854, -0.021501991300413, 0.0211824810387006, 2.1621143413537514, 1.231443658888466, 0.0261840440180167, 2.2186234652195447, 0.2189391422917874, 0.0204390725781772, 2.2815648225258816, 1.3347113392758698, 0.0288789807271289, 2.385994523048588, 4.504955206872029, 0.0556288672112163, 2.488074425475942, 0.6581629243275601, 0.022685684308158, 2.5602505785259466, 4.388067806752238, 0.0570537262532765, 2.706964448740257, 0.227123464157525, 0.0214274687585072, 2.9417446761719592, 0.233612356060706, 0.0190947871124046, 2.966280317087653, 0.7094297418349721, 0.0238705834525533, 3.129494346900442, 0.2049097592420111, 0.022251905193126, 3.2252938431399656, -0.0683201406796082, 0.0196789290446242, 3.2561541364547, 1.3808370442768203, 0.0320628104385169, 3.3792848963720035, 0.2425378422396791, 0.0228284838679494, 3.670345107393697, 0.0599639909228448, 0.0216793321682184, 3.722353050806438, 0.0186640799327174, 0.0196866014500917, 3.831239768969347, 0.4145858414605659, 0.022226527216367, 3.955526695939253, 0.2635908977513225, 0.019196299507832, 4.05212709700358, 0.819073773760693, 0.0245101807417901, 4.173854834937651, 0.9663579262040404, 0.0265131738728134, 4.431906651810324, 0.7423251182869076, 0.0242331862152628, 4.559227225730339, 0.2137789854521336, 0.0202816102433766, 4.600521106840151, 0.5031627752685657, 0.0201558390999983, 4.704857227248503, 0.0492069996094684, 0.0192022265160215, 4.801825361503682, 0.3678185414123095, 0.0215141315308316, 4.968461105139251, 0.1619517285045502, 0.0186496597079828, 5.393655162286336, 0.2892846784464122, 0.0208423185171419, 5.419204471868133, 0.0969203192523303, 0.0195756851276798, 2.5871970267623667, 0.0017045221238913, 0.0201372820414318, 3.861312466219237, 0.1539031185245291, 0.0229559400954696, 5.1992820171103]|289293.9159134184010327|      0.03125000|[39893, 5701, 9, 729]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=8
      10|[0.59868440309065, 0.0251340928520763, 1.8883554849684707, 0.6522045605770648, 0.0261143424066726, 1.998995927783669, 1.2968098074275725, 0.0348387566223075, 2.1151410829452497, -0.0216894284851368, 0.0211238845746252, 2.162489809550973, 1.2311451425908768, 0.0326380782226954, 2.218272476623434, 0.2184226894726178, 0.0197349651611235, 2.2818654094038626, 1.333677159126167, 0.0350278440278831, 2.380958882240201, 4.503546542462479, 0.0743730639766737, 2.485105142846547, 0.6576224151632213, 0.0265662481516547, 2.562057473230222, 4.38779660896794, 0.071956515177267, 2.7127994845273244, 0.2267243167392689, 0.0221967305727723, 2.9419916239445376, 0.2330839264780788, 0.0198616310594081, 2.966135974043289, 0.7092285946014981, 0.0277809198057472, 3.1296896300576096, 0.2050423763403626, 0.021785559486779, 3.225236317553259, -0.0685399722507711, 0.0193285769504309, 3.2553676049347877, 1.3806233034148316, 0.0391855640718244, 3.3791126848726134, 0.2419324342169714, 0.0229109126640189, 3.6707590575364213, 0.0600426132967801, 0.0220790233765988, 3.7219074274072455, 0.0180609131014897, 0.0196689433385307, 3.8312231916728154, 0.4146205908799614, 0.0236388802910643, 3.955366817090464, 0.2643083933643893, 0.0199357076122509, 4.05184680959265, 0.8192953454298568, 0.0290846838726733, 4.173400414481466, 0.9658152718939134, 0.0324989788296982, 4.432022557990862, 0.7418513276263126, 0.0285917218250133, 4.558545151578102, 0.2132316283021219, 0.0212246285092475, 4.60138942195694, 0.5023508768173331, 0.024220294441484, 4.704828953746993, 0.0488444174896966, 0.0190592630351445, 4.801651630049633, 0.3676058520287769, 0.0234093988732397, 4.969066010989311, 0.1617902499718269, 0.0185877040549589, 5.392994296885814, 0.2890294185120246, 0.0224604252685342, 5.419651827592493, 0.0960414267997945, 0.0186166875958746, 2.5877241610509003, 0.0015464159457421, 0.0203150466444195, 3.8613763706531565, 0.1543157213539461, 0.0234927578310214, 5.199679173662707]|260470.9520038014452439|      0.06250000|[44325, 6335, 10, 810]                                                     |  | used quadratic model with 5066 points | iterate success | actual_k=8
      11|[0.59868440309065, 0.0251340928520763, 1.8883554849684707, 0.6522045605770648, 0.0261143424066726, 1.998995927783669, 1.2968098074275725, 0.0348387566223075, 2.1151410829452497, -0.0216894284851368, 0.0211238845746252, 2.162489809550973, 1.2311451425908768, 0.0326380782226954, 2.218272476623434, 0.2184226894726178, 0.0197349651611235, 2.2818654094038626, 1.333677159126167, 0.0350278440278831, 2.380958882240201, 4.503546542462479, 0.0743730639766737, 2.485105142846547, 0.6576224151632213, 0.0265662481516547, 2.562057473230222, 4.38779660896794, 0.071956515177267, 2.7127994845273244, 0.2267243167392689, 0.0221967305727723, 2.9419916239445376, 0.2330839264780788, 0.0198616310594081, 2.966135974043289, 0.7092285946014981, 0.0277809198057472, 3.1296896300576096, 0.2050423763403626, 0.021785559486779, 3.225236317553259, -0.0685399722507711, 0.0193285769504309, 3.2553676049347877, 1.3806233034148316, 0.0391855640718244, 3.3791126848726134, 0.2419324342169714, 0.0229109126640189, 3.6707590575364213, 0.0600426132967801, 0.0220790233765988, 3.7219074274072455, 0.0180609131014897, 0.0196689433385307, 3.8312231916728154, 0.4146205908799614, 0.0236388802910643, 3.955366817090464, 0.2643083933643893, 0.0199357076122509, 4.05184680959265, 0.8192953454298568, 0.0290846838726733, 4.173400414481466, 0.9658152718939134, 0.0324989788296982, 4.432022557990862, 0.7418513276263126, 0.0285917218250133, 4.558545151578102, 0.2132316283021219, 0.0212246285092475, 4.60138942195694, 0.5023508768173331, 0.024220294441484, 4.704828953746993, 0.0488444174896966, 0.0190592630351445, 4.801651630049633, 0.3676058520287769, 0.0234093988732397, 4.969066010989311, 0.1617902499718269, 0.0185877040549589, 5.392994296885814, 0.2890294185120246, 0.0224604252685342, 5.419651827592493, 0.0960414267997945, 0.0186166875958746, 2.5877241610509003, 0.0015464159457421, 0.0203150466444195, 3.8613763706531565, 0.1543157213539461, 0.0234927578310214, 5.199679173662707]|260470.9520038014452439|      0.03125000|[48758, 6968, 11, 891]                                                     |  | used quadratic model with 5066 points | iterate failure | actual_k=8
