k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.129515422152343, 0.0033186199264518, 0.0583504363910988, -0.0144849938736358, -0.1211227020250184, 0.1258352921365391, 0.0696602714586655, 0.0159345857027738, 0.0877995186330955, 0.1507696771198112, 0.3108472212742464, 0.1304692549436058, -0.0268182016851499, 0.1854472501818125, 0.2373548729044551, 0.0521516603696847, 0.1661823256277166, 0.1528918869212881, 0.0168514442403862, 0.1872016972320512, 0.2171163321503384, 0.2633346676581963, 0.3108990940834291, 0.3680385798672025, 0.3503913066573185, 0.2745466382212342, 0.287206925145758, 0.3091623629624497, 0.3993805131362317, 0.3726914398529072, 0.4729096984885783, 0.4699282488323218, 0.4458106506769061, 0.3064807351277543, 0.1254329847997521, 0.2613102149636537, 0.3116908451836998, 0.3139537893725726, 0.3390491328175418, 0.4806775660295767, 0.4801929105152003, 0.516463681406589, 0.4399065102367745, 0.464136867434339, 0.476565052076872, 0.4301464482996872, 0.5272465079058869, 0.6257532744983357, 0.5756458476630815, 0.52610127426394, 0.4282114890537085, 0.5205798218048309, 0.547670604111435, 0.4695647233366534, 0.6358747828541357, 0.3885491758381287, 0.6956296238911674, 0.5213926219115129, 0.629377012011251, 0.5275845848562266, 0.6535593596567795, 0.608204823904638, 0.5778437737901767, 0.7312986697587182, 0.6100191678350304, 0.7818327354662968, 0.8661914415150777, 0.7713130768546268, 0.783390988214407, 0.5024843126936684, 0.7153982873673832, 0.6741459429120706, 0.7325654899428382, 0.7947045111229353, 0.8273855923359726, 0.7380609169297776, 0.793781065919226, 0.8358977296169704, 0.7730272105117112, 0.8056119314923621, 0.8590617914290628, 0.8307470846989723, 1.0014111788318099, 1.0496093481139515, 0.785995962704427, 0.9929183364591156, 0.8470912112711683, 0.9877334849559726, 0.9616133076846337, 1.0943988937860705, 0.93508332845542, 1.1058190237078924, 1.1126713518487368, 1.0615253012956316, 0.8888228690101241, 1.1164650937275349, 1.2728158482155498, 1.0800612746743483, 0.9868217120957333, 1.0237086189167521]|-102.1897613062536720|      2.00000000|[92, 13, 1, 8]                                                             |  | used linear model with 105 points | iterate success | actual_k=2
       2|[0.3340527739840083, 0.2062095751176237, -0.0861553583052982, -0.0104597730306581, -0.1754988755689144, 0.003538907574538, -0.1543148854143908, 0.0236223193783532, -0.2373416556551367, 0.0521984499351334, 0.4520414454435828, 0.1490029527230207, -0.2058839296667535, 0.4093279500136681, 0.2625920033763374, 0.0709042811839826, 0.2803527626945211, 0.1917714893568708, -0.4136966734803466, 0.3404367185348182, 0.1032668886998473, 0.3931315857203354, 0.3108780839979898, 0.5582850395021641, 0.753730167273998, 0.0333940168030753, 0.1735137808110526, 0.4397123020657817, 0.2325476220190851, 0.4315150164967259, 0.3182391218381701, 0.7177189900505706, 0.3871890897283337, 0.1971352737828797, 0.3285018501132028, 0.3307941515585557, 0.6838144699597569, 0.0994912492502739, 0.464707082535963, 0.4708616635962144, 0.681816289863566, 0.9396002314903482, 0.5044509963332984, 0.3819940150886569, 0.6649957460762683, 0.5511457650913124, 0.5142770630248864, 0.8215951338103444, 0.9084629696935654, 0.5949865671515373, 0.3210857033770388, 0.5017664188555567, 0.1100331620950992, 0.5187208826446353, 0.747407298211642, 0.0891003947067547, 0.4814392162825144, 0.5272948070066974, 0.7352541603966217, 0.6664347496395382, 0.701459816412881, 0.223546016276488, 0.5219379935733337, 0.6807364844490221, 0.5126368527353121, 0.7332372152260895, 0.671746504231684, 0.7400664133880352, 0.5648928443078178, 0.8347424060685296, 0.8937595349148395, 0.9243983013904601, 0.9360113293373244, 0.9845750249760559, 1.0695690438853265, 0.5714991502190541, 0.8725919183783841, 0.8861663937718415, 0.8981299967585349, 0.8969120095896871, 1.2983553166439834, 0.963056647622526, 0.930968946644223, 1.3420182338753317, 0.9778621158784228, 1.048085800541856, 1.0990442151591209, 0.9901583576964968, 0.9345278272126547, 1.289443218253738, 0.8579171434150005, 1.2460411444392419, 1.5094944859652957, 1.2287314628553865, 1.1754905019137505, 1.470680825869131, 1.821888237351216, 1.224743358149881, 1.1296405829896967, 1.1290051989303718]|-246.2018971496939912|      4.00000000|[185, 25, 2, 16]                                                           |  | used linear model with 105 points | iterate success | actual_k=2
       3|[0.2260994467621959, -0.0805702563586399, -0.3891151731157247, -0.2573330820456575, -0.4845124332381154, 0.2670684292416207, -1.1321441620393649, 0.7872059984326693, -0.6825481892888949, -0.1395925986962541, 0.8767809576935354, 0.6429236803620655, -0.2915643276226576, 0.096947102836187, 0.0775214503524384, 0.1125390026006472, 0.3578309656295693, 0.1268961876309917, -0.6950384031471719, 0.0119865607848672, 0.0433152880701248, 0.7058257675555466, 0.4743579854037737, 1.1164884380363636, 0.4664191246534175, 0.5261150170345393, 0.3515462750686212, 0.418593480511859, 0.3756678176800949, 0.6549353669054616, 0.9236957997769675, 1.452302912114189, 0.9678000039178729, 0.9403390224245243, 0.9026118836823924, 0.232044140483958, 0.3395437625789928, 0.1150870397197859, 0.3790812840513725, 0.5989291857164034, 0.3577279379745393, 0.8585980041828967, 0.9990728570386258, 0.1535678237322836, 0.9015377566215667, 0.4702778209128317, 0.8384933899811652, 1.4816585615901694, 1.3138241353633489, 0.9042899683229344, 1.1963558135776988, 0.138100806816196, 0.1578718578625306, -0.2150026922765318, 1.199403320971556, -0.2143253333964657, 1.0143377460759628, 0.6197852984614459, 0.2110058077311221, 0.7257530409052084, 1.1358699946593311, 0.1030960715755373, 0.5198893010670554, 1.105478401717126, 0.0920762341836676, 0.7970049223039914, 0.1855395080948748, 0.4998610876196378, 0.5404579029190683, 0.9731300466042632, 1.5472276833223177, 1.0905181259721617, 1.3768576980561416, 1.2294337677896672, 1.4081132228326387, 0.2608262056440465, 0.3132519361859691, 1.3419036078483073, 0.6241351010380869, 0.2770094551502283, 0.8656099494066956, 1.3399611190502512, 1.0419089275458469, 2.1303587600739196, 0.65410604143632, 1.0688309471967314, 1.4726179413016471, 1.0075024215185897, 1.056531687961161, 1.6093987654421433, 1.048745101460899, 1.1679855413287363, 1.692628995828888, 1.7769840631981637, 1.6626460383871995, 1.8128289577802055, 2.274388532025255, 1.7504807383481298, 1.6440808687521153, 1.9939034722568127]|-630.7365743159787144|      8.00000000|[277, 38, 3, 24]                                                           |  | used linear model with 105 points | iterate success | actual_k=2
       4|[1.7548086255539928, 0.0159644548956103, -1.3951527853711587, -1.0409557023913532, 0.1783041367648304, 1.513535911930176, -1.2313367055483309, 1.9648787829048304, -2.120441078033314, -0.4452160387387324, 1.3828311883631743, -0.2995265460752585, -0.2492714442235831, -0.0563581250180793, 1.4066112833418163, 0.3701212160938322, -0.4047609451242218, 1.1588095479271763, -0.5970255421013458, 0.3677091085038618, -0.226392984833295, 1.635264758877136, 0.6019227317062593, 1.3000745043477164, 1.654084931395012, 0.8121017924935003, 0.242242519340397, -0.9643464217244913, 1.0208812678818013, 1.8839914285796082, -0.3651280614004366, 1.9920810069428656, 0.4065148855721781, 2.7326080920493094, 2.2618766069378604, 0.6452702947713855, 1.225909811672586, 0.5962939165609282, 0.1753034766778033, -0.1041526656363656, 0.034375572435584, 2.0582347783205055, 0.8300016913417663, 0.4164815393947056, 2.119109945174895, 1.0344809653316946, 1.8801559596936093, 2.9335254190454285, 1.4276580113650168, 1.5618155109171608, 0.8241079648467001, -0.6657873123934779, 0.2724041324387935, -0.8700103155703076, 3.0222239663693573, 0.0608337200882962, 0.9099596935348024, 1.2107102740866154, 0.3718727171161725, 1.879303125953689, 0.6895865844315335, -0.4126935759835663, -0.6501546622548037, 0.5307710983027818, 0.1328538349106684, 1.1993825758370136, -0.442834485713796, 0.9417515716344966, 0.4974767424384501, 1.8026423129425884, 1.1036349839718604, 1.231794854862414, 0.6752831556146542, 2.220417091696829, 1.8861016403913347, 0.8992058234216782, 0.165240412091532, 1.1112732841368433, 1.8750114364683974, 1.69793672253157, 1.985982010891074, 0.5591002700759646, -0.0605875886505114, 2.816199066231766, 0.9186242607833492, -0.6666363691972557, 1.2162664859126329, 2.116628201455173, 0.8573228957308037, 1.1870021423225767, 2.1614760696361754, 1.062551701926662, 0.9708480249506557, 2.417384723693463, 2.3040715168134636, 2.110892162979246, 2.9182388159184125, 1.599574225909143, 1.7692820204082065, 1.8762493552452308]|-1013.6895228117091392|     16.00000000|[369, 51, 4, 32]                                                           |  | used linear model with 105 points | iterate success | actual_k=2
       5|[1.7548086255539928, 0.0159644548956103, -1.3951527853711587, -1.0409557023913532, 0.1783041367648304, 1.513535911930176, -1.2313367055483309, 1.9648787829048304, -2.120441078033314, -0.4452160387387324, 1.3828311883631743, -0.2995265460752585, -0.2492714442235831, -0.0563581250180793, 1.4066112833418163, 0.3701212160938322, -0.4047609451242218, 1.1588095479271763, -0.5970255421013458, 0.3677091085038618, -0.226392984833295, 1.635264758877136, 0.6019227317062593, 1.3000745043477164, 1.654084931395012, 0.8121017924935003, 0.242242519340397, -0.9643464217244913, 1.0208812678818013, 1.8839914285796082, -0.3651280614004366, 1.9920810069428656, 0.4065148855721781, 2.7326080920493094, 2.2618766069378604, 0.6452702947713855, 1.225909811672586, 0.5962939165609282, 0.1753034766778033, -0.1041526656363656, 0.034375572435584, 2.0582347783205055, 0.8300016913417663, 0.4164815393947056, 2.119109945174895, 1.0344809653316946, 1.8801559596936093, 2.9335254190454285, 1.4276580113650168, 1.5618155109171608, 0.8241079648467001, -0.6657873123934779, 0.2724041324387935, -0.8700103155703076, 3.0222239663693573, 0.0608337200882962, 0.9099596935348024, 1.2107102740866154, 0.3718727171161725, 1.879303125953689, 0.6895865844315335, -0.4126935759835663, -0.6501546622548037, 0.5307710983027818, 0.1328538349106684, 1.1993825758370136, -0.442834485713796, 0.9417515716344966, 0.4974767424384501, 1.8026423129425884, 1.1036349839718604, 1.231794854862414, 0.6752831556146542, 2.220417091696829, 1.8861016403913347, 0.8992058234216782, 0.165240412091532, 1.1112732841368433, 1.8750114364683974, 1.69793672253157, 1.985982010891074, 0.5591002700759646, -0.0605875886505114, 2.816199066231766, 0.9186242607833492, -0.6666363691972557, 1.2162664859126329, 2.116628201455173, 0.8573228957308037, 1.1870021423225767, 2.1614760696361754, 1.062551701926662, 0.9708480249506557, 2.417384723693463, 2.3040715168134636, 2.110892162979246, 2.9182388159184125, 1.599574225909143, 1.7692820204082065, 1.8762493552452308]|-1013.6895228117091392|      8.00000000|[460, 65, 5, 40]                                                           |  | used linear model with 105 points | iterate failure | actual_k=2
       6|[1.0552277036988222, -1.2454276566736133, -0.1494777008588697, -1.0155363408772233, 1.0588081052052378, 1.474552628439402, -1.7321084351819038, 2.153203832919346, -0.5390437483234523, -2.0449437782917053, 0.936563660905162, -0.6925253217064522, -0.3584170029383896, 0.7203805382911341, 1.8437724521162928, -0.9563238123090961, -0.8529244035988461, 2.193432598605053, -1.4800787501467765, 0.4270228462871229, 0.0282341988549634, 0.5855343718169839, 1.401236140213519, 1.3545220814164334, 2.475136156390144, 1.1742251953131078, 0.0365869709969615, -1.7522215900262197, 0.8942270205458058, 2.2516242272952187, 0.5720804035123935, 0.8775796763696475, 1.2036188214037011, 3.371066660033879, 0.4714802478983504, 0.5985267140241399, 1.714114779960137, 1.6037354098762533, 0.0853440025425961, -0.8052460840830619, 1.7801285441292536, 2.991542329846035, 0.1667951409226568, 0.1528513374530154, 2.759514766677629, 1.1869154217366766, 1.3693583593012835, 2.8536275585030317, 1.5031781435418874, 1.4783954568896662, 0.8938685923189318, -0.6085408220354213, 1.4006711425066096, -0.7029906852433065, 3.438521481813531, -0.5442080123035828, 2.1975333201952427, 2.5913025673119106, -1.0161930598416298, 0.0958838625539227, 1.000246739005149, -0.6605109921904251, -1.3597587986690098, -0.5273684997613566, 0.7374153210405148, 2.0950044565986836, -1.728825298868151, 0.374354490007566, 0.9469538484400445, 2.2169116876517183, 0.9385387759911821, 1.5042625450999465, 1.4634204206540276, 1.5186725805154189, 1.7578928895004293, 1.702247194680227, 1.5662547971705285, 0.9824512816770659, 2.5432561740754362, 0.1746181063963992, 1.8479454412471477, 0.8395602277897164, -0.701592969874347, 3.3050843353275496, 1.4649182620486232, -1.920503065837908, 1.7426030289888756, 0.8826672027809517, 0.3644226833114703, 1.515977537220645, 1.4158457150246169, 0.9339224137453377, 0.0984464565518161, 1.860832146362259, 1.727115602772198, 0.7349096149693588, 3.522056892507292, 2.36527581351504, 2.462119673812983, 2.1338570210572994]|-1139.9786843863439572|     16.00000000|[552, 78, 6, 48]                                                           |  | used linear model with 105 points | iterate success | actual_k=2
       7|[1.0552277036988222, -1.2454276566736133, -0.1494777008588697, -1.0155363408772233, 1.0588081052052378, 1.474552628439402, -1.7321084351819038, 2.153203832919346, -0.5390437483234523, -2.0449437782917053, 0.936563660905162, -0.6925253217064522, -0.3584170029383896, 0.7203805382911341, 1.8437724521162928, -0.9563238123090961, -0.8529244035988461, 2.193432598605053, -1.4800787501467765, 0.4270228462871229, 0.0282341988549634, 0.5855343718169839, 1.401236140213519, 1.3545220814164334, 2.475136156390144, 1.1742251953131078, 0.0365869709969615, -1.7522215900262197, 0.8942270205458058, 2.2516242272952187, 0.5720804035123935, 0.8775796763696475, 1.2036188214037011, 3.371066660033879, 0.4714802478983504, 0.5985267140241399, 1.714114779960137, 1.6037354098762533, 0.0853440025425961, -0.8052460840830619, 1.7801285441292536, 2.991542329846035, 0.1667951409226568, 0.1528513374530154, 2.759514766677629, 1.1869154217366766, 1.3693583593012835, 2.8536275585030317, 1.5031781435418874, 1.4783954568896662, 0.8938685923189318, -0.6085408220354213, 1.4006711425066096, -0.7029906852433065, 3.438521481813531, -0.5442080123035828, 2.1975333201952427, 2.5913025673119106, -1.0161930598416298, 0.0958838625539227, 1.000246739005149, -0.6605109921904251, -1.3597587986690098, -0.5273684997613566, 0.7374153210405148, 2.0950044565986836, -1.728825298868151, 0.374354490007566, 0.9469538484400445, 2.2169116876517183, 0.9385387759911821, 1.5042625450999465, 1.4634204206540276, 1.5186725805154189, 1.7578928895004293, 1.702247194680227, 1.5662547971705285, 0.9824512816770659, 2.5432561740754362, 0.1746181063963992, 1.8479454412471477, 0.8395602277897164, -0.701592969874347, 3.3050843353275496, 1.4649182620486232, -1.920503065837908, 1.7426030289888756, 0.8826672027809517, 0.3644226833114703, 1.515977537220645, 1.4158457150246169, 0.9339224137453377, 0.0984464565518161, 1.860832146362259, 1.727115602772198, 0.7349096149693588, 3.522056892507292, 2.36527581351504, 2.462119673812983, 2.1338570210572994]|-1139.9786843863439572|      8.00000000|[644, 91, 7, 56]                                                           |  | used linear model with 105 points | iterate failure | actual_k=2
       8|[1.0552277036988222, -1.2454276566736133, -0.1494777008588697, -1.0155363408772233, 1.0588081052052378, 1.474552628439402, -1.7321084351819038, 2.153203832919346, -0.5390437483234523, -2.0449437782917053, 0.936563660905162, -0.6925253217064522, -0.3584170029383896, 0.7203805382911341, 1.8437724521162928, -0.9563238123090961, -0.8529244035988461, 2.193432598605053, -1.4800787501467765, 0.4270228462871229, 0.0282341988549634, 0.5855343718169839, 1.401236140213519, 1.3545220814164334, 2.475136156390144, 1.1742251953131078, 0.0365869709969615, -1.7522215900262197, 0.8942270205458058, 2.2516242272952187, 0.5720804035123935, 0.8775796763696475, 1.2036188214037011, 3.371066660033879, 0.4714802478983504, 0.5985267140241399, 1.714114779960137, 1.6037354098762533, 0.0853440025425961, -0.8052460840830619, 1.7801285441292536, 2.991542329846035, 0.1667951409226568, 0.1528513374530154, 2.759514766677629, 1.1869154217366766, 1.3693583593012835, 2.8536275585030317, 1.5031781435418874, 1.4783954568896662, 0.8938685923189318, -0.6085408220354213, 1.4006711425066096, -0.7029906852433065, 3.438521481813531, -0.5442080123035828, 2.1975333201952427, 2.5913025673119106, -1.0161930598416298, 0.0958838625539227, 1.000246739005149, -0.6605109921904251, -1.3597587986690098, -0.5273684997613566, 0.7374153210405148, 2.0950044565986836, -1.728825298868151, 0.374354490007566, 0.9469538484400445, 2.2169116876517183, 0.9385387759911821, 1.5042625450999465, 1.4634204206540276, 1.5186725805154189, 1.7578928895004293, 1.702247194680227, 1.5662547971705285, 0.9824512816770659, 2.5432561740754362, 0.1746181063963992, 1.8479454412471477, 0.8395602277897164, -0.701592969874347, 3.3050843353275496, 1.4649182620486232, -1.920503065837908, 1.7426030289888756, 0.8826672027809517, 0.3644226833114703, 1.515977537220645, 1.4158457150246169, 0.9339224137453377, 0.0984464565518161, 1.860832146362259, 1.727115602772198, 0.7349096149693588, 3.522056892507292, 2.36527581351504, 2.462119673812983, 2.1338570210572994]|-1139.9786843863439572|      4.00000000|[735, 105, 8, 64]                                                          |  | used linear model with 105 points | iterate failure | actual_k=2
       9|[1.6441548204132168, -1.6309926469340041, -0.5278960526141061, -1.7776018963658207, 1.1338328988900153, 1.5929660848148142, -1.8937825690845722, 1.88756442300295, -0.4426263204650156, -1.6082313331872142, 0.7735735525228032, -0.2966103552937168, -0.3296910097122852, 1.69311795399227, 1.222786676512416, -1.350106612523116, -0.492233390956439, 1.6677794854660375, -1.0795943495090392, 0.4827706837594118, -0.2271753263277239, 1.0097360906310573, 1.4225882670655947, 1.399650452144218, 2.0905465863549555, 1.49157698841829, 0.2196785153331028, -1.558486151974474, 1.0838378834775833, 1.9870794910637932, 1.2379174484922997, 1.2021026095444127, 1.322019338759599, 3.32894986263999, 0.4279887930781203, 0.9772838514674518, 1.3315466755233867, 1.7256598004727854, 0.023407773076433, -1.2665072554729795, 1.6432140189905404, 3.052054817899472, 0.0904121880282041, -0.0087131063717333, 2.513481972189816, 0.9767957685449433, 1.2876586418757003, 2.4425135183873716, 1.485926624917121, 1.8973143117604683, 1.0131514676671973, -0.6095460738550543, 1.5947311484561881, -1.0952809626600142, 3.6837489484422785, -1.2349492598433378, 2.6581414716986855, 2.135737728767359, -1.6098987329350067, 0.5419549551817955, 1.302574369052453, -0.8466555670334377, -1.6837718036474603, -1.1473405329985986, 1.4991241889192544, 2.0258028722210297, -2.015926179522385, 0.8367336490873227, 1.1044063659293892, 1.9000972620671934, 1.4775158253948635, 1.9833334268590197, 1.4713924628049246, 1.7669920545371065, 1.644376096062233, 2.0179926310870164, 0.7992918808261437, 0.8916643969161759, 1.1766415145350355, 0.157952884637243, 1.9884807325146094, 0.905035074151513, -1.1153021810527117, 3.2622808355686, 1.8943315292882599, -1.9606498457349808, 1.7773152688507998, 1.6121022056474428, 0.9891967390989516, 2.3722617400173216, 1.6173383295805044, 0.9441533745732263, 0.7956358361779658, 1.4326234450749318, 1.9686397585949265, 1.3084139329542874, 3.34818429731817, 2.0788493622133983, 2.497317612839452, 1.6795653218217006]|-1221.0498742812483215|      8.00000000|[828, 117, 9, 72]                                                          |  | used linear model with 105 points | iterate success | actual_k=2
      10|[1.6441548204132168, -1.6309926469340041, -0.5278960526141061, -1.7776018963658207, 1.1338328988900153, 1.5929660848148142, -1.8937825690845722, 1.88756442300295, -0.4426263204650156, -1.6082313331872142, 0.7735735525228032, -0.2966103552937168, -0.3296910097122852, 1.69311795399227, 1.222786676512416, -1.350106612523116, -0.492233390956439, 1.6677794854660375, -1.0795943495090392, 0.4827706837594118, -0.2271753263277239, 1.0097360906310573, 1.4225882670655947, 1.399650452144218, 2.0905465863549555, 1.49157698841829, 0.2196785153331028, -1.558486151974474, 1.0838378834775833, 1.9870794910637932, 1.2379174484922997, 1.2021026095444127, 1.322019338759599, 3.32894986263999, 0.4279887930781203, 0.9772838514674518, 1.3315466755233867, 1.7256598004727854, 0.023407773076433, -1.2665072554729795, 1.6432140189905404, 3.052054817899472, 0.0904121880282041, -0.0087131063717333, 2.513481972189816, 0.9767957685449433, 1.2876586418757003, 2.4425135183873716, 1.485926624917121, 1.8973143117604683, 1.0131514676671973, -0.6095460738550543, 1.5947311484561881, -1.0952809626600142, 3.6837489484422785, -1.2349492598433378, 2.6581414716986855, 2.135737728767359, -1.6098987329350067, 0.5419549551817955, 1.302574369052453, -0.8466555670334377, -1.6837718036474603, -1.1473405329985986, 1.4991241889192544, 2.0258028722210297, -2.015926179522385, 0.8367336490873227, 1.1044063659293892, 1.9000972620671934, 1.4775158253948635, 1.9833334268590197, 1.4713924628049246, 1.7669920545371065, 1.644376096062233, 2.0179926310870164, 0.7992918808261437, 0.8916643969161759, 1.1766415145350355, 0.157952884637243, 1.9884807325146094, 0.905035074151513, -1.1153021810527117, 3.2622808355686, 1.8943315292882599, -1.9606498457349808, 1.7773152688507998, 1.6121022056474428, 0.9891967390989516, 2.3722617400173216, 1.6173383295805044, 0.9441533745732263, 0.7956358361779658, 1.4326234450749318, 1.9686397585949265, 1.3084139329542874, 3.34818429731817, 2.0788493622133983, 2.497317612839452, 1.6795653218217006]|-1221.0498742812483215|      4.00000000|[920, 130, 10, 80]                                                         |  | used linear model with 105 points | iterate failure | actual_k=2
      11|[1.362222698865832, -1.4475386738599194, -1.1984201078660457, -1.796349159836708, 1.065177667700786, 1.2562765327729242, -1.5808060771992782, 1.7486804909109608, -0.8093626785174973, -1.962264604304592, 1.0587146926394888, -0.6252133862472358, -0.845613454385985, 1.5229201678721696, 1.4958385246430586, -1.0104883468661618, -0.8342972096131256, 1.7861854962942867, -0.7096239593488866, 0.9694924839832464, -0.750536823617011, 0.548245156941043, 1.5704603082545132, 0.9247665542733572, 2.615765777614053, 0.9895813484691522, 1.4983126135066867, -1.4738907274942519, 1.264006511001702, 2.0083524962165127, 1.4849415208311165, 1.2475374511072377, 1.4756012330662562, 3.4913386796489214, 1.5067921662118369, 1.5977832453139083, 1.2406769841140233, 1.9534122495810886, 0.1595646960671123, -1.2259926071523228, 1.9725230305059471, 3.2104063531581644, 0.3098350451172867, 0.076550114493431, 2.440161633455977, 1.3501859474880018, 0.9667100150573049, 2.0076506970878256, 1.5925261130691244, 1.7499671602718945, 1.0440739628205666, -0.8726103962530406, 1.66632968922168, -1.0661138518375326, 3.9646491199766563, -1.3597402211121958, 1.9478693948152914, 1.8245756935668458, -1.236206053432829, 1.188555924774548, 1.4394739271398256, -1.9463370747146556, -2.334066137181093, -0.5873790631142588, 2.158354651939311, 1.69673282956728, -1.8892818593251006, 1.4287924943754924, 0.6946911227920218, 1.4859385430125585, 1.5504642836640434, 1.8395746269963416, 1.509428048778525, 2.2351874396811326, 1.7262772471259171, 1.935457273508543, 1.4088419563484407, 1.0443399510378404, 1.1737509692938768, 0.1085965725165201, 2.245720697790531, 0.5993675756024543, -1.0582605112366963, 3.8521797998257443, 1.7192223033758696, -2.179650098846322, 1.22053677322732, 1.5856045650890107, 1.2658638712469876, 2.0436028564046955, 2.076007637884834, 1.443048625808773, 0.7919964395267306, 1.6665736246984353, 1.9104331816912818, 0.6080408001784957, 3.967205269628863, 1.5406591910144818, 1.8476074350508198, 1.8702415028144916]|-1434.1602697668197379|      8.00000000|[1012, 143, 11, 88]                                                        |  | used linear model with 105 points | iterate success | actual_k=2
