k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[107, 7, 1, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[213, 14, 2, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[318, 21, 3, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[424, 28, 3, 31]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.607875496533021, 0.0286363430650431, 1.8758835882742448, 0.6588780145709595, 0.0158839368670886, 2.005334920367883, 1.3022329855961576, 0.0108049061380486, 2.1143067268856117, -0.028189301508129, 0.0292490640387085, 2.1542682965026887, 1.2116013857326398, 0.0230217718033088, 2.222823737117679, 0.2216775820106404, 0.0191624738540725, 2.2852627190497077, 1.3435957766997422, 0.0237243069171245, 2.3881768548131146, 4.506195673312485, 0.035022385762041, 2.4928637402036085, 0.6616556756430058, 0.0116672511038127, 2.56984349282471, 4.38542015382074, 0.0314723185588556, 2.708743242440064, 0.230002348184512, 0.0226586435850232, 2.9432202415091595, 0.2347834717370519, 0.0258324899305033, 2.968973767531593, 0.7135692931320716, 0.0249154169487574, 3.131983834598062, 0.2002311234055568, 0.0194807855706759, 3.235175679416219, -0.0678907474808, 0.0040937015744778, 3.24901528920236, 1.3844381884151178, 0.0271379885074829, 3.3705649762786796, 0.2467805242092837, 0.0206200838843557, 3.672189586494311, 0.0532548251266095, 0.0190073701213045, 3.7279101631178215, 0.0176760141370339, 0.0283605411056591, 3.837705973570342, 0.4168919565269757, 0.0330656240620503, 3.9656027782773875, 0.2621024546171474, 0.0191856435456691, 4.044669481532047, 0.8250823877708212, 0.0177917839299291, 4.176849960182428, 0.9631974077007684, 0.0229167508874114, 4.43746064667681, 0.7427535625043817, 0.0238124646196753, 4.561965550657269, 0.2161471030425162, 0.0240172846897795, 4.605724636305871, 0.5086983372723172, 0.0143502232321624, 4.701449761528868, 0.0499284406413615, 0.0261739400059053, 4.798807696181416, 0.3680495077710306, 0.013907201855733, 4.975285932139157, 0.1693133423573284, 0.0193646527437947, 5.393664485573021, 0.2820248155097659, 0.0261189483786077, 5.419456993728804, 0.0865881699525659, 0.0257380334858438, 2.5907341296860236, -0.0010090453204877, 0.0175945006329785, 3.864584924001211, 0.1475226078651562, 0.0207645116007816, 5.21200330197217]|371447.8750000000000000|      0.12500000|[454, 30, 3, 33]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[0.607875496533021, 0.0286363430650431, 1.8758835882742448, 0.6588780145709595, 0.0158839368670886, 2.005334920367883, 1.3022329855961576, 0.0108049061380486, 2.1143067268856117, -0.028189301508129, 0.0292490640387085, 2.1542682965026887, 1.2116013857326398, 0.0230217718033088, 2.222823737117679, 0.2216775820106404, 0.0191624738540725, 2.2852627190497077, 1.3435957766997422, 0.0237243069171245, 2.3881768548131146, 4.506195673312485, 0.035022385762041, 2.4928637402036085, 0.6616556756430058, 0.0116672511038127, 2.56984349282471, 4.38542015382074, 0.0314723185588556, 2.708743242440064, 0.230002348184512, 0.0226586435850232, 2.9432202415091595, 0.2347834717370519, 0.0258324899305033, 2.968973767531593, 0.7135692931320716, 0.0249154169487574, 3.131983834598062, 0.2002311234055568, 0.0194807855706759, 3.235175679416219, -0.0678907474808, 0.0040937015744778, 3.24901528920236, 1.3844381884151178, 0.0271379885074829, 3.3705649762786796, 0.2467805242092837, 0.0206200838843557, 3.672189586494311, 0.0532548251266095, 0.0190073701213045, 3.7279101631178215, 0.0176760141370339, 0.0283605411056591, 3.837705973570342, 0.4168919565269757, 0.0330656240620503, 3.9656027782773875, 0.2621024546171474, 0.0191856435456691, 4.044669481532047, 0.8250823877708212, 0.0177917839299291, 4.176849960182428, 0.9631974077007684, 0.0229167508874114, 4.43746064667681, 0.7427535625043817, 0.0238124646196753, 4.561965550657269, 0.2161471030425162, 0.0240172846897795, 4.605724636305871, 0.5086983372723172, 0.0143502232321624, 4.701449761528868, 0.0499284406413615, 0.0261739400059053, 4.798807696181416, 0.3680495077710306, 0.013907201855733, 4.975285932139157, 0.1693133423573284, 0.0193646527437947, 5.393664485573021, 0.2820248155097659, 0.0261189483786077, 5.419456993728804, 0.0865881699525659, 0.0257380334858438, 2.5907341296860236, -0.0010090453204877, 0.0175945006329785, 3.864584924001211, 0.1475226078651562, 0.0207645116007816, 5.21200330197217]|371447.8750000000000000|      0.06250000|[559, 37, 3, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.6081564155867933, 0.0154446289751346, 1.8786324731096937, 0.6607746275974093, 0.0162519503643083, 1.999843838646106, 1.310879105008575, 0.0315609413890098, 2.1169610921799005, -0.0202803049903366, 0.0295569923992204, 2.1507663946952196, 1.2260205080184694, 0.0375718994032407, 2.217405106302663, 0.2267624444376795, 0.0187551932007753, 2.2833293555632777, 1.3447021839137694, 0.0252812789047393, 2.3868420217404607, 4.507475085955736, 0.0482898786172069, 2.4914385122317078, 0.6640298277472239, 0.019959650074499, 2.5652459019369593, 4.384629324814403, 0.0397710218707122, 2.706076627664186, 0.2277137763728555, 0.0198715756325391, 2.94743626634103, 0.2322750149342932, 0.0338395279031753, 2.9659749161737654, 0.7148678756156447, 0.0227185301133353, 3.1296151065447266, 0.1917189174343432, 0.032282388753004, 3.230743008844252, -0.0722947172323679, -0.0008245708020278, 3.2420534990932395, 1.3713267607362982, 0.0329143717429029, 3.3756983370215288, 0.2510385635994394, 0.0217869956057414, 3.6811420418380543, 0.0508409630051314, 0.0268993377001341, 3.722550694558759, 0.027470872275729, 0.0243599717617616, 3.836085034853491, 0.4126871774820189, 0.0344468878707084, 3.9702059161651366, 0.269739553554471, 0.015826603553474, 4.047191814550884, 0.8254348120045183, 0.0127049487237633, 4.181866266493547, 0.9698454502890227, 0.0074598716428556, 4.441264400204587, 0.7401165699521779, 0.0192737039977918, 4.559774000490071, 0.2111383610674741, 0.0224255001009041, 4.612055580371145, 0.5071754404881311, 0.01234104341968, 4.6994630688069545, 0.0449610851114932, 0.0258175979691086, 4.800861913854565, 0.3641114603531395, 0.024505641862699, 4.980441145701202, 0.1714586108435883, 0.0218399572309153, 5.393313556312212, 0.2808922015540563, 0.0253372743294218, 5.423737329978577, 0.0748371967758705, 0.0236531265238142, 2.597314113236709, -0.0079665106466015, 0.0129603529538531, 3.875682952238257, 0.151209763167717, 0.0281925174910131, 5.207970109495008]|337535.8125000000000000|      0.12500000|[634, 42, 3, 45]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | iterate success | actual_k=1
       8|[0.6081564155867933, 0.0154446289751346, 1.8786324731096937, 0.6607746275974093, 0.0162519503643083, 1.999843838646106, 1.310879105008575, 0.0315609413890098, 2.1169610921799005, -0.0202803049903366, 0.0295569923992204, 2.1507663946952196, 1.2260205080184694, 0.0375718994032407, 2.217405106302663, 0.2267624444376795, 0.0187551932007753, 2.2833293555632777, 1.3447021839137694, 0.0252812789047393, 2.3868420217404607, 4.507475085955736, 0.0482898786172069, 2.4914385122317078, 0.6640298277472239, 0.019959650074499, 2.5652459019369593, 4.384629324814403, 0.0397710218707122, 2.706076627664186, 0.2277137763728555, 0.0198715756325391, 2.94743626634103, 0.2322750149342932, 0.0338395279031753, 2.9659749161737654, 0.7148678756156447, 0.0227185301133353, 3.1296151065447266, 0.1917189174343432, 0.032282388753004, 3.230743008844252, -0.0722947172323679, -0.0008245708020278, 3.2420534990932395, 1.3713267607362982, 0.0329143717429029, 3.3756983370215288, 0.2510385635994394, 0.0217869956057414, 3.6811420418380543, 0.0508409630051314, 0.0268993377001341, 3.722550694558759, 0.027470872275729, 0.0243599717617616, 3.836085034853491, 0.4126871774820189, 0.0344468878707084, 3.9702059161651366, 0.269739553554471, 0.015826603553474, 4.047191814550884, 0.8254348120045183, 0.0127049487237633, 4.181866266493547, 0.9698454502890227, 0.0074598716428556, 4.441264400204587, 0.7401165699521779, 0.0192737039977918, 4.559774000490071, 0.2111383610674741, 0.0224255001009041, 4.612055580371145, 0.5071754404881311, 0.01234104341968, 4.6994630688069545, 0.0449610851114932, 0.0258175979691086, 4.800861913854565, 0.3641114603531395, 0.024505641862699, 4.980441145701202, 0.1714586108435883, 0.0218399572309153, 5.393313556312212, 0.2808922015540563, 0.0253372743294218, 5.423737329978577, 0.0748371967758705, 0.0236531265238142, 2.597314113236709, -0.0079665106466015, 0.0129603529538531, 3.875682952238257, 0.151209763167717, 0.0281925174910131, 5.207970109495008]|337535.8125000000000000|      0.06250000|[739, 49, 3, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.6081564155867933, 0.0154446289751346, 1.8786324731096937, 0.6607746275974093, 0.0162519503643083, 1.999843838646106, 1.310879105008575, 0.0315609413890098, 2.1169610921799005, -0.0202803049903366, 0.0295569923992204, 2.1507663946952196, 1.2260205080184694, 0.0375718994032407, 2.217405106302663, 0.2267624444376795, 0.0187551932007753, 2.2833293555632777, 1.3447021839137694, 0.0252812789047393, 2.3868420217404607, 4.507475085955736, 0.0482898786172069, 2.4914385122317078, 0.6640298277472239, 0.019959650074499, 2.5652459019369593, 4.384629324814403, 0.0397710218707122, 2.706076627664186, 0.2277137763728555, 0.0198715756325391, 2.94743626634103, 0.2322750149342932, 0.0338395279031753, 2.9659749161737654, 0.7148678756156447, 0.0227185301133353, 3.1296151065447266, 0.1917189174343432, 0.032282388753004, 3.230743008844252, -0.0722947172323679, -0.0008245708020278, 3.2420534990932395, 1.3713267607362982, 0.0329143717429029, 3.3756983370215288, 0.2510385635994394, 0.0217869956057414, 3.6811420418380543, 0.0508409630051314, 0.0268993377001341, 3.722550694558759, 0.027470872275729, 0.0243599717617616, 3.836085034853491, 0.4126871774820189, 0.0344468878707084, 3.9702059161651366, 0.269739553554471, 0.015826603553474, 4.047191814550884, 0.8254348120045183, 0.0127049487237633, 4.181866266493547, 0.9698454502890227, 0.0074598716428556, 4.441264400204587, 0.7401165699521779, 0.0192737039977918, 4.559774000490071, 0.2111383610674741, 0.0224255001009041, 4.612055580371145, 0.5071754404881311, 0.01234104341968, 4.6994630688069545, 0.0449610851114932, 0.0258175979691086, 4.800861913854565, 0.3641114603531395, 0.024505641862699, 4.980441145701202, 0.1714586108435883, 0.0218399572309153, 5.393313556312212, 0.2808922015540563, 0.0253372743294218, 5.423737329978577, 0.0748371967758705, 0.0236531265238142, 2.597314113236709, -0.0079665106466015, 0.0129603529538531, 3.875682952238257, 0.151209763167717, 0.0281925174910131, 5.207970109495008]|337535.8125000000000000|      0.03125000|[844, 56, 3, 59]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6103724444279607, 0.0151416641442515, 1.8758778440496517, 0.6636922410244195, 0.0136474436823171, 1.9970704592771622, 1.3137169556004085, 0.0328338779081155, 2.1170672326634272, -0.0187370186260902, 0.0264730752394813, 2.1469719810047088, 1.2236337431591553, 0.0377923086592277, 2.216076210643563, 0.2280251434479905, 0.0208216092131716, 2.2837257505038693, 1.3401018999412495, 0.0235758739310616, 2.385449915193069, 4.506511900925883, 0.0482196360080136, 2.494766106665317, 0.6636284204041832, 0.0205567594222131, 2.5700618329396594, 4.3843384126041185, 0.0424703341933985, 2.708598233730775, 0.225844340705023, 0.0227062514611776, 2.9471112740773475, 0.2356062163105267, 0.0371618901413016, 2.9666217700968196, 0.7106312060678688, 0.0249410678798217, 3.138243081369466, 0.1872854115901301, 0.0338875487270758, 3.2283624384516183, -0.069562084234668, 0.0007274429430941, 3.2467111855393647, 1.3692758692846299, 0.0324905714417234, 3.370696544828493, 0.2532797860566968, 0.0272192600466056, 3.68370864293059, 0.0559937015353167, 0.0244161822943755, 3.7208939061857884, 0.0285881125933573, 0.0264474556735787, 3.8349801350311115, 0.4127790606354627, 0.038877072601217, 3.966610055875749, 0.2694682869439089, 0.0128269020011237, 4.044761154344645, 0.8251952953108667, 0.0108947226391874, 4.178882099231785, 0.9697134774093694, 0.0158891037787059, 4.434939150548491, 0.7439664908402754, 0.0192776935016249, 4.560398301686424, 0.2127583243708479, 0.020990511200416, 4.617412826570448, 0.5147615907081857, 0.0158044613906312, 4.70025789195139, 0.0479911537245594, 0.0266992377219401, 4.79956937595655, 0.3630847378574574, 0.0191496477426587, 4.97775268069355, 0.1724543186663766, 0.0201762507753995, 5.395793764931611, 0.2816333123099821, 0.0252074480802297, 5.413632282476494, 0.07483257830828, 0.02008201945346, 2.5957425752537966, -0.006063428117247, 0.0100749663185592, 3.878867536921309, 0.1490233139319615, 0.0248634542943143, 5.210837847266328]|322090.5937500000000000|      0.06250000|[874, 58, 3, 61]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
