k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1151248104661263, -0.1149335061784285, 0.2487958608203653, 0.1134131888585038, 0.9395282176198395, -0.017821227388425, 0.0076782842358595, -0.113968678115969, 0.0519225568940885]|12382.4462890625000000|      2.00000000|[47, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 35 points | iterate success | actual_k=4
       2|[0.1151248104661263, -0.1149335061784285, 0.2487958608203653, 0.1134131888585038, 0.9395282176198395, -0.017821227388425, 0.0076782842358595, -0.113968678115969, 0.0519225568940885]|12382.4462890625000000|      1.00000000|[102, 36, 0, 9]                                                            |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 45 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.1151248104661263, -0.1149335061784285, 0.2487958608203653, 0.1134131888585038, 0.9395282176198395, -0.017821227388425, 0.0076782842358595, -0.113968678115969, 0.0519225568940885]|12382.4462890625000000|      0.50000000|[161, 56, 1, 15]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 48 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      1.00000000|[218, 76, 1, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 46 points | iterate success | actual_k=4
       5|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      0.50000000|[271, 96, 1, 25]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      0.25000000|[324, 116, 1, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      0.12500000|[379, 136, 1, 35]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      0.06250000|[434, 156, 1, 40]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 46 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.3761419844448023, -0.1087648473583116, 0.0303217650408929, 0.0162783397979515, 0.8891867006276574, -0.0004439177186325, -0.0838396213884669, -0.4389340782549044, -0.0366866725694064]|280.8493041992187500|      0.03125000|[488, 176, 1, 45]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.3731837340107254, -0.1125848349891943, 0.0187312266667757, -0.0088903031811488, 0.8989336511500575, -0.0035762000113123, -0.0766877425713021, -0.4336180608588576, -0.0355939094476576]|151.1670074462890625|      0.06250000|[521, 188, 1, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 24 points | iterate success | actual_k=4
