k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[97.86274043068822, 36.3296913763969, 269.0659425033962]                        |233073.6406250000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[99.01065963387484, 36.544949811353895, 267.44238304679004]                     |226544.3906250000000000|      4.00000000|[13, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[100.12593269300687, 34.16812543682625, 264.42462363023185]                     |218202.8281250000000000|      8.00000000|[19, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[105.51868289715544, 35.07425948415784, 258.58534573618346]                     |193188.6093750000000000|     16.00000000|[25, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[117.80139157231946, 43.16630340204038, 264.88247943590034]                     |177632.3906250000000000|     32.00000000|[31, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[146.10046066028048, 56.93823175853807, 259.0948479602184]                      |110050.9296875000000000|     64.00000000|[37, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[134.84174621739373, 93.69925805766582, 207.9297397855221]                      |36892.0585937500000000|    128.00000000|[43, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       8|[62.13009354501993, 113.52754888235683, 104.47030595455831]                     |318.4354553222656250|    256.00000000|[49, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[62.13009354501993, 113.52754888235683, 104.47030595455831]                     |318.4354553222656250|    128.00000000|[58, 19, 0, 19]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[62.13009354501993, 113.52754888235683, 104.47030595455831]                     |318.4354553222656250|     64.00000000|[68, 22, 1, 23]                                                            |  | trying quadratic partial model with 4 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[62.13009354501993, 113.52754888235683, 104.47030595455831]                     |318.4354553222656250|     32.00000000|[77, 25, 2, 27]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[62.13009354501993, 113.52754888235683, 104.47030595455831]                     |318.4354553222656250|     16.00000000|[88, 28, 3, 31]                                                            |  | trying quadratic partial model with 4 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
