k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9341647252440453, 1.1034225076436996, 1.1868469566106796, 0.6918934285640717, 0.8994680643081665, 0.8061301112174988, 0.9255438148975372, 0.5652574002742767, 0.9842644911259413, 0.6621399521827698, 0.7686032503843307, 0.6821156144142151, 0.8699544668197632, 0.863540530204773, 1.1394546627998352, 1.3647434413433075, 0.7737133949995041, 0.9193960502743721, 0.8771092742681503, 1.2283922135829926, 0.9172440096735954, 0.8448731154203415]|  1.3757127523422241|      2.00000000|[18, 5, 0, 1]                                                              | | GPS sucess | actual_k=16
       2|[0.4601603373885155, 0.7474283128976822, 1.502818837761879, 1.052440583705902, 0.7204566448926926, 0.8939977437257767, 1.0394691228866577, -0.573657900094986, 0.9262342695146799, 0.7887889593839645, 0.140218123793602, 0.1967521011829376, 0.9595029801130295, -0.0980201959609985, 0.858312338590622, 1.55480295419693, 0.5393014699220657, 0.4770480468869209, 0.6535042971372604, 1.4779034703969955, 0.8516380488872528, 0.7810865640640259]|  1.2332990169525146|      4.00000000|[34, 11, 0, 2]                                                             | | GPS sucess | actual_k=16
       3|[-0.750819243490696, -0.4806885570287704, 0.8584294468164444, 1.0354420468211174, -0.4363429099321365, 1.0583903342485428, 0.4853857755661011, -1.0674231350421906, 1.491643512621522, 0.5468373149633408, -0.8252217322587967, -1.9616203010082245, 0.5041120201349258, -0.5734856426715851, -0.4295611679553986, 1.123455435037613, 0.1387537568807602, 0.0549839809536934, -0.2022193223237991, 0.6317254155874252, 0.4438662827014923, 0.0785407423973083]|  0.7731454372406006|      8.00000000|[50, 17, 0, 3]                                                             | | GPS sucess | actual_k=16
       4|[-1.5285918489098549, -2.086066111922264, -2.542157158255577, -1.6675861552357674, -1.3054742366075516, 0.6018205732107162, 1.4154463410377502, 0.8469426333904266, -1.1916433926671743, 0.3361560106277466, 0.956866905093193, -2.4705918729305267, 1.1642635613679886, -0.6241850405931473, 0.3330948650836945, 4.672802358865738, -1.2484764009714127, 1.1437965705990791, 1.047012373805046, 1.5186914056539536, 2.4652014076709747, 1.6952165961265564]|  0.6951848268508911|     16.00000000|[64, 25, 0, 4]                                                             | | GPS sucess | actual_k=16
       5|[-1.5285918489098549, -2.086066111922264, -2.542157158255577, -1.6675861552357674, -1.3054742366075516, 0.6018205732107162, 1.4154463410377502, 0.8469426333904266, -1.1916433926671743, 0.3361560106277466, 0.956866905093193, -2.4705918729305267, 1.1642635613679886, -0.6241850405931473, 0.3330948650836945, 4.672802358865738, -1.2484764009714127, 1.1437965705990791, 1.047012373805046, 1.5186914056539536, 2.4652014076709747, 1.6952165961265564]|  0.6951848268508911|      8.00000000|[81, 30, 0, 5]                                                             |  | used linear model with 23 points | actual_k=16
       6|[-3.4649781957268715, -0.5214947313070297, 0.3137993961572647, -4.46379978209734, 0.105589434504509, 1.5324449390172958, 0.8679263591766357, 0.8548358166590333, 0.510751212015748, 0.0892985463142395, 1.3420955687761307, -3.6226437985897064, 0.5903675109148026, -0.4543661326169968, 1.0356983840465546, 4.38306337594986, -1.9604492336511612, -0.8769138976931572, 3.362174317240715, -0.632658377289772, 3.5541050732135773, 5.8827638030052185]|  0.6776362061500549|     16.00000000|[98, 35, 0, 6]                                                             | | GPS sucess | actual_k=16
       7|[-3.4649781957268715, -0.5214947313070297, 0.3137993961572647, -4.46379978209734, 0.105589434504509, 1.5324449390172958, 0.8679263591766357, 0.8548358166590333, 0.510751212015748, 0.0892985463142395, 1.3420955687761307, -3.6226437985897064, 0.5903675109148026, -0.4543661326169968, 1.0356983840465546, 4.38306337594986, -1.9604492336511612, -0.8769138976931572, 3.362174317240715, -0.632658377289772, 3.5541050732135773, 5.8827638030052185]|  0.6776362061500549|      8.00000000|[113, 42, 0, 7]                                                            |  | used linear model with 23 points | actual_k=16
       8|[-3.0232165530323982, -2.258887156844139, -0.5653726309537888, -3.262285180389881, -1.4482864886522293, -1.9719901233911514, 0.3965372145175934, 0.0497727477923036, 0.3519448880106211, 1.4011333584785461, -0.661605641245842, -4.9069139659404755, -3.4257019013166428, -0.993740126490593, 1.0685480646789074, 3.0425320267677307, -3.885052815079689, -2.6700400039553642, 3.719180688261986, -0.9038821309804916, 5.067125827074051, 3.0603498816490173]|  0.5772004723548889|     16.00000000|[128, 49, 0, 8]                                                            | | GPS sucess | actual_k=16
       9|[-3.0232165530323982, -2.258887156844139, -0.5653726309537888, -3.262285180389881, -1.4482864886522293, -1.9719901233911514, 0.3965372145175934, 0.0497727477923036, 0.3519448880106211, 1.4011333584785461, -0.661605641245842, -4.9069139659404755, -3.4257019013166428, -0.993740126490593, 1.0685480646789074, 3.0425320267677307, -3.885052815079689, -2.6700400039553642, 3.719180688261986, -0.9038821309804916, 5.067125827074051, 3.0603498816490173]|  0.5772004723548889|      8.00000000|[142, 57, 0, 9]                                                            |  | used linear model with 23 points | actual_k=16
      10|[-3.0232165530323982, -2.258887156844139, -0.5653726309537888, -3.262285180389881, -1.4482864886522293, -1.9719901233911514, 0.3965372145175934, 0.0497727477923036, 0.3519448880106211, 1.4011333584785461, -0.661605641245842, -4.9069139659404755, -3.4257019013166428, -0.993740126490593, 1.0685480646789074, 3.0425320267677307, -3.885052815079689, -2.6700400039553642, 3.719180688261986, -0.9038821309804916, 5.067125827074051, 3.0603498816490173]|  0.5772004723548889|      4.00000000|[156, 65, 0, 10]                                                           |  | used linear model with 23 points | actual_k=16
      11|[-2.201920695602894, -0.9449740499258041, 0.3088521510362625, -4.188014216721058, -0.8949975520372391, -0.9070269018411636, 0.7372192740440369, -0.1074002450332046, -0.2480156775563955, 0.1711650490760803, 0.5305593758821487, -5.147394061088562, -3.343348316848278, -0.5946022421121597, 0.736359279602766, 1.1903517842292786, -2.688721790909767, -2.0005121752619743, 2.780931517481804, -1.381222739815712, 4.478475481271744, 3.121945086866617]|  0.5225720405578613|      8.00000000|[170, 73, 0, 11]                                                           | | GPS sucess | actual_k=16
      12|[-2.201920695602894, -0.9449740499258041, 0.3088521510362625, -4.188014216721058, -0.8949975520372391, -0.9070269018411636, 0.7372192740440369, -0.1074002450332046, -0.2480156775563955, 0.1711650490760803, 0.5305593758821487, -5.147394061088562, -3.343348316848278, -0.5946022421121597, 0.736359279602766, 1.1903517842292786, -2.688721790909767, -2.0005121752619743, 2.780931517481804, -1.381222739815712, 4.478475481271744, 3.121945086866617]|  0.5225720405578613|      4.00000000|[189, 76, 0, 12]                                                           |  | used linear model with 23 points | actual_k=16
      13|[-1.6670180037617683, -1.8855723589658737, 0.1186310201883316, -2.788790173828602, -0.6070834547281265, -0.1257826238870621, -0.7205756306648254, 0.5044442946091294, 0.2164541725069284, -0.4018071889877319, -0.6524670571088791, -5.081635192036629, -3.7977388724684715, 0.1873410195112228, 1.6655443124473095, 1.9486032724380493, -3.3564171344041824, -1.3298305794596672, 1.0030974596738815, -1.1988602876663208, 5.304111748933792, 3.9386375583708286]|  0.5215596556663513|      8.00000000|[203, 84, 0, 13]                                                           | | GPS sucess | actual_k=16
      14|[-1.6670180037617683, -1.8855723589658737, 0.1186310201883316, -2.788790173828602, -0.6070834547281265, -0.1257826238870621, -0.7205756306648254, 0.5044442946091294, 0.2164541725069284, -0.4018071889877319, -0.6524670571088791, -5.081635192036629, -3.7977388724684715, 0.1873410195112228, 1.6655443124473095, 1.9486032724380493, -3.3564171344041824, -1.3298305794596672, 1.0030974596738815, -1.1988602876663208, 5.304111748933792, 3.9386375583708286]|  0.5215596556663513|      4.00000000|[218, 91, 0, 14]                                                           |  | used linear model with 23 points | actual_k=16
      15|[-1.0195403769612312, -1.7829691246151924, -0.0380773544311523, -1.1056575253605843, -1.3716041594743729, -0.6026373654603958, -1.094172179698944, -0.9556306069716811, -0.785307502374053, 0.2228825092315674, -0.692148357629776, -4.895224675536156, -3.8412506245076656, 2.282055899500847, 0.8664839081466198, 1.1695035099983215, -4.320910707116127, -1.801928035914898, 1.8740466684103012, -0.4299176931381226, 5.199862867593765, 3.7142387069761753]|  0.4701321721076965|      8.00000000|[234, 97, 0, 15]                                                           | | GPS sucess | actual_k=16
      16|[-1.0195403769612312, -1.7829691246151924, -0.0380773544311523, -1.1056575253605843, -1.3716041594743729, -0.6026373654603958, -1.094172179698944, -0.9556306069716811, -0.785307502374053, 0.2228825092315674, -0.692148357629776, -4.895224675536156, -3.8412506245076656, 2.282055899500847, 0.8664839081466198, 1.1695035099983215, -4.320910707116127, -1.801928035914898, 1.8740466684103012, -0.4299176931381226, 5.199862867593765, 3.7142387069761753]|  0.4701321721076965|      4.00000000|[251, 102, 0, 16]                                                          |  | used linear model with 23 points | actual_k=16
