k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7934214621782303, 1.1635434925556183, 1.0140389883890748, 0.808486595749855, 0.7552991658449173, 1.2160561233758926, 0.7882895171642303, 0.7032513916492462, 0.9212425053119659, 0.8064497411251068, 1.1278664320707321, 0.4476451277732849, 0.8098302334547043, 1.1767014414072037, 0.9318231791257858, 1.0703226998448372, 1.2028140276670456, 0.8697319775819778, 0.8651182800531387, 0.9263257756829262, 0.8626614660024643, 0.6819469630718231]|  1.3356356620788574|      2.00000000|[222, 70, 0, 5]                                                            | | GPS sucess | actual_k=16
       2|[0.5541583299636841, 0.2994902431964874, 0.6935060108080506, 0.5963392853736877, 0.8482129350304604, 1.3937766999006271, 0.5776448100805283, 0.1626290380954742, 0.6669999957084656, 0.8860357850790024, 1.416198119521141, -0.0955702066421509, 0.6165308654308319, 1.078734889626503, 0.4186310619115829, 0.5461224988102913, 1.0994413793087006, 0.3521697670221329, 0.8574856319464743, 0.742949552834034, 0.3565215319395065, 0.1457222402095795]|  1.0703289508819580|      4.00000000|[439, 144, 0, 10]                                                          | | GPS sucess | actual_k=16
       3|[0.755527600646019, -0.3102514445781708, 0.327272810973227, -0.3838396072387695, 0.02074084430933, 1.8844247907400131, -1.00359608232975, 0.2671961560845375, -0.3409850001335144, 0.5415154546499252, 2.3180137127637863, -1.6777145862579346, -0.4811926186084747, 1.4345639795064926, 1.0319276303052902, 1.239208348095417, -0.1051525175571442, 0.1249150931835175, 1.3505819835700095, -0.3896602913737297, -0.1106448322534561, 0.0138579308986664]|  0.7327192425727844|      8.00000000|[656, 218, 0, 15]                                                          | | GPS sucess | actual_k=16
       4|[-0.8061652332544327, -1.687645047903061, -1.8056608056649566, -1.3358160257339478, 1.9984484687447548, 0.5479959100484848, -1.7225808054208755, 0.0724458917975426, 0.8414060473442078, -3.5436791330575943, 0.2287922352552414, -3.1754192113876343, -0.4584708567708731, 2.1444843262434006, 0.7376835197210312, 1.5892810299992561, -0.8669518530368805, -1.4205105602741241, -1.0905233821831644, 1.5108428671956062, 0.2215189188718796, -0.3388143181800842]|  0.5728057622909546|     16.00000000|[874, 291, 0, 20]                                                          | | GPS sucess | actual_k=16
       5|[-0.8061652332544327, -1.687645047903061, -1.8056608056649566, -1.3358160257339478, 1.9984484687447548, 0.5479959100484848, -1.7225808054208755, 0.0724458917975426, 0.8414060473442078, -3.5436791330575943, 0.2287922352552414, -3.1754192113876343, -0.4584708567708731, 2.1444843262434006, 0.7376835197210312, 1.5892810299992561, -0.8669518530368805, -1.4205105602741241, -1.0905233821831644, 1.5108428671956062, 0.2215189188718796, -0.3388143181800842]|  0.5728057622909546|      8.00000000|[1093, 363, 0, 25]                                                         |  | used quadratic model with 292 points | actual_k=16
       6|[-1.5768324881792068, -0.6537899672985077, -1.8221650840714574, -1.1220941096544266, 1.0019429102540016, -0.4243306070566177, -2.6489598900079727, 1.0321711525321007, 0.2776148915290833, -3.771954819560051, 0.9037630409002304, -3.5591704845428467, 1.6537594441324472, -0.4955060034990311, -0.3225478082895279, 2.035866893827915, -4.285465627908707, -3.228863626718521, -4.527738710399717, -1.5684475228190422, -0.1491291970014572, -0.0618362128734589]|  0.4754354655742645|     16.00000000|[1312, 435, 0, 30]                                                         | | GPS sucess | actual_k=16
       7|[-1.5768324881792068, -0.6537899672985077, -1.8221650840714574, -1.1220941096544266, 1.0019429102540016, -0.4243306070566177, -2.6489598900079727, 1.0321711525321007, 0.2776148915290833, -3.771954819560051, 0.9037630409002304, -3.5591704845428467, 1.6537594441324472, -0.4955060034990311, -0.3225478082895279, 2.035866893827915, -4.285465627908707, -3.228863626718521, -4.527738710399717, -1.5684475228190422, -0.1491291970014572, -0.0618362128734589]|  0.4754354655742645|      8.00000000|[1529, 509, 0, 35]                                                         |  | used quadratic model with 292 points | actual_k=16
       8|[0.2291809767484665, -1.082980751991272, -0.7806653501465917, -2.6886767894029617, 0.6199980154633522, 0.5183994024991989, -2.1539015024900436, 0.1656512841582298, -1.066851794719696, -1.913639709353447, -1.1560285240411758, -5.453811764717102, 1.033527398481965, -0.8668490797281265, 0.9493671506643295, 1.8426258638501167, -5.502090364694595, -8.245520025491714, -4.414474701043218, -3.0042974278330803, 2.528112843632698, -0.327020138502121]|  0.4544496238231659|     16.00000000|[1748, 581, 0, 40]                                                         | | GPS sucess | actual_k=16
       9|[0.2291809767484665, -1.082980751991272, -0.7806653501465917, -2.6886767894029617, 0.6199980154633522, 0.5183994024991989, -2.1539015024900436, 0.1656512841582298, -1.066851794719696, -1.913639709353447, -1.1560285240411758, -5.453811764717102, 1.033527398481965, -0.8668490797281265, 0.9493671506643295, 1.8426258638501167, -5.502090364694595, -8.245520025491714, -4.414474701043218, -3.0042974278330803, 2.528112843632698, -0.327020138502121]|  0.4544496238231659|      8.00000000|[1966, 654, 0, 45]                                                         |  | used quadratic model with 292 points | actual_k=16
      10|[-1.7944186478853226, -1.3063469380140305, 0.6118447063490748, -0.1284532099962234, -2.2377113923430443, 0.9222600609064102, -1.9898391664028168, 0.809875451028347, -2.6805638670921326, -1.1256254762411118, -0.8575380593538284, -8.175691723823547, 0.1880414728075266, 0.1509632915258408, 1.5102740377187729, -0.9830920621752739, -8.067870289087296, -9.396724373102188, -6.522696470376104, -0.957907609641552, 2.5633186660706997, 1.7503292858600616]|  0.4133095145225525|     16.00000000|[2187, 724, 0, 50]                                                         | | GPS sucess | actual_k=16
