k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.179372549057007, -0.4714634656906128]                                        | 17.0255393981933594|      2.00000000|[3, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[2.179372549057007, -0.4714634656906128]                                        | 17.0255393981933594|      1.00000000|[5, 0, 1, 3]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       3|[1.2816582918167114, -0.0308853626251221]                                       |  4.4906210899353027|      2.00000000|[8, 0, 1, 4]                                                               | | GPS sucess | actual_k=0
       4|[-0.6196557283401489, 0.5896016716957092]                                       |  1.1622483730316162|      4.00000000|[10, 0, 1, 5]                                                              | | GPS sucess | actual_k=0
       5|[-0.6196557283401489, 0.5896016716957092]                                       |  1.1622483730316162|      2.00000000|[12, 0, 2, 7]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       6|[-0.6196557283401489, 0.5896016716957092]                                       |  1.1622483730316162|      1.00000000|[15, 0, 3, 9]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       7|[-0.6196557283401489, 0.5896016716957092]                                       |  1.1622483730316162|      0.50000000|[18, 0, 3, 10]                                                             |  | used linear model with 3 points | actual_k=0
       8|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      1.00000000|[20, 0, 3, 11]                                                             | | GPS sucess | actual_k=0
       9|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      0.50000000|[22, 0, 4, 13]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      10|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      0.25000000|[25, 0, 5, 15]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      11|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      0.12500000|[28, 0, 5, 16]                                                             |  | used linear model with 3 points | actual_k=0
      12|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      0.06250000|[30, 0, 6, 18]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      13|[-0.1314607262611389, 0.6976094901561737]                                       |  0.7744566798210144|      0.03125000|[33, 0, 7, 20]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
