k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1]                                                                    | 41.0311021275976984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.50000000|[3, 0, 1, 2]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       2|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.25000000|[6, 0, 2, 4]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       3|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.12500000|[9, 0, 3, 6]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       4|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.06250000|[12, 0, 4, 8]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       5|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.03125000|[15, 0, 5, 10]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       6|[-4.0, -0.1]                                                                    | 41.0311021275976984|      0.01562500|[18, 0, 6, 12]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       7|[-3.991207892075181, -0.111620968580246]                                        | 35.3239173889160156|      0.03125000|[21, 0, 6, 13]                                                             | | GPS sucess | actual_k=0
       8|[-3.991207892075181, -0.111620968580246]                                        | 35.3239173889160156|      0.01562500|[23, 0, 7, 15]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       9|[-3.996674737893045, -0.108502857061103]                                        | 34.7967987060546875|      0.03125000|[26, 0, 7, 16]                                                             | | GPS sucess | actual_k=0
      10|[-3.977441077120602, -0.1109017912764102]                                       | 34.5092163085937500|      0.06250000|[28, 0, 7, 17]                                                             | | GPS sucess | actual_k=0
      11|[-3.977441077120602, -0.1109017912764102]                                       | 34.5092163085937500|      0.03125000|[30, 0, 8, 19]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      12|[-3.977441077120602, -0.1109017912764102]                                       | 34.5092163085937500|      0.01562500|[33, 0, 9, 21]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
