k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7178137600421906, 0.9082513824105263, 1.010684099048376, 1.372469186782837, 1.1730127036571503, 0.7405103445053101, 0.7790435254573822, 0.991854963824153, 0.8562223464250565, 0.9091830253601074, 1.0600415542721748, 0.5822020471096039, 1.2000407427549362, 0.9332945123314857, 0.8378731906414032, 0.8218359351158142, 0.9358525052666664, 0.8317562788724899, 1.2050117552280426, 0.938695315271616, 0.8157542496919632, 1.3412461280822754]|  1.3989971876144409|      2.00000000|[35, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
       2|[0.9202389121055603, 1.0276733934879303, 1.1931434534490108, 0.6811264753341675, 1.1301755756139755, 0.6218850165605545, 0.1639844477176666, 0.9005844797939062, 0.5044301897287369, 0.4097830653190613, 1.45126161724329, 0.375474289059639, 1.6877903789281845, 0.0737295523285866, 0.391713410615921, 0.7031243741512299, 1.037821277976036, 0.6941281110048294, 0.2076817452907562, 0.5784825123846531, 0.7715694643557072, 1.077588528394699]|  1.2073866128921509|      4.00000000|[71, 6, 0, 2]                                                              | | GPS sucess | actual_k=4
       3|[-0.6646999716758728, 0.449808269739151, 0.0685507915914059, 0.2314024865627289, 0.8294768184423447, 1.119119718670845, -0.5826737582683563, 1.0421008374541998, -0.3116373866796494, 0.8267721235752106, 1.1050926521420479, 0.0243921428918839, 2.7277872413396835, -0.3843317553400993, -0.2729106843471527, 0.0256264507770538, 1.5741903632879257, -0.6132874935865402, 0.3296695947647095, 1.9505013264715672, 1.8645441271364689, 1.3943373560905457]|  0.9700987339019775|      8.00000000|[105, 10, 0, 3]                                                            | | GPS sucess | actual_k=4
       4|[-2.8161816000938416, -1.7681368291378021, -3.0048306323587894, 0.3565884828567505, -0.3737213760614395, 2.4041137248277664, -0.278574675321579, 0.3369846250861883, -2.3116969913244247, -1.2040837705135345, 1.8798195198178291, -1.308202251791954, 4.176846131682396, -0.7749718949198723, 0.6678333580493927, 0.6576875150203705, -0.6092655807733536, 1.9577800780534744, -2.232894778251648, 2.4301319755613804, 1.9283247701823711, -0.6740129590034485]|  0.7567483782768250|     16.00000000|[141, 12, 0, 4]                                                            | | GPS sucess | actual_k=4
       5|[-1.4014634490013123, -0.4539384543895721, -0.250561747699976, 0.0270870923995972, -3.4349892288446426, -1.0984592884778976, -2.171615332365036, -0.4833391401916742, -5.4960460513830185, -7.254163593053818, -1.3402720615267754, -6.224454388022423, 4.721200212836266, -2.6012633368372917, 3.9237370789051056, -4.140880256891251, -8.626665368676186, 0.964520052075386, -0.3883446455001831, 2.3687305115163326, -1.5931262262165546, -3.189916431903839]|  0.6544238328933716|     32.00000000|[176, 15, 0, 5]                                                            | | GPS sucess | actual_k=4
       6|[-1.4014634490013123, -0.4539384543895721, -0.250561747699976, 0.0270870923995972, -3.4349892288446426, -1.0984592884778976, -2.171615332365036, -0.4833391401916742, -5.4960460513830185, -7.254163593053818, -1.3402720615267754, -6.224454388022423, 4.721200212836266, -2.6012633368372917, 3.9237370789051056, -4.140880256891251, -8.626665368676186, 0.964520052075386, -0.3883446455001831, 2.3687305115163326, -1.5931262262165546, -3.189916431903839]|  0.6544238328933716|     16.00000000|[211, 18, 0, 6]                                                            |  | used linear model with 39 points | actual_k=4
       7|[-1.4014634490013123, -0.4539384543895721, -0.250561747699976, 0.0270870923995972, -3.4349892288446426, -1.0984592884778976, -2.171615332365036, -0.4833391401916742, -5.4960460513830185, -7.254163593053818, -1.3402720615267754, -6.224454388022423, 4.721200212836266, -2.6012633368372917, 3.9237370789051056, -4.140880256891251, -8.626665368676186, 0.964520052075386, -0.3883446455001831, 2.3687305115163326, -1.5931262262165546, -3.189916431903839]|  0.6544238328933716|      8.00000000|[247, 20, 0, 7]                                                            |  | used linear model with 39 points | actual_k=4
       8|[-1.9786644577980042, -0.2357621639966965, -3.201173100620508, 0.1053996831178665, -2.6211307793855667, -0.7960526496171951, -1.9671176970005035, 0.4394548442214727, -3.2034668773412704, -4.217170566320419, -0.2888450548052788, -5.971816703677177, 4.2136122435331345, -0.1495335623621941, 3.123629003763199, -3.0987038910388947, -5.029392495751381, 0.2776094228029251, 0.7342773675918579, 3.3158300779759884, -3.9867693670094013, -0.4453800320625305]|  0.5922974944114685|     16.00000000|[283, 22, 0, 8]                                                            | | GPS sucess | actual_k=4
       9|[-1.9786644577980042, -0.2357621639966965, -3.201173100620508, 0.1053996831178665, -2.6211307793855667, -0.7960526496171951, -1.9671176970005035, 0.4394548442214727, -3.2034668773412704, -4.217170566320419, -0.2888450548052788, -5.971816703677177, 4.2136122435331345, -0.1495335623621941, 3.123629003763199, -3.0987038910388947, -5.029392495751381, 0.2776094228029251, 0.7342773675918579, 3.3158300779759884, -3.9867693670094013, -0.4453800320625305]|  0.5922974944114685|      8.00000000|[320, 23, 0, 9]                                                            |  | used linear model with 39 points | actual_k=4
      10|[-2.9186043739318848, -1.2862236946821213, -4.890529070049524, 0.0646525360643864, -1.1073900014162064, -0.0182419568300247, -5.605632692575455, -1.6605848763138056, -3.764198824763298, -4.400409176945686, -0.6719013080000877, -3.1596686094999313, 6.7018865793943405, 0.9353469088673592, 1.3171776831150055, -1.991758018732071, -5.129783488810062, -2.030932828783989, 1.0383008122444153, 5.2261649034917355, -1.814828086644411, 1.6799177527427673]|  0.5628764629364014|     16.00000000|[356, 25, 0, 10]                                                           | | GPS sucess | actual_k=4
      11|[-2.9186043739318848, -1.2862236946821213, -4.890529070049524, 0.0646525360643864, -1.1073900014162064, -0.0182419568300247, -5.605632692575455, -1.6605848763138056, -3.764198824763298, -4.400409176945686, -0.6719013080000877, -3.1596686094999313, 6.7018865793943405, 0.9353469088673592, 1.3171776831150055, -1.991758018732071, -5.129783488810062, -2.030932828783989, 1.0383008122444153, 5.2261649034917355, -1.814828086644411, 1.6799177527427673]|  0.5628764629364014|      8.00000000|[391, 28, 0, 11]                                                           |  | used linear model with 39 points | actual_k=4
