k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8069199919700623, 0.5431104302406311]                                        |  2.2634494304656982|      2.00000000|[3, 0, 0, 1]                                                               | | GPS sucess | actual_k=0
       2|[0.8069199919700623, 0.5431104302406311]                                        |  2.2634494304656982|      1.00000000|[5, 0, 1, 3]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       3|[0.8069199919700623, 0.5431104302406311]                                        |  2.2634494304656982|      0.50000000|[8, 0, 2, 5]                                                               |  | used linear model with 3 points | iterate failure | actual_k=0
       4|[0.919944241642952, 0.2847366034984589]                                         |  1.9127874374389648|      1.00000000|[11, 0, 2, 6]                                                              | | GPS sucess | actual_k=0
       5|[0.919944241642952, 0.2847366034984589]                                         |  1.9127874374389648|      0.50000000|[13, 0, 3, 8]                                                              |  | used linear model with 3 points | iterate failure | actual_k=0
       6|[0.919944241642952, 0.2847366034984589]                                         |  1.9127874374389648|      0.25000000|[16, 0, 4, 10]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       7|[0.8386032581329346, 0.328493595123291]                                         |  1.6324008703231812|      0.50000000|[19, 0, 4, 11]                                                             | | GPS sucess | actual_k=0
       8|[0.8386032581329346, 0.328493595123291]                                         |  1.6324008703231812|      0.25000000|[21, 0, 5, 13]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
       9|[0.8386032581329346, 0.328493595123291]                                         |  1.6324008703231812|      0.12500000|[24, 0, 6, 15]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      10|[0.9200572744011879, 0.3934754207730293]                                        |  1.4378601312637329|      0.25000000|[27, 0, 6, 16]                                                             | | GPS sucess | actual_k=0
      11|[0.9200572744011879, 0.3934754207730293]                                        |  1.4378601312637329|      0.12500000|[29, 0, 7, 18]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
      12|[0.9200572744011879, 0.3934754207730293]                                        |  1.4378601312637329|      0.06250000|[32, 0, 8, 20]                                                             |  | used linear model with 3 points | iterate failure | actual_k=0
