k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[110, 36, 1, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[219, 72, 2, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[329, 108, 4, 31]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0457771920150497, -0.0107950493778326, -0.012106840868681, -0.0195760397879099, -0.030607039948914, -0.0483170125733554, -0.0533384283254398, -0.0742455888695354, -0.0906998293056549, -0.090428590724515, -0.0904578621606143, -0.1207571565240234, -0.1539826981180453, -0.1244808648221959, -0.1499565607772065, -0.1300178621719602, -0.14415782107272, -0.1477118128112388, -0.1611339806937795, -0.1661641629636552, -0.1541465165650655, -0.1641007277892235, -0.1699702897142759, -0.1712438817945621, -0.1845747479505632, -0.193653421759924, -0.1745127605494839, -0.1908368246807189, -0.2105157387760329, -0.2069150305695207, -0.2027292845909897, -0.2201404498880779, -0.2158107480809089, -0.2260434558423379, -0.2191956057530743, -0.2250382605672846, -0.2246134043971436, -0.2524938969605571, -0.2250133350079521, -0.2243579632234007, -0.230390523928058, -0.2335520630302305, -0.2213904283502515, -0.2371091449961273, -0.2556482864977782, -0.2337033656569104, -0.2234550078008326, -0.2354276683896583, -0.2471952948886894, -0.2505466141841746, -0.278511516698149, -0.238625519356558, -0.2615239083385254, -0.2549056573765406, -0.2712074105639685, -0.2421857744528935, -0.2638402272236052, -0.2362163942056571, -0.2533152913254808, -0.251371115081498, -0.2534279062719081, -0.2315422736907374, -0.2505344888246018, -0.2294839132448662, -0.2344692991790288, -0.2190391542798688, -0.243645341659804, -0.2188264857682949, -0.2024568022424512, -0.2273230320132212, -0.2226662017191382, -0.1988145259294581, -0.2146173279502759, -0.1975755303232327, -0.1889550697207768, -0.1896830402830842, -0.2013396965589332, -0.1819430539506302, -0.1697512389138272, -0.1574586788060492, -0.1619449267598917, -0.1549569930330786, -0.1320330652968454, -0.1442205464589887, -0.1382569254844354, -0.1431953090245864, -0.1361977051481291, -0.1209357450328562, -0.0998314116200304, -0.0919281364871371, -0.0792948107409732, -0.0813878714850804, -0.0844163017796828, -0.0666498885247361, -0.0718655518116282, -0.046413712580301, -0.0339466674946645, -0.0243983034821186, -0.0325427716656886, -0.0259043762056987]| 99.9584121704101562|      0.25000000|[390, 128, 5, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | iterate success | actual_k=4
       5|[-0.0457771920150497, -0.0107950493778326, -0.012106840868681, -0.0195760397879099, -0.030607039948914, -0.0483170125733554, -0.0533384283254398, -0.0742455888695354, -0.0906998293056549, -0.090428590724515, -0.0904578621606143, -0.1207571565240234, -0.1539826981180453, -0.1244808648221959, -0.1499565607772065, -0.1300178621719602, -0.14415782107272, -0.1477118128112388, -0.1611339806937795, -0.1661641629636552, -0.1541465165650655, -0.1641007277892235, -0.1699702897142759, -0.1712438817945621, -0.1845747479505632, -0.193653421759924, -0.1745127605494839, -0.1908368246807189, -0.2105157387760329, -0.2069150305695207, -0.2027292845909897, -0.2201404498880779, -0.2158107480809089, -0.2260434558423379, -0.2191956057530743, -0.2250382605672846, -0.2246134043971436, -0.2524938969605571, -0.2250133350079521, -0.2243579632234007, -0.230390523928058, -0.2335520630302305, -0.2213904283502515, -0.2371091449961273, -0.2556482864977782, -0.2337033656569104, -0.2234550078008326, -0.2354276683896583, -0.2471952948886894, -0.2505466141841746, -0.278511516698149, -0.238625519356558, -0.2615239083385254, -0.2549056573765406, -0.2712074105639685, -0.2421857744528935, -0.2638402272236052, -0.2362163942056571, -0.2533152913254808, -0.251371115081498, -0.2534279062719081, -0.2315422736907374, -0.2505344888246018, -0.2294839132448662, -0.2344692991790288, -0.2190391542798688, -0.243645341659804, -0.2188264857682949, -0.2024568022424512, -0.2273230320132212, -0.2226662017191382, -0.1988145259294581, -0.2146173279502759, -0.1975755303232327, -0.1889550697207768, -0.1896830402830842, -0.2013396965589332, -0.1819430539506302, -0.1697512389138272, -0.1574586788060492, -0.1619449267598917, -0.1549569930330786, -0.1320330652968454, -0.1442205464589887, -0.1382569254844354, -0.1431953090245864, -0.1361977051481291, -0.1209357450328562, -0.0998314116200304, -0.0919281364871371, -0.0792948107409732, -0.0813878714850804, -0.0844163017796828, -0.0666498885247361, -0.0718655518116282, -0.046413712580301, -0.0339466674946645, -0.0243983034821186, -0.0325427716656886, -0.0259043762056987]| 99.9584121704101562|      0.12500000|[500, 164, 7, 48]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.0619337322213325, -0.013956986195924, -0.0309535517658779, -0.01307184742774, -0.0451063051452212, -0.0457617753894317, -0.0524250680005334, -0.0806725001185372, -0.0873832508854207, -0.1008821365482057, -0.1025492326009007, -0.1202047749649239, -0.1542613950186613, -0.1448737784040816, -0.1706803474404531, -0.1473127739414089, -0.1350129322543687, -0.1484255206282723, -0.1589879243637477, -0.1692757745956187, -0.146006564713766, -0.1695912647932988, -0.1506433312060187, -0.1405497941896822, -0.1789933472239016, -0.207967372829719, -0.159830097184799, -0.2184495320911522, -0.2213795844435236, -0.1968405092668435, -0.1681855222535695, -0.2204300155668465, -0.2432054141882527, -0.233697688794861, -0.2042147366449307, -0.2076954970455993, -0.2377631344739902, -0.2621072906102145, -0.235091252970474, -0.1994694544794968, -0.2360395379725529, -0.241341971683184, -0.2323976567405921, -0.2467565087412296, -0.2405408440275185, -0.2366631385801276, -0.2102472581542394, -0.2347919687304155, -0.2134294033225133, -0.2524775971317583, -0.261405418516076, -0.2400421392177339, -0.2548799312386048, -0.2539897618006662, -0.2782232590665546, -0.2518863733967743, -0.269991734225776, -0.2559096451581624, -0.262255516281893, -0.2466997555511599, -0.2448971306859579, -0.2233238472140257, -0.2324245604639653, -0.2290853295584506, -0.2286210161588176, -0.2106545679106031, -0.2445997208474033, -0.2044921077252297, -0.203302129039995, -0.2111315026299833, -0.2014626851238268, -0.2021958794699362, -0.2041934028706396, -0.2121821498735404, -0.1939474064315342, -0.1978627536918645, -0.2202864895828095, -0.1944891603846143, -0.1777073045769572, -0.1458916655573644, -0.1590779895501114, -0.1594617875460153, -0.1258776139981027, -0.1416187279838935, -0.1410669986412555, -0.1465383606027809, -0.1369158213794733, -0.1125843594311806, -0.1097288705975898, -0.0987214487887657, -0.0922635807335737, -0.0890725829207344, -0.0777701442356638, -0.0605077698779679, -0.0800277007062202, -0.0544505177207369, -0.0498750362228809, -0.027564828103036, -0.0289239611934767, -0.0432529562918198]| 99.9458847045898438|      0.25000000|[598, 196, 10, 59]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       7|[-0.0619337322213325, -0.013956986195924, -0.0309535517658779, -0.01307184742774, -0.0451063051452212, -0.0457617753894317, -0.0524250680005334, -0.0806725001185372, -0.0873832508854207, -0.1008821365482057, -0.1025492326009007, -0.1202047749649239, -0.1542613950186613, -0.1448737784040816, -0.1706803474404531, -0.1473127739414089, -0.1350129322543687, -0.1484255206282723, -0.1589879243637477, -0.1692757745956187, -0.146006564713766, -0.1695912647932988, -0.1506433312060187, -0.1405497941896822, -0.1789933472239016, -0.207967372829719, -0.159830097184799, -0.2184495320911522, -0.2213795844435236, -0.1968405092668435, -0.1681855222535695, -0.2204300155668465, -0.2432054141882527, -0.233697688794861, -0.2042147366449307, -0.2076954970455993, -0.2377631344739902, -0.2621072906102145, -0.235091252970474, -0.1994694544794968, -0.2360395379725529, -0.241341971683184, -0.2323976567405921, -0.2467565087412296, -0.2405408440275185, -0.2366631385801276, -0.2102472581542394, -0.2347919687304155, -0.2134294033225133, -0.2524775971317583, -0.261405418516076, -0.2400421392177339, -0.2548799312386048, -0.2539897618006662, -0.2782232590665546, -0.2518863733967743, -0.269991734225776, -0.2559096451581624, -0.262255516281893, -0.2466997555511599, -0.2448971306859579, -0.2233238472140257, -0.2324245604639653, -0.2290853295584506, -0.2286210161588176, -0.2106545679106031, -0.2445997208474033, -0.2044921077252297, -0.203302129039995, -0.2111315026299833, -0.2014626851238268, -0.2021958794699362, -0.2041934028706396, -0.2121821498735404, -0.1939474064315342, -0.1978627536918645, -0.2202864895828095, -0.1944891603846143, -0.1777073045769572, -0.1458916655573644, -0.1590779895501114, -0.1594617875460153, -0.1258776139981027, -0.1416187279838935, -0.1410669986412555, -0.1465383606027809, -0.1369158213794733, -0.1125843594311806, -0.1097288705975898, -0.0987214487887657, -0.0922635807335737, -0.0890725829207344, -0.0777701442356638, -0.0605077698779679, -0.0800277007062202, -0.0544505177207369, -0.0498750362228809, -0.027564828103036, -0.0289239611934767, -0.0432529562918198]| 99.9458847045898438|      0.12500000|[710, 232, 14, 72]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.0926418027001355, 0.0017619729481638, -0.0416607563302147, -0.0176734461408307, -0.0240799022221073, -0.0350862838159262, -0.0526112546957133, -0.0752653304930318, -0.0890538956146827, -0.1057972401520856, -0.1172302520773356, -0.1126394256553733, -0.1534657607860522, -0.1650605967150437, -0.1682461293913042, -0.1487203894141928, -0.1443052546156307, -0.1659097046383253, -0.1510493596082998, -0.1450991163042439, -0.166094807251709, -0.1610205243411472, -0.1642903944980407, -0.1304977255653633, -0.1928081610953349, -0.1874594231612389, -0.17112319135604, -0.1981294312173248, -0.221888004650245, -0.2050598490502125, -0.1820979585968515, -0.2330991352425647, -0.270237570854219, -0.2268613944816133, -0.1913030296144525, -0.1906778976824214, -0.2517064843399798, -0.2499983951723346, -0.2445743509269902, -0.194963625154001, -0.2304761612391117, -0.2435001520312274, -0.2162634348010853, -0.2577393342785611, -0.2547660863594116, -0.2254521321658033, -0.2221450163146629, -0.2209512901746954, -0.2163362381709026, -0.2383662486870763, -0.2607271423163994, -0.2383114797149783, -0.262636873737931, -0.2535091587306862, -0.2792810928107831, -0.2448278330226923, -0.2700922161957188, -0.2517245631853694, -0.2538838073064534, -0.2607255133249008, -0.2457328390145075, -0.2285629767464591, -0.2598745312558695, -0.2412976342707161, -0.2261849057205571, -0.2033717150634505, -0.2302801223872636, -0.2075784976670733, -0.2015266837896173, -0.1965224418885032, -0.1909115267982933, -0.1952907348928746, -0.2170409848839283, -0.1909550707426707, -0.1824192661363826, -0.203398460187128, -0.2068859125036605, -0.1939981256452554, -0.185994973451375, -0.1596490094013219, -0.1673488602204818, -0.1387417507583718, -0.1480899963356001, -0.1411319361074474, -0.1471576087290612, -0.1455694322101733, -0.1358555156935408, -0.0857720401042581, -0.1192150426849832, -0.0820849083886808, -0.1044530177087757, -0.0999546396735553, -0.0619624734454455, -0.0602821999300212, -0.0637246757851741, -0.0601546395086081, -0.0423728967760047, -0.0140947015840352, -0.0391384076407552, -0.056689491320762]| 99.9203262329101562|      0.25000000|[759, 248, 14, 76]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta| GPS sucess | actual_k=4
       9|[-0.0926418027001355, 0.0017619729481638, -0.0416607563302147, -0.0176734461408307, -0.0240799022221073, -0.0350862838159262, -0.0526112546957133, -0.0752653304930318, -0.0890538956146827, -0.1057972401520856, -0.1172302520773356, -0.1126394256553733, -0.1534657607860522, -0.1650605967150437, -0.1682461293913042, -0.1487203894141928, -0.1443052546156307, -0.1659097046383253, -0.1510493596082998, -0.1450991163042439, -0.166094807251709, -0.1610205243411472, -0.1642903944980407, -0.1304977255653633, -0.1928081610953349, -0.1874594231612389, -0.17112319135604, -0.1981294312173248, -0.221888004650245, -0.2050598490502125, -0.1820979585968515, -0.2330991352425647, -0.270237570854219, -0.2268613944816133, -0.1913030296144525, -0.1906778976824214, -0.2517064843399798, -0.2499983951723346, -0.2445743509269902, -0.194963625154001, -0.2304761612391117, -0.2435001520312274, -0.2162634348010853, -0.2577393342785611, -0.2547660863594116, -0.2254521321658033, -0.2221450163146629, -0.2209512901746954, -0.2163362381709026, -0.2383662486870763, -0.2607271423163994, -0.2383114797149783, -0.262636873737931, -0.2535091587306862, -0.2792810928107831, -0.2448278330226923, -0.2700922161957188, -0.2517245631853694, -0.2538838073064534, -0.2607255133249008, -0.2457328390145075, -0.2285629767464591, -0.2598745312558695, -0.2412976342707161, -0.2261849057205571, -0.2033717150634505, -0.2302801223872636, -0.2075784976670733, -0.2015266837896173, -0.1965224418885032, -0.1909115267982933, -0.1952907348928746, -0.2170409848839283, -0.1909550707426707, -0.1824192661363826, -0.203398460187128, -0.2068859125036605, -0.1939981256452554, -0.185994973451375, -0.1596490094013219, -0.1673488602204818, -0.1387417507583718, -0.1480899963356001, -0.1411319361074474, -0.1471576087290612, -0.1455694322101733, -0.1358555156935408, -0.0857720401042581, -0.1192150426849832, -0.0820849083886808, -0.1044530177087757, -0.0999546396735553, -0.0619624734454455, -0.0602821999300212, -0.0637246757851741, -0.0601546395086081, -0.0423728967760047, -0.0140947015840352, -0.0391384076407552, -0.056689491320762]| 99.9203262329101562|      0.12500000|[869, 284, 16, 87]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.0901665911730698, -0.0094210176343688, -0.0280029336710604, -0.0351936820202924, -0.0306263238799585, -0.0397195057425619, -0.0565563609248191, -0.0803020732508014, -0.0932939406756126, -0.1133139527913931, -0.1091828366649512, -0.1160985880291155, -0.1500527519155733, -0.1549328193198678, -0.1712280379556774, -0.1503277472039908, -0.1540648681367159, -0.1506518536883583, -0.1389676407551837, -0.1329296416839544, -0.1655200388737759, -0.1515337923702219, -0.167378689256049, -0.1393990395951507, -0.1872233159090395, -0.1899037125649199, -0.1841469040643508, -0.1855604003646511, -0.2308466643123946, -0.1775599945331944, -0.1993882021640198, -0.2354667790210069, -0.2681887876304007, -0.2365269153327383, -0.1862528608700635, -0.1785391614568148, -0.2475340045886392, -0.2692871149236762, -0.220746134919704, -0.192611208519617, -0.2303723086684464, -0.2559980488013606, -0.2363864147420621, -0.2295677118185351, -0.2597631839633898, -0.2230213850965405, -0.2368720170241628, -0.2429752516970006, -0.2171815452750356, -0.2404387921402958, -0.2643517569594574, -0.2281860349378018, -0.2576594009417978, -0.2861139400865838, -0.2796551853251892, -0.2555236203023246, -0.2743123268841662, -0.2749126119018151, -0.2617668438074549, -0.2638980258228534, -0.2513194310555601, -0.2362472280084321, -0.2509535055691553, -0.2450291908168898, -0.2222741683604555, -0.2098785823520785, -0.2221989675632693, -0.2255922121618771, -0.2081296804208415, -0.2253689747959752, -0.1955298878778604, -0.2166372730711539, -0.2157453854991093, -0.1943736429727028, -0.1798906001054392, -0.2163486385957161, -0.1971004306489898, -0.2017625456388637, -0.1702260018557127, -0.162047813408674, -0.1888003984092846, -0.146830536014621, -0.1401718613348143, -0.1213508231628777, -0.1305231019958592, -0.1499790503555429, -0.1315657772763321, -0.1028612292774559, -0.1140948694628547, -0.0923709154503986, -0.084419861640476, -0.1011690129284524, -0.0720888089877742, -0.0919728309486687, -0.0475615249967537, -0.0635021562030043, -0.0351619250159276, -0.0178777876492269, -0.0250086373569392, -0.0829841285482999]| 99.8755798339843750|      0.25000000|[941, 308, 16, 93]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | iterate success | actual_k=4
