k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6178360879421234, 1.1509765833616257, 0.6956700086593628, 0.7827251106500626, 1.1270540356636047, 0.7925553172826767, 0.8937455043196678, 0.6364797651767731, 0.8510299175977707, 0.9115253612399101, 1.2137577533721924, 0.8338447511196136, 1.013140399940312, 0.6897179782390594, 0.9409614689648151, 1.2072232365608215, 1.1830145120620728, 1.0290057379752398, 1.3473567068576813, 0.9455996938049793, 1.250684678554535, 0.9404885098338127]|  1.3902012109756470|      2.00000000|[31, 8, 0, 1]                                                              | | GPS sucess | actual_k=16
       2|[0.036651998758316, 0.6690881997346878, 0.5630203038454056, 1.1833790987730026, 1.2703900933265686, 0.4407499879598618, 0.7295164540410042, -0.143422931432724, 0.9784220308065414, 0.3688365742564201, 0.7151482403278351, 0.3114396631717682, 0.9968674788251519, 0.9391765296459198, 0.2305298335850239, 0.7905942499637604, 1.163246989250183, 1.4194785971194506, 1.1869124323129654, 1.019079279154539, 1.7793474793434143, 0.6779680177569389]|  1.1684781312942505|      4.00000000|[62, 15, 0, 2]                                                             | | GPS sucess | actual_k=16
       3|[-0.7716603577136993, 0.390088751912117, -0.0470387190580368, 0.0973970144987106, 0.2748560905456543, -0.3806108981370926, 0.4005411043763161, -1.2772545516490936, -0.3406115919351578, 0.4402909725904465, 0.2971628904342651, 0.2716251350939274, 0.2465654024854302, -0.8299830257892609, 0.2327617011032999, 0.9657655656337738, -0.3692628145217896, 1.0193838197737932, 1.77419014275074, 0.6630777828395367, 0.4570578932762146, 0.9353416487574577]|  0.7922488451004028|      8.00000000|[88, 27, 0, 3]                                                             | | GPS sucess | actual_k=16
       4|[2.3455033004283905, -0.9791406840085983, -1.6501157730817795, -2.818683698773384, -3.2569053173065186, -2.0094240456819534, -0.9144198521971703, -1.5350957214832306, -0.2380204275250435, 0.5861781537532806, -0.3962875008583069, -2.0947901271283627, 0.6681505749002099, 0.2647310197353363, 0.8766630492173135, 0.556937575340271, -1.06831294298172, 0.1164338309317827, 0.9303103238344193, -0.6869632489979267, 1.2528732419013977, -0.9555975869297981]|  0.6311949491500854|     16.00000000|[120, 33, 0, 4]                                                            | | GPS sucess | actual_k=16
       5|[2.3455033004283905, -0.9791406840085983, -1.6501157730817795, -2.818683698773384, -3.2569053173065186, -2.0094240456819534, -0.9144198521971703, -1.5350957214832306, -0.2380204275250435, 0.5861781537532806, -0.3962875008583069, -2.0947901271283627, 0.6681505749002099, 0.2647310197353363, 0.8766630492173135, 0.556937575340271, -1.06831294298172, 0.1164338309317827, 0.9303103238344193, -0.6869632489979267, 1.2528732419013977, -0.9555975869297981]|  0.6311949491500854|      8.00000000|[152, 39, 0, 5]                                                            |  | used linear model with 39 points | actual_k=16
       6|[1.2283953130245209, 1.3455141335725784, -3.2504398077726364, -1.077246144413948, -4.6128634214401245, -2.5874710232019424, 0.1179547682404518, -1.8610135316848755, 0.3469334170222282, 0.6380951888859272, 0.6848646998405457, -4.786610033363104, 1.030376018024981, -0.294190913438797, -1.416823307517916, -0.0456001162528992, -0.4301100969314575, -1.5520844738930464, 0.1716951876878738, 2.2753380052745342, 2.0883593559265137, 3.42011671513319]|  0.5796263217926025|     16.00000000|[181, 48, 0, 6]                                                            | | GPS sucess | actual_k=16
       7|[1.2283953130245209, 1.3455141335725784, -3.2504398077726364, -1.077246144413948, -4.6128634214401245, -2.5874710232019424, 0.1179547682404518, -1.8610135316848755, 0.3469334170222282, 0.6380951888859272, 0.6848646998405457, -4.786610033363104, 1.030376018024981, -0.294190913438797, -1.416823307517916, -0.0456001162528992, -0.4301100969314575, -1.5520844738930464, 0.1716951876878738, 2.2753380052745342, 2.0883593559265137, 3.42011671513319]|  0.5796263217926025|      8.00000000|[211, 56, 0, 7]                                                            |  | used linear model with 39 points | actual_k=16
       8|[-0.7552577555179596, 0.0422238856554031, -0.0648559778928757, -3.1194831877946854, -2.5597134828567505, -3.8698361068964005, -0.6558584198355675, -4.525646805763245, 0.2130392417311668, 1.1217653341591358, 2.7014235854148865, -4.080044116824865, 0.2336977729573846, 1.2185800969600677, -1.8483404316939414, 0.7320607304573059, -2.93651020526886, -3.7311766427010298, 2.525323584675789, 0.5733333341777325, 3.1887117624282837, 3.911908619105816]|  0.5735162496566772|     16.00000000|[238, 67, 0, 8]                                                            | | GPS sucess | actual_k=16
       9|[-0.7552577555179596, 0.0422238856554031, -0.0648559778928757, -3.1194831877946854, -2.5597134828567505, -3.8698361068964005, -0.6558584198355675, -4.525646805763245, 0.2130392417311668, 1.1217653341591358, 2.7014235854148865, -4.080044116824865, 0.2336977729573846, 1.2185800969600677, -1.8483404316939414, 0.7320607304573059, -2.93651020526886, -3.7311766427010298, 2.525323584675789, 0.5733333341777325, 3.1887117624282837, 3.911908619105816]|  0.5735162496566772|      8.00000000|[268, 75, 0, 9]                                                            |  | used linear model with 39 points | actual_k=16
      10|[-1.729682594537735, -1.4926822632551193, -2.404850646853447, -2.867315039038658, -2.9092653393745422, -6.004335179924965, -0.7692197784781456, -5.044631481170654, 0.4105144813656807, -2.5813415460288525, 2.4178813695907593, -3.2433248423039913, -1.4109237184748054, 0.1316551864147186, -0.4737623133696616, 2.224557340145111, -0.8926054239273071, -4.773127822205424, 0.3065588027238846, 1.9466897957026958, 4.25260066986084, 0.2381076738238335]|  0.5463332533836365|     16.00000000|[295, 86, 0, 10]                                                           | | GPS sucess | actual_k=16
      11|[-1.729682594537735, -1.4926822632551193, -2.404850646853447, -2.867315039038658, -2.9092653393745422, -6.004335179924965, -0.7692197784781456, -5.044631481170654, 0.4105144813656807, -2.5813415460288525, 2.4178813695907593, -3.2433248423039913, -1.4109237184748054, 0.1316551864147186, -0.4737623133696616, 2.224557340145111, -0.8926054239273071, -4.773127822205424, 0.3065588027238846, 1.9466897957026958, 4.25260066986084, 0.2381076738238335]|  0.5463332533836365|      8.00000000|[322, 97, 0, 11]                                                           |  | used linear model with 39 points | actual_k=16
