k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7685700207948685, 0.8199121057987213, 1.1526307612657547, 0.9334995821118355, 0.7620362490415573, 1.0869575887918472, 0.9952459572814405, 0.7985112965106964, 0.6808615922927856, 0.7685037702322006, 1.2317801266908646, 0.8411887437105179, 0.8830516934394836, 1.2026458531618118, 1.0540929101407528, 0.8348085880279541, 0.9340739697217941, 1.1094492822885513, 0.9497164189815521, 1.294751614332199, 1.4717998504638672, 1.2935920059680939]|  1.4100755453109741|      2.00000000|[22, 1, 0, 2]                                                              | | GPS sucess | actual_k=1
       2|[0.6960919499397278, 1.2761297821998596, 0.6548407524824142, 0.506287194788456, 0.9703160971403122, 1.3918297737836838, 0.7742957412265241, 0.0191509425640106, 0.7581479251384735, 0.8275842852890491, 1.5034355074167252, 0.3185183554887772, 0.5129132568836212, 0.5239564925432205, 0.7330652736127377, 0.8848945461213589, 0.461854949593544, 0.8604063987731934, 0.7608315646648407, 1.3093575350940228, 1.2666989713907242, 0.3572464287281036]|  1.2244743108749390|      4.00000000|[43, 2, 0, 4]                                                              | | GPS sucess | actual_k=1
       3|[0.1575210690498352, 1.45174078643322, -0.271345391869545, 0.1198650076985359, 0.5819737464189529, 1.7727403491735458, 0.9132101028226316, 0.11928690969944, 1.3775258958339691, 0.6728841997683048, -0.1673521846532822, -0.0928027778863907, -0.1384903490543365, 0.3862477689981461, -0.3219045139849186, -0.4599323906004429, 2.6508634239435196, 1.0204072296619415, 0.6102432161569595, 1.7385502271354198, 0.043172612786293, 1.1859201490879059]|  1.1976596117019653|      8.00000000|[64, 3, 0, 6]                                                              | | GPS sucess | actual_k=1
       4|[0.405109241604805, -0.407537654042244, 1.5234168618917465, 0.086184699088335, 1.7857605963945389, 1.6016232073307037, -1.2290494949556887, 1.8017879873514175, 1.0606857240200043, 1.810905072838068, 0.7929338961839676, -2.1760306507349014, 0.1141569316387177, 2.253334179520607, -2.0987766720354557, 0.0963254533708096, 2.3235425502061844, 2.0384320318698883, -2.4947370141744614, 4.640737812966108, 1.032841220498085, 3.7659346163272858]|  1.1775422096252441|     16.00000000|[85, 4, 0, 8]                                                              | | GPS sucess | actual_k=1
       5|[-4.356774494051933, 5.776307389140129, -2.8226348310709, -0.482226949185133, -3.323003575205803, -2.041984647512436, -2.329894831869751, -0.0639905780553818, 1.1509795635938644, -1.1306909583508968, 0.9963942468166351, -6.96053983271122, 0.3058067411184311, 1.1053909212350845, 3.166842605918646, -1.9466485418379307, 1.084728792309761, 5.960968643426895, 1.8398906141519547, 5.323639493435621, 6.216768756508827, 2.3589767515659332]|  1.1311881542205811|     32.00000000|[106, 5, 0, 10]                                                            | | GPS sucess | actual_k=1
       6|[-4.356774494051933, 5.776307389140129, -2.8226348310709, -0.482226949185133, -3.323003575205803, -2.041984647512436, -2.329894831869751, -0.0639905780553818, 1.1509795635938644, -1.1306909583508968, 0.9963942468166351, -6.96053983271122, 0.3058067411184311, 1.1053909212350845, 3.166842605918646, -1.9466485418379307, 1.084728792309761, 5.960968643426895, 1.8398906141519547, 5.323639493435621, 6.216768756508827, 2.3589767515659332]|  1.1311881542205811|     16.00000000|[126, 7, 0, 12]                                                            |  | used linear model with 23 points | actual_k=1
       7|[-2.287601873278618, 2.5239890068769455, -1.9271770864725113, -3.3209496550261974, -5.983246132731438, -3.5711778104305267, -1.1966571123339236, -1.8756899684667587, -1.3182594329118729, -2.5082155726850033, -2.6586970388889313, -9.793711200356483, -2.7724536806344986, 3.247298613190651, 2.7163855098187923, -5.261455480009317, 4.50001485645771, -2.530351012945175, 4.722389593720436, 5.789826463907957, 11.595587268471718, 0.0703331530094147]|  0.9616954922676086|     32.00000000|[147, 8, 0, 14]                                                            | | GPS sucess | actual_k=1
       8|[-2.287601873278618, 2.5239890068769455, -1.9271770864725113, -3.3209496550261974, -5.983246132731438, -3.5711778104305267, -1.1966571123339236, -1.8756899684667587, -1.3182594329118729, -2.5082155726850033, -2.6586970388889313, -9.793711200356483, -2.7724536806344986, 3.247298613190651, 2.7163855098187923, -5.261455480009317, 4.50001485645771, -2.530351012945175, 4.722389593720436, 5.789826463907957, 11.595587268471718, 0.0703331530094147]|  0.9616954922676086|     16.00000000|[167, 10, 0, 16]                                                           |  | used linear model with 23 points | actual_k=1
       9|[-4.512876912951469, -2.6943246871232986, -1.8336318582296371, -7.471146684139967, -9.573580548167229, -1.1264525353908539, -3.57999866316095, -4.893802627921104, -5.415188506245613, -6.534941341727972, -6.112755209207535, -7.651216760277748, -5.607384577393532, -0.1278987973928452, 4.089387085288763, -3.8711140789091587, 1.3590141087770462, -6.435597509145737, 8.674916878342628, 5.171034287661314, 8.080310598015785, -2.637096732854843]|  0.8863049745559692|     32.00000000|[188, 11, 0, 18]                                                           | | GPS sucess | actual_k=1
      10|[-4.512876912951469, -2.6943246871232986, -1.8336318582296371, -7.471146684139967, -9.573580548167229, -1.1264525353908539, -3.57999866316095, -4.893802627921104, -5.415188506245613, -6.534941341727972, -6.112755209207535, -7.651216760277748, -5.607384577393532, -0.1278987973928452, 4.089387085288763, -3.8711140789091587, 1.3590141087770462, -6.435597509145737, 8.674916878342628, 5.171034287661314, 8.080310598015785, -2.637096732854843]|  0.8863049745559692|     16.00000000|[209, 12, 0, 20]                                                           |  | used linear model with 23 points | actual_k=1
