k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6940141320228577, 0.8238165378570557, 1.0736908316612244, 0.9435064755380154, 0.9358228743076324, 0.876967191696167, 0.9466854594647884, 0.8480941504240036, 1.035165537148714, 0.5722064077854156, 1.1246317327022552, 0.7897361218929291, 0.7790947705507278, 0.823606476187706, 1.2784630060195923, 1.188501089811325, 1.2167963534593582, 0.7994942963123322, 0.5339134037494659, 1.0043757460080087, 0.9660332053899765, 0.8108339756727219]|  1.3862948417663574|      2.00000000|[18, 5, 0, 2]                                                              | | GPS sucess | actual_k=4
       2|[0.4968515932559967, 0.7520009353756905, 1.4416681826114655, 0.8303267620503902, 0.90341991558671, 1.4560399651527405, 0.6759002469480038, 0.898520864546299, 0.8466737605631351, 0.0179837048053741, 1.1881078854203224, 0.2238432466983795, 0.6148323565721512, 1.3485160320997238, 0.6787865161895752, 1.0098708122968674, 1.6999036520719528, -0.0633443295955658, 1.2137069404125214, 0.6513237259350717, 1.294224038720131, 1.2474959939718246]|  1.2556101083755493|      4.00000000|[36, 9, 0, 4]                                                              | | GPS sucess | actual_k=4
       3|[0.1320405006408691, 0.8459586352109909, -0.055692046880722, -0.0410001017153263, -0.3985763154923916, 2.470817983150482, 0.2650952897965908, 0.235610343515873, 1.2695325054228306, -0.3702115714550018, -0.19221480935812, -0.3967444002628326, 0.2283136993646622, 0.7156380861997604, 2.2254947423934937, 0.8304213881492615, 1.6170467361807823, 1.0571933090686798, 2.372565120458603, 1.1090923747979105, 1.2314692363142967, 2.1665265411138535]|  1.0594018697738647|      8.00000000|[52, 15, 0, 6]                                                             | | GPS sucess | actual_k=4
       4|[0.2289027869701385, -1.5796583443880081, -2.309065669775009, -2.739079210907221, 0.626245204359293, 2.662658914923668, -0.0969256795942783, -2.06525506824255, 0.6238205470144749, -1.5184617936611176, 0.3433006182312965, -0.960624486207962, -1.987786516547203, 1.9005707949399948, 2.4156653583049774, 0.7774423100054264, 0.9780693277716637, -3.507080525159836, 1.4593767821788788, -1.4580875434912741, 1.4895449802279472, 2.982592687010765]|  0.8298986554145813|     16.00000000|[70, 19, 0, 8]                                                             | | GPS sucess | actual_k=4
       5|[0.2289027869701385, -1.5796583443880081, -2.309065669775009, -2.739079210907221, 0.626245204359293, 2.662658914923668, -0.0969256795942783, -2.06525506824255, 0.6238205470144749, -1.5184617936611176, 0.3433006182312965, -0.960624486207962, -1.987786516547203, 1.9005707949399948, 2.4156653583049774, 0.7774423100054264, 0.9780693277716637, -3.507080525159836, 1.4593767821788788, -1.4580875434912741, 1.4895449802279472, 2.982592687010765]|  0.8298986554145813|      8.00000000|[87, 24, 0, 10]                                                            |  | used linear model with 23 points | actual_k=4
       6|[-0.3322302401065826, -1.2391958385705948, -1.8272151350975037, -4.110467527061701, 0.3108174540102482, 0.8257337659597397, -1.2782936729490757, -2.578993760049343, -0.4556463919579983, -2.5773724019527435, 2.1476786509156227, -0.1938634812831879, -3.4075093120336533, 4.774662658572197, -0.8220820724964142, -1.2397362254559994, -1.7357132211327553, -5.9942531287670135, 2.0698608458042145, -1.4064100407995284, 2.450822703540325, 3.6363770216703415]|  0.6798731088638306|     16.00000000|[104, 29, 0, 12]                                                           | | GPS sucess | actual_k=4
       7|[-0.3322302401065826, -1.2391958385705948, -1.8272151350975037, -4.110467527061701, 0.3108174540102482, 0.8257337659597397, -1.2782936729490757, -2.578993760049343, -0.4556463919579983, -2.5773724019527435, 2.1476786509156227, -0.1938634812831879, -3.4075093120336533, 4.774662658572197, -0.8220820724964142, -1.2397362254559994, -1.7357132211327553, -5.9942531287670135, 2.0698608458042145, -1.4064100407995284, 2.450822703540325, 3.6363770216703415]|  0.6798731088638306|      8.00000000|[121, 34, 0, 14]                                                           |  | used linear model with 23 points | actual_k=4
       8|[0.0259747803211212, -2.1105881482362747, -3.1645659804344177, -5.420933697372675, -1.4066639207303524, 0.9101414680480957, -0.8902289308607578, -2.7597534134984016, -2.414473172277212, -6.45803102850914, 2.7832561507821083, -1.4187667071819305, -3.797162815928459, 3.723206803202629, -2.078282743692398, 0.6632501818239689, -2.1798162534832954, -8.140095919370651, 1.2573216259479523, -3.013296785298735, -0.1284526661038399, 2.522602364420891]|  0.6638441085815430|     16.00000000|[137, 40, 0, 16]                                                           | | GPS sucess | actual_k=4
       9|[0.0259747803211212, -2.1105881482362747, -3.1645659804344177, -5.420933697372675, -1.4066639207303524, 0.9101414680480957, -0.8902289308607578, -2.7597534134984016, -2.414473172277212, -6.45803102850914, 2.7832561507821083, -1.4187667071819305, -3.797162815928459, 3.723206803202629, -2.078282743692398, 0.6632501818239689, -2.1798162534832954, -8.140095919370651, 1.2573216259479523, -3.013296785298735, -0.1284526661038399, 2.522602364420891]|  0.6638441085815430|      8.00000000|[154, 45, 0, 18]                                                           |  | used linear model with 23 points | actual_k=4
      10|[-2.5669109523296356, -1.6592755764722824, -2.5513955950737, -3.9436105228960514, -0.3214319013059139, -0.1232720613479614, -1.6459575332701206, -5.891925998032093, -1.6908469162881374, -7.003002613782883, 0.2265714183449745, -2.6047016084194183, -6.990136429667473, 4.930077478289604, -4.79243603348732, -0.5736165307462215, -1.278547115623951, -5.9257082641124725, 2.126842647790909, -1.7538347863592207, -0.8013697937130928, 1.167300507426262]|  0.5860482454299927|     16.00000000|[171, 50, 0, 20]                                                           | | GPS sucess | actual_k=4
      11|[-2.5669109523296356, -1.6592755764722824, -2.5513955950737, -3.9436105228960514, -0.3214319013059139, -0.1232720613479614, -1.6459575332701206, -5.891925998032093, -1.6908469162881374, -7.003002613782883, 0.2265714183449745, -2.6047016084194183, -6.990136429667473, 4.930077478289604, -4.79243603348732, -0.5736165307462215, -1.278547115623951, -5.9257082641124725, 2.126842647790909, -1.7538347863592207, -0.8013697937130928, 1.167300507426262]|  0.5860482454299927|      8.00000000|[187, 56, 0, 22]                                                           |  | used linear model with 23 points | actual_k=4
      12|[-2.022338777780533, -3.7811181992292404, -5.822401225566864, -4.1789595521986485, 0.4968201257288456, -2.1761974096298218, -3.500627461820841, -5.668202497065067, -0.779724296182394, -4.508738964796066, -2.2835070118308067, -4.4622503221035, -7.655619844794273, 6.253412291407585, -5.813812762498856, 0.3369467593729496, -2.52357430011034, -9.949243992567062, 2.1929967179894447, -0.6298795365728438, -0.8496475070714951, 0.938743457198143]|  0.5677401423454285|     16.00000000|[205, 60, 0, 24]                                                           | | GPS sucess | actual_k=4
      13|[-2.022338777780533, -3.7811181992292404, -5.822401225566864, -4.1789595521986485, 0.4968201257288456, -2.1761974096298218, -3.500627461820841, -5.668202497065067, -0.779724296182394, -4.508738964796066, -2.2835070118308067, -4.4622503221035, -7.655619844794273, 6.253412291407585, -5.813812762498856, 0.3369467593729496, -2.52357430011034, -9.949243992567062, 2.1929967179894447, -0.6298795365728438, -0.8496475070714951, 0.938743457198143]|  0.5677401423454285|      8.00000000|[223, 64, 0, 26]                                                           |  | used linear model with 23 points | actual_k=4
      14|[-2.022338777780533, -3.7811181992292404, -5.822401225566864, -4.1789595521986485, 0.4968201257288456, -2.1761974096298218, -3.500627461820841, -5.668202497065067, -0.779724296182394, -4.508738964796066, -2.2835070118308067, -4.4622503221035, -7.655619844794273, 6.253412291407585, -5.813812762498856, 0.3369467593729496, -2.52357430011034, -9.949243992567062, 2.1929967179894447, -0.6298795365728438, -0.8496475070714951, 0.938743457198143]|  0.5677401423454285|      4.00000000|[239, 70, 0, 28]                                                           |  | used linear model with 23 points | actual_k=4
