k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7854983955621719, 1.078362911939621, 0.9155202433466911, 1.3169114887714386, 0.7759732156991959, 0.7310879528522491, 0.9575388468801975, 0.801037609577179, 1.2904245853424072, 0.761259526014328, 1.3794450759887695, 0.7998877167701721, 1.1397950500249863, 0.8580516427755356, 1.1816592067480087, 0.8557673543691635, 1.0511097870767117, 0.9540079943835735, 0.867134228348732, 1.350894033908844, 0.9240956008434296, 0.8411086201667786]|  1.4370337724685669|      2.00000000|[22, 3, 0, 2]                                                              | | GPS sucess | actual_k=2
       2|[0.1668138653039932, 0.9617126286029816, 0.9040208170190454, 1.359553974121809, 1.1488396376371384, 0.067712277173996, 0.2239347733557224, 0.9649623334407806, 1.1922421604394913, 0.5183019191026688, 1.5511467903852463, 0.4034968316555023, 0.8637133091688156, 0.3748479336500168, 1.50970096886158, 1.1649356335401535, 0.6362645290791988, 0.560537975281477, -0.0188979953527451, 2.0206258893013, 0.96510786190629, 0.6534758508205414]|  1.2144753932952881|      4.00000000|[44, 5, 0, 4]                                                              | | GPS sucess | actual_k=2
       3|[0.2561322599649429, 1.2178308963775635, 0.1649451563134789, 0.2706624679267406, 0.3267670124769211, 0.2502648234367371, -0.2076615355908871, 0.8401179909706116, 0.8606941252946854, 0.5109198680147529, 1.885524943470955, -2.0529681742191315, -0.0807652622461319, 2.3272129744291306, 1.6754076182842255, 1.3514795452356339, -0.3390642143785954, 1.0320314578711987, 0.007785752415657, 1.787620261311531, 1.0302827022969723, 1.0352702736854553]|  0.7695407867431641|      8.00000000|[65, 8, 0, 6]                                                              | | GPS sucess | actual_k=2
       4|[-1.4665868133306503, -0.248076319694519, 0.5496346959844232, 1.1126658134162426, 0.4596698433160782, -2.129188358783722, 1.0876059271395206, 1.5997605323791504, -0.2581999748945236, 1.96912747528404, 2.33117713034153, -3.066902071237564, 0.4906305521726608, 2.4599983990192413, 0.4066501557826996, 0.8858988732099533, -1.5544526316225529, -3.763537961989641, -0.791938528418541, 0.359612300992012, 4.0156230591237545, 2.431833326816559]|  0.6982814073562622|     16.00000000|[86, 11, 0, 8]                                                             | | GPS sucess | actual_k=2
       5|[-1.4665868133306503, -0.248076319694519, 0.5496346959844232, 1.1126658134162426, 0.4596698433160782, -2.129188358783722, 1.0876059271395206, 1.5997605323791504, -0.2581999748945236, 1.96912747528404, 2.33117713034153, -3.066902071237564, 0.4906305521726608, 2.4599983990192413, 0.4066501557826996, 0.8858988732099533, -1.5544526316225529, -3.763537961989641, -0.791938528418541, 0.359612300992012, 4.0156230591237545, 2.431833326816559]|  0.6982814073562622|      8.00000000|[107, 14, 0, 10]                                                           |  | used linear model with 25 points | actual_k=2
       6|[-1.4147456102073193, -0.201923992484808, -0.4922809591516852, -0.3441936559975147, 2.2833631187677383, 0.0929176211357117, -1.3784697316586971, -0.766502857208252, -0.897187277674675, 1.568052469752729, 1.351731076836586, -6.478027492761612, -0.3000111132860184, 1.7715368568897247, -3.495370537042618, 1.6919361799955368, -2.597659084945917, -5.366682130843401, 0.2475531250238419, 0.423077866435051, 2.6216560266911983, 4.256468117237091]|  0.4933263957500458|     16.00000000|[128, 17, 0, 12]                                                           | | GPS sucess | actual_k=2
       7|[-1.4147456102073193, -0.201923992484808, -0.4922809591516852, -0.3441936559975147, 2.2833631187677383, 0.0929176211357117, -1.3784697316586971, -0.766502857208252, -0.897187277674675, 1.568052469752729, 1.351731076836586, -6.478027492761612, -0.3000111132860184, 1.7715368568897247, -3.495370537042618, 1.6919361799955368, -2.597659084945917, -5.366682130843401, 0.2475531250238419, 0.423077866435051, 2.6216560266911983, 4.256468117237091]|  0.4933263957500458|      8.00000000|[150, 19, 0, 14]                                                           |  | used linear model with 25 points | actual_k=2
       8|[-2.2776446752250195, 2.1777246929705143, -0.8642535796388984, -1.8231482096016407, -0.0392925590276718, 0.0712917763739824, -0.7663172148168087, -0.8693711459636688, 0.9060586243867874, 0.7545639863237739, 0.3699844032526016, -10.574341922998428, -0.6844916194677353, 5.816294223070145, -3.1752786338329315, 0.812061533331871, -3.8748615719377995, -4.689788598567247, -0.5566019266843796, 1.033007487654686, 2.9601438902318478, 5.197697043418884]|  0.4917413592338562|     16.00000000|[171, 22, 0, 16]                                                           | | GPS sucess | actual_k=2
       9|[-2.2776446752250195, 2.1777246929705143, -0.8642535796388984, -1.8231482096016407, -0.0392925590276718, 0.0712917763739824, -0.7663172148168087, -0.8693711459636688, 0.9060586243867874, 0.7545639863237739, 0.3699844032526016, -10.574341922998428, -0.6844916194677353, 5.816294223070145, -3.1752786338329315, 0.812061533331871, -3.8748615719377995, -4.689788598567247, -0.5566019266843796, 1.033007487654686, 2.9601438902318478, 5.197697043418884]|  0.4917413592338562|      8.00000000|[192, 25, 0, 18]                                                           |  | used linear model with 25 points | actual_k=2
      10|[-2.2776446752250195, 2.1777246929705143, -0.8642535796388984, -1.8231482096016407, -0.0392925590276718, 0.0712917763739824, -0.7663172148168087, -0.8693711459636688, 0.9060586243867874, 0.7545639863237739, 0.3699844032526016, -10.574341922998428, -0.6844916194677353, 5.816294223070145, -3.1752786338329315, 0.812061533331871, -3.8748615719377995, -4.689788598567247, -0.5566019266843796, 1.033007487654686, 2.9601438902318478, 5.197697043418884]|  0.4917413592338562|      4.00000000|[214, 27, 0, 20]                                                           |  | used linear model with 25 points | actual_k=2
      11|[-1.0552180223166943, 2.250537659972906, -0.0466178050264716, -1.0155509300529957, 0.8740347176790237, -0.0647065173834562, -1.1194027625024319, 0.4397474825382233, 0.3433526307344437, 0.3577941646799445, 0.600865051150322, -9.479749828577042, -0.9980468600988388, 5.5469808876514435, -4.298631638288498, 0.6914887577295303, -3.5471836365759373, -6.0975849814713, -0.7807398736476898, 1.8219193667173386, 2.6491036973893642, 3.443432331085205]|  0.4554741382598877|      8.00000000|[236, 29, 0, 22]                                                           | | GPS sucess | actual_k=2
