k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1365867704153061, -0.0731794238090515, -0.4404764771461487, 0.5631418824195862, -0.0623602345585823, 0.1910148859024048, -0.0168282780796289, 0.0029393280856311, 0.0083604715764523, 0.1404354572296143, 0.1993096768856049, -0.2013432383537292, 0.020972091704607, 0.0465331487357616, 0.3052172362804413, -0.1050586402416229, 0.2963573634624481, 0.0377979762852192, -0.0824088379740715, 0.0716635510325432, -0.1537184119224548, -0.2715907692909241]| 14.0347576141357422|      2.00000000|[35, 4, 0, 1]                                                              | | GPS sucess | actual_k=4
       2|[0.8833067268133163, -0.4824909865856171, -0.5959442257881165, 1.125018298625946, 0.143120713531971, -0.0281326919794083, 0.1186891403049231, -0.3110730503685772, 0.8894914053380489, 0.1759518384933472, 0.3194048777222633, -0.1914740325883031, 0.5966029949486256, 0.7775008492171764, 0.7695730328559875, -0.5470994710922241, 0.506202831864357, -0.5755506865680218, -0.2832366749644279, 0.0132894366979599, 0.0075176209211349, -0.0192282497882843]| 12.7699193954467773|      4.00000000|[71, 6, 0, 2]                                                              | | GPS sucess | actual_k=4
       3|[0.5715208500623703, -2.064253658056259, -0.042119562625885, 2.7748579382896423, -0.5467453524470329, 0.9409056156873703, 0.3780188169330359, -0.3753615547902882, 2.0526913069188595, 0.7761261463165283, 1.3485380783677101, 0.1132091162726283, 0.7322162874042988, 0.5061758868396282, 1.2604970932006836, 0.5150800943374634, 0.7140113413333893, 0.3562100417912006, -1.3433559462428093, 0.9061288684606552, 0.6212477535009384, 0.0166934542357922]| 12.1429758071899414|      8.00000000|[105, 10, 0, 3]                                                            | | GPS sucess | actual_k=4
       4|[0.5715208500623703, -2.064253658056259, -0.042119562625885, 2.7748579382896423, -0.5467453524470329, 0.9409056156873703, 0.3780188169330359, -0.3753615547902882, 2.0526913069188595, 0.7761261463165283, 1.3485380783677101, 0.1132091162726283, 0.7322162874042988, 0.5061758868396282, 1.2604970932006836, 0.5150800943374634, 0.7140113413333893, 0.3562100417912006, -1.3433559462428093, 0.9061288684606552, 0.6212477535009384, 0.0166934542357922]| 12.1429758071899414|      4.00000000|[141, 12, 0, 4]                                                            |  | used linear model with 39 points | actual_k=4
       5|[0.6881715506315231, -3.415536016225815, -1.8268603682518005, 3.1971592009067535, 0.6646131947636604, -0.6395945101976395, -0.3361661825329065, -0.0431740214116871, 2.199982028454542, 1.3112597465515137, 0.3118707314133644, 0.002028445713222, 0.0340077765285969, 0.9430475048720837, 2.0144566893577576, 0.4794534966349602, 0.1335767209529877, 0.2362279482185841, -2.463450960814953, 1.5179918259382248, 0.1336822062730789, 0.4178515486419201]| 12.1407175064086914|      8.00000000|[176, 15, 0, 5]                                                            | | GPS sucess | actual_k=4
       6|[0.6881715506315231, -3.415536016225815, -1.8268603682518005, 3.1971592009067535, 0.6646131947636604, -0.6395945101976395, -0.3361661825329065, -0.0431740214116871, 2.199982028454542, 1.3112597465515137, 0.3118707314133644, 0.002028445713222, 0.0340077765285969, 0.9430475048720837, 2.0144566893577576, 0.4794534966349602, 0.1335767209529877, 0.2362279482185841, -2.463450960814953, 1.5179918259382248, 0.1336822062730789, 0.4178515486419201]| 12.1407175064086914|      4.00000000|[211, 18, 0, 6]                                                            |  | used linear model with 39 points | actual_k=4
       7|[0.6881715506315231, -3.415536016225815, -1.8268603682518005, 3.1971592009067535, 0.6646131947636604, -0.6395945101976395, -0.3361661825329065, -0.0431740214116871, 2.199982028454542, 1.3112597465515137, 0.3118707314133644, 0.002028445713222, 0.0340077765285969, 0.9430475048720837, 2.0144566893577576, 0.4794534966349602, 0.1335767209529877, 0.2362279482185841, -2.463450960814953, 1.5179918259382248, 0.1336822062730789, 0.4178515486419201]| 12.1407175064086914|      2.00000000|[247, 20, 0, 7]                                                            |  | used linear model with 39 points | actual_k=4
       8|[0.6081556677818298, -3.8169728219509125, -1.4931975603103638, 3.205110725015402, 0.0815760567784309, -0.4583448320627213, -0.5557968709617853, -0.0180381969548762, 2.603571366518736, 1.3462349623441696, 0.3349409867078066, -0.0571791240945458, -0.2714155428111553, 0.8412349261343479, 2.5118862092494965, 0.7701135203242302, -0.5858923494815826, 0.0562022216618061, -2.099779389798641, 1.5174200076726265, 0.787349596619606, -0.2766360826790333]| 12.1399707794189453|      4.00000000|[283, 22, 0, 8]                                                            | | GPS sucess | actual_k=4
       9|[0.6081556677818298, -3.8169728219509125, -1.4931975603103638, 3.205110725015402, 0.0815760567784309, -0.4583448320627213, -0.5557968709617853, -0.0180381969548762, 2.603571366518736, 1.3462349623441696, 0.3349409867078066, -0.0571791240945458, -0.2714155428111553, 0.8412349261343479, 2.5118862092494965, 0.7701135203242302, -0.5858923494815826, 0.0562022216618061, -2.099779389798641, 1.5174200076726265, 0.787349596619606, -0.2766360826790333]| 12.1399707794189453|      2.00000000|[320, 23, 0, 9]                                                            |  | used linear model with 39 points | actual_k=4
      10|[0.1201327443122864, -4.878991574048996, -1.5754737481474876, 3.6374765001237392, 0.180788092315197, -0.2439634948968887, -0.6377461198717356, -0.3376186327077448, 2.423456396907568, 1.082480028271675, 0.4490473810583353, 0.277877508662641, -0.4819180630147457, 0.7499411068856716, 3.3882669508457184, 0.8139679469168186, -0.3093355298042297, -0.1102478466928005, -2.37382160872221, 1.0452014643815346, 0.3682211190462112, -0.1731876395642757]| 12.1383352279663086|      4.00000000|[356, 25, 0, 10]                                                           | | GPS sucess | actual_k=4
      11|[0.1201327443122864, -4.878991574048996, -1.5754737481474876, 3.6374765001237392, 0.180788092315197, -0.2439634948968887, -0.6377461198717356, -0.3376186327077448, 2.423456396907568, 1.082480028271675, 0.4490473810583353, 0.277877508662641, -0.4819180630147457, 0.7499411068856716, 3.3882669508457184, 0.8139679469168186, -0.3093355298042297, -0.1102478466928005, -2.37382160872221, 1.0452014643815346, 0.3682211190462112, -0.1731876395642757]| 12.1383352279663086|      2.00000000|[391, 28, 0, 11]                                                           |  | used linear model with 39 points | actual_k=4
