k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.2371801882982254, -0.0827624723315239, 0.3449874818325043, 0.4003655016422272, 0.1213568598031998, -0.2287180870771408, 0.0768883004784584, 0.0146414069458842, -0.1072947382926941, -0.2294211238622665, 0.1231459751725197, 0.2525565326213837, -0.0085067898035049, -0.1752647161483765, -0.1228533759713173, -0.2675380408763885, 0.5109835267066956, -0.2303988635540009, -0.0622101798653603, -0.022536950185895, -0.0265771429985762, 0.0445103421807289]| 13.9596118927001953|      2.00000000|[17, 6, 0, 1]                                                              | | GPS sucess | actual_k=16
       2|[0.7736531049013138, -0.3860209807753563, 0.4290809333324432, 0.570869117975235, -0.4548523873090744, -1.1694140881299973, -0.1372977718710899, 0.8258914975449443, -0.5345562100410461, -0.3604196310043335, 0.2273940965533257, 1.0263159573078156, 0.0437344238162041, 0.0753054320812225, 0.0225199982523918, -0.0610900372266769, -0.0312491655349731, -0.2091044373810291, -0.4131302312016487, 0.1488819550722837, -0.2081049662083387, 0.1705687567591667]| 13.2149038314819336|      4.00000000|[36, 9, 0, 2]                                                              | | GPS sucess | actual_k=16
       3|[1.9928192645311356, -0.5849405750632286, 1.7982182204723358, 1.5243955552577972, 0.0651669651269913, -0.5795309990644455, -0.378679521381855, 1.2285131243988872, 0.0530719757080078, 1.3059003353118896, -0.3780780509114265, 1.1205042973160744, 0.4527175948023796, -0.2238227427005768, 1.3666947409510612, 0.2544759660959244, 0.281585156917572, 0.8484762720763683, 0.2322476431727409, 0.7804573606699705, -0.7753991466015577, -0.7068861201405525]| 12.1560678482055664|      8.00000000|[50, 17, 0, 3]                                                             | | GPS sucess | actual_k=16
       4|[1.9928192645311356, -0.5849405750632286, 1.7982182204723358, 1.5243955552577972, 0.0651669651269913, -0.5795309990644455, -0.378679521381855, 1.2285131243988872, 0.0530719757080078, 1.3059003353118896, -0.3780780509114265, 1.1205042973160744, 0.4527175948023796, -0.2238227427005768, 1.3666947409510612, 0.2544759660959244, 0.281585156917572, 0.8484762720763683, 0.2322476431727409, 0.7804573606699705, -0.7753991466015577, -0.7068861201405525]| 12.1560678482055664|      4.00000000|[67, 22, 0, 4]                                                             |  | used linear model with 23 points | actual_k=16
       5|[1.2602390795946121, -0.0317775830626488, 1.7203712686896324, 1.7939719557762146, 0.5089143365621567, 0.1637866646051407, -0.5377796515822411, 1.5316520957276225, 0.107940535992384, 1.5712948739528656, -0.581813357770443, 2.0574264898896217, 0.838389478623867, -0.7898732721805573, 0.1443456932902336, 2.438385620713234, 2.077498495578766, 0.5861283056437969, 0.5335738584399223, 1.1170307230204344, -1.4137018900364637, 0.1900494024157524]| 12.1457567214965820|      8.00000000|[84, 27, 0, 5]                                                             | | GPS sucess | actual_k=16
       6|[1.2602390795946121, -0.0317775830626488, 1.7203712686896324, 1.7939719557762146, 0.5089143365621567, 0.1637866646051407, -0.5377796515822411, 1.5316520957276225, 0.107940535992384, 1.5712948739528656, -0.581813357770443, 2.0574264898896217, 0.838389478623867, -0.7898732721805573, 0.1443456932902336, 2.438385620713234, 2.077498495578766, 0.5861283056437969, 0.5335738584399223, 1.1170307230204344, -1.4137018900364637, 0.1900494024157524]| 12.1457567214965820|      4.00000000|[100, 33, 0, 6]                                                            |  | used linear model with 23 points | actual_k=16
       7|[1.8808097392320633, -0.371781162917614, 1.0398165807127953, 1.5485453009605408, -0.879363551735878, 0.2119353301823139, -0.0721078440546989, 1.8861682144924998, 1.1159932427108288, 2.4430693686008453, -0.5948406672105193, 3.6168253794312477, 1.3670957311987877, 0.0740629732608795, -0.6413459852337837, 2.927907630801201, 1.838641732931137, 0.7478526346385479, 2.083956830203533, 1.90271888487041, -1.8946201484650373, 0.3812296614050865]| 12.1451330184936523|      8.00000000|[117, 38, 0, 7]                                                            | | GPS sucess | actual_k=16
       8|[0.0777005702257156, -0.0341293439269066, 0.7843722626566887, 3.026589810848236, -0.9532334059476852, 1.0710753090679646, 0.0291552767157555, -0.9828584464266896, 2.835164647549391, 5.1140691339969635, -1.1613076543435454, 6.8955207243561745, 1.3827558606863022, 1.4946449100971222, 0.0485895797610283, 4.754425689578056, 2.4961034953594208, 3.062960457056761, 0.8350124284625053, 1.1046063136309385, -2.9672567527741194, -1.298118807375431]| 12.1420078277587891|     16.00000000|[134, 43, 0, 8]                                                            | | GPS sucess | actual_k=16
       9|[0.0777005702257156, -0.0341293439269066, 0.7843722626566887, 3.026589810848236, -0.9532334059476852, 1.0710753090679646, 0.0291552767157555, -0.9828584464266896, 2.835164647549391, 5.1140691339969635, -1.1613076543435454, 6.8955207243561745, 1.3827558606863022, 1.4946449100971222, 0.0485895797610283, 4.754425689578056, 2.4961034953594208, 3.062960457056761, 0.8350124284625053, 1.1046063136309385, -2.9672567527741194, -1.298118807375431]| 12.1420078277587891|      8.00000000|[151, 48, 0, 9]                                                            |  | used linear model with 23 points | actual_k=16
