k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.4272534549236298, 0.5677556097507477, 1.5532841682434082, 1.2752405405044556, 0.9633917212486267, 0.2503688335418701, 0.303758442401886, 0.9339114725589752, 1.3692213892936707, 0.5432913601398468, 1.1700949519872665, -0.1104781627655029, 1.456023246049881, 0.9951625731773674, 1.1010776534676552, 0.7825811505317688, 0.6683529913425446, 1.0905855745077133, 0.860474556684494, 0.6097612380981445, 0.9051846489310265, 0.8421298861503601]|  1.2570390701293945|      2.00000000|[280, 0, 0, 18]                                                            | | GPS sucess | actual_k=0
       2|[-0.1729767620563507, 0.131339430809021, 1.0407683849334717, -0.0662102699279785, 0.7997206598520279, -0.8487104177474976, -0.580523669719696, 0.4608324766159058, 0.9498088359832764, 0.6292337477207184, 2.295785292983055, -1.088103711605072, 0.587200254201889, 2.1583268311806023, 0.703594483435154, 0.7039155960083008, 0.4842864871025085, 1.2559019327163696, 0.8338438253849745, 2.649027109146118, 0.7518069818615913, 0.9966055601835251]|  0.8457216620445251|      4.00000000|[559, 0, 0, 36]                                                            | | GPS sucess | actual_k=0
       3|[-1.612950712442398, -1.5808541774749756, 0.5593832731246948, 1.0416853427886963, -0.6167201846837997, -1.5775899291038513, 0.5165995955467224, -1.1478471755981445, -2.4091923236846924, 0.3587997257709503, 1.412355050444603, -3.7728201746940613, 2.8234425485134125, 2.83670672448352, 0.661958608776331, -0.5359451770782471, 0.8561110496520996, 0.2821882367134094, 0.7314854096621275, 2.577084995806217, 4.8382237032055855, -1.6607685834169388]|  0.5919648408889771|      8.00000000|[838, 0, 0, 54]                                                            | | GPS sucess | actual_k=0
       4|[-1.3531088531017303, -1.0477576851844788, -1.2651134729385376, 0.2989818453788757, -1.1500205248594284, -1.7912047058343887, 0.7058495581150055, 0.0985530614852905, -3.544184446334839, -0.3201787769794464, 1.3638726323843002, -4.880863726139069, 2.1595838367938995, 1.4228942063637078, 2.389022383838892, -0.6913358420133591, 0.6814630925655365, -0.3190905451774597, 0.5905037503689528, 1.6725762858986855, 4.589655391871929, -1.2989849001169205]|  0.5352984070777893|     16.00000000|[1117, 0, 0, 72]                                                           | | GPS sucess | actual_k=0
       5|[-1.3531088531017303, -1.0477576851844788, -1.2651134729385376, 0.2989818453788757, -1.1500205248594284, -1.7912047058343887, 0.7058495581150055, 0.0985530614852905, -3.544184446334839, -0.3201787769794464, 1.3638726323843002, -4.880863726139069, 2.1595838367938995, 1.4228942063637078, 2.389022383838892, -0.6913358420133591, 0.6814630925655365, -0.3190905451774597, 0.5905037503689528, 1.6725762858986855, 4.589655391871929, -1.2989849001169205]|  0.5352984070777893|      8.00000000|[1396, 0, 0, 90]                                                           |  | used quadratic model with 280 points | actual_k=0
       6|[-0.3975331485271454, -1.2286038249731064, -0.4959073662757874, -0.3199205994606018, -0.5329058617353439, -1.9304346293210983, -0.2196235358715057, -0.7728659510612488, -2.971456229686737, 0.5533471405506134, 0.6043139547109604, -4.513400852680206, 1.126325398683548, 0.9876978066749871, 2.7377926744520664, -0.8509043902158737, -1.1363297998905182, -1.409583866596222, 0.1681154947727919, 3.6475815549492836, 4.340583510696888, -0.8282637149095535]|  0.4548887908458710|     16.00000000|[1675, 0, 0, 108]                                                          | | GPS sucess | actual_k=0
       7|[-0.3975331485271454, -1.2286038249731064, -0.4959073662757874, -0.3199205994606018, -0.5329058617353439, -1.9304346293210983, -0.2196235358715057, -0.7728659510612488, -2.971456229686737, 0.5533471405506134, 0.6043139547109604, -4.513400852680206, 1.126325398683548, 0.9876978066749871, 2.7377926744520664, -0.8509043902158737, -1.1363297998905182, -1.409583866596222, 0.1681154947727919, 3.6475815549492836, 4.340583510696888, -0.8282637149095535]|  0.4548887908458710|      8.00000000|[1954, 0, 0, 126]                                                          |  | used quadratic model with 280 points | actual_k=0
       8|[0.5544075667858124, -1.0925788581371307, 0.0825453996658325, -0.5123778283596039, -0.2030526548624039, -1.2128967493772507, -2.498228758573532, -1.0395783483982086, -1.8984354138374329, 0.9989637732505798, 0.6139657096937299, -3.9148263335227966, 0.7232811152935028, 0.4237032798118889, 2.219427052885294, -0.4885043650865555, -2.459301382303238, -3.1767690777778625, 0.2120989356189966, 3.6744770146906376, 3.27146465331316, -0.3710526078939438]|  0.4491057991981506|     16.00000000|[2233, 0, 0, 144]                                                          | | GPS sucess | actual_k=0
       9|[0.5544075667858124, -1.0925788581371307, 0.0825453996658325, -0.5123778283596039, -0.2030526548624039, -1.2128967493772507, -2.498228758573532, -1.0395783483982086, -1.8984354138374329, 0.9989637732505798, 0.6139657096937299, -3.9148263335227966, 0.7232811152935028, 0.4237032798118889, 2.219427052885294, -0.4885043650865555, -2.459301382303238, -3.1767690777778625, 0.2120989356189966, 3.6744770146906376, 3.27146465331316, -0.3710526078939438]|  0.4491057991981506|      8.00000000|[2512, 0, 0, 162]                                                          |  | used quadratic model with 280 points | actual_k=0
      10|[-0.7609389126300812, -2.4768031537532806, -0.7309343814849854, -0.9049270451068878, -1.5177900940179825, -1.150093212723732, -3.4642291963100433, -1.733372300863266, -1.7281681895256042, -0.3039962649345398, 0.3503456311300397, -3.691148191690445, 1.948038786649704, 0.5448274952359498, 1.2285916842520237, 0.1732015460729599, -3.0737232863903046, -2.20334792137146, -0.2462767865508795, 2.3688750602304935, 3.6711658015847206, 0.0881773084402084]|  0.4151350557804108|     16.00000000|[2791, 0, 0, 180]                                                          | | GPS sucess | actual_k=0
      11|[-0.7609389126300812, -2.4768031537532806, -0.7309343814849854, -0.9049270451068878, -1.5177900940179825, -1.150093212723732, -3.4642291963100433, -1.733372300863266, -1.7281681895256042, -0.3039962649345398, 0.3503456311300397, -3.691148191690445, 1.948038786649704, 0.5448274952359498, 1.2285916842520237, 0.1732015460729599, -3.0737232863903046, -2.20334792137146, -0.2462767865508795, 2.3688750602304935, 3.6711658015847206, 0.0881773084402084]|  0.4151350557804108|      8.00000000|[3070, 0, 0, 198]                                                          |  | used quadratic model with 280 points | actual_k=0
